index,name,value
1,A_Nu,4.92086218139176
2,B_Re,0.5108868265474761
3,C_Pr_fixed,0.3333333333333333
4,phi_0,1.0
5,m_rec,0.0
6,front_dep,1.0
7,scale_456,2.357465399862348
8,scale_304,2.497415833537226
9,scale_256,1.4699863732328982
10,G_core_perim_W_m_K,22.611222926197144
11,C_perim_eff_J_K,206.08518702533175
12,k_perim_ref_W_m_K,2.4220366822858113
13,beta_opt,184.67243519237965
14,f_perim_source,0.47457091271835905
15,beta_perim_1_m,0.4055758688620832
16,f_core_tube,0.9994357110367085
17,flange_scale,0.1013880304808569
18,G_rear_core_W_m_K,3.2529030795954363
19,G_rear_perim_W_m_K,0.0
20,rear_sink_shape,0.7367028166003418
21,k_core_axial_scale,0.0
# fitted,phi_0,1.0
# fitted,m_rec,0.0
# fitted,G_core_perim_W_m_K,22.611222926197144
# fitted,C_perim_eff_J_K,206.08518702533175
# fitted,k_perim_ref_W_m_K,2.4220366822858113
# fitted,f_perim_source,0.47457091271835905
# fitted,beta_perim_1_m,0.4055758688620832
# fitted,f_core_tube,0.9994357110367085
# fitted,flange_scale,0.1013880304808569
# fitted,G_rear_core_W_m_K,3.2529030795954363
# fitted,G_rear_perim_W_m_K,0.0
# fitted,rear_sink_shape,0.7367028166003418
# fitted,k_core_axial_scale,0.0
# derived,C_core_eff_J_K,72.52693256582086
# derived,C_participating_eff_J_K,278.6121195911526
# reference,measured_C_eff_J_K,301.0
