index,name,value
1,A_Nu,4.915306760486177
2,B_Re,0.5090278646493221
3,C_Pr_fixed,0.3333333333333333
4,phi_0,1.0
5,m_rec,0.0
6,front_dep,1.0
7,scale_456,1.8937298162595957
8,scale_304,1.9469493006462468
9,scale_256,0.9363083692374687
10,G_core_perim_W_m_K,14.423789332791028
11,C_perim_eff_J_K,217.20898503211905
12,k_perim_ref_W_m_K,8.096139284608082
13,beta_opt,184.67243519237965
14,spill_capture,0.542371729433013
15,beta_perim_1_m,1.7960768282999464
16,f_core_tube,0.9993094260095691
17,flange_scale,0.10137854290476639
18,G_rear_core_W_m_K,6.315037744263079
19,G_rear_perim_W_m_K,0.0
20,rear_sink_shape,0.9997677439322213
21,k_core_axial_scale,0.0
# fitted,phi_0,1.0
# fitted,m_rec,0.0
# fitted,G_core_perim_W_m_K,14.423789332791028
# fitted,C_perim_eff_J_K,217.20898503211905
# fitted,k_perim_ref_W_m_K,8.096139284608082
# fitted,spill_capture,0.542371729433013
# derived,f_perim_source,0.5048381673652053
# derived,flux_receiver_fraction,0.06920265203911855
# derived,flux_spillover_fraction,0.9307973479608814
# fitted,beta_perim_1_m,1.7960768282999464
# fitted,f_core_tube,0.9993094260095691
# fitted,flange_scale,0.10137854290476639
# fitted,G_rear_core_W_m_K,6.315037744263079
# fitted,G_rear_perim_W_m_K,0.0
# fitted,rear_sink_shape,0.9997677439322213
# fitted,k_core_axial_scale,0.0
# derived,C_core_eff_J_K,72.52693256582086
# derived,C_participating_eff_J_K,289.7359175979399
# reference,measured_C_eff_J_K,301.0
