reynolds_exponent,Nu50_ratio,Nu50,nu_prefactor,felt_conductivity_scale,felt_heat_capacity_scale,power_scale_456,power_scale_304,power_scale_256,flow_converged,objective,side_rmse_K,side_final_bias_K,T2_rmse_K,T2_final_bias_K,T3_diagnostic_rmse_K
1.0,1.5,0.13083844172593556,0.0026167688345187113,0.7,0.75,1.05,1.23,0.84,true,3.3029289555300068,109.42998469671325,64.63917230025329,10.247911084318945,7.4115515957134805,130.73748931741636
1.0,2.0,0.17445125563458075,0.003489025112691615,0.7,0.75,1.05,1.23,0.84,true,3.5123918829552623,111.80258515448777,18.86897034127662,9.244937989383557,4.569467436536158,136.1773521985314
1.0,2.5,0.21806406954322594,0.0043612813908645185,0.7,0.75,1.05,1.23,0.84,true,3.854824034730354,120.9230107227426,-12.577346138971071,8.78243843816624,2.6665137581511353,140.14283684176579
1.0,3.0,0.2616768834518711,0.005233537669037423,0.7,0.75,1.05,1.23,0.84,true,4.152221166914722,130.31642953773073,-35.34705684718129,8.551186629266098,1.3172283654744064,143.0902450993948
1.0,4.0,0.3489025112691615,0.00697805022538323,0.7,0.75,1.05,1.23,0.84,true,4.6394069420695425,145.84100091399026,-65.62451012541392,8.359085855252394,-0.43296925791772384,147.05999462980756
