power_group,power_scale,case_count,flow_converged,objective,side_rmse_K,side_final_bias_K,T2_rmse_K,T2_final_bias_K,T3_diagnostic_rmse_K
456,1.05,3,true,3.496941807461104,124.31157024056415,23.661895404483364,9.32494372483145,-10.071947004604567,195.2375118930896
456,1.15,3,true,3.752138459485225,140.3216378620707,80.80564718269733,9.05155963396553,-7.4676812454736705,239.52598262175852
456,0.95,3,true,3.927587732436834,129.7739747206891,-35.15387089186499,9.942176206976242,-12.75006004739537,158.2672867152103
456,0.85,3,true,5.128696663238485,154.55235769818123,-95.71706280008515,10.917926783013336,-15.509484493097725,129.89874583378142
456,0.7,3,true,7.932523078013354,218.3643316128264,-190.1350706133081,13.028530158096148,-19.807292299557613,115.04187282170311
