reynolds_exponent,Nu50_ratio,power_group,power_scale,flow_converged,objective,side_rmse_K,side_final_bias_K,T2_rmse_K,T2_final_bias_K,T3_diagnostic_rmse_K
1.25,1.95,256,0.84,true,1.1417839779555619,56.94231223858692,35.67493225821573,6.360453821743927,5.231721847826776,79.69660867483532
1.25,1.95,256,0.975,true,3.3158269036443047,106.60292850789398,96.49429247266494,9.108613973549204,9.032738064289632,122.02990009859445
1.25,1.95,256,1.11,true,5.828158901102093,160.3487414364131,155.84270353678218,11.958956335955094,12.87911625714446,165.8403483619773
1.25,1.95,304,1.23,true,1.931624606805604,86.31107286921092,21.484377153195044,9.811039465886015,1.680214834913599,140.3191828686414
1.25,1.95,304,1.405,true,3.5387894296933267,129.0319075515547,100.40699212537628,13.641737044905481,7.353840356303124,201.17522823633595
1.25,1.95,304,1.58,true,6.721699396737446,191.1458484616132,176.67529060696128,17.84608379720183,13.041962898670945,263.69888931516965
1.25,1.95,456,1.05,true,2.629544798688977,94.94658684383903,-5.149374009363034,9.243612974017015,-3.4767785842757917,128.55538312351786
1.25,1.95,456,1.195,true,2.885945627033031,120.03412787207476,80.1329735181039,10.086310262817426,2.8876192522866404,197.26929443935688
1.25,1.95,456,1.34,true,5.89633878519857,179.96192456741147,162.08472180392025,13.119673421849793,9.735130326893085,267.66115906426324
