mesh,source_model,deep_fraction,deep_length_m,nu_prefactor,reynolds_exponent,Nu50,Nu50_ratio,flow_converged,objective,side_rmse_K,side_final_bias_K,T2_rmse_K,T2_final_bias_K,T3_diagnostic_rmse_K
nominal,near_deep,0.9,0.12,0.0005850220146533891,1.45,0.17008997424371622,1.95,true,4.566299128057477,134.49046580187917,23.367027602846616,9.514031483949749,5.210749554022251,130.68908931099858
nominal,near_deep,0.9,0.12,0.00040501524091388487,1.45,0.11775459755334201,1.35,true,4.5778970242165355,137.34455815240503,80.62991935580527,10.891585438478016,8.81601088485724,123.54155999150635
nominal,near_deep,0.9,0.12,0.0003956172398793396,1.55,0.17008997424371622,1.95,true,4.802518268235048,139.58229940936712,24.04541519032813,9.581542503359195,5.294965260865972,129.5545701946795
nominal,near_deep,0.9,0.12,0.0002738888583780044,1.55,0.11775459755334201,1.35,false,4.83349474264666,142.99023960940573,80.5746895487552,10.940279879810037,8.862672230140307,122.43898841991326
nominal,near_deep,0.9,0.12,0.00022500846717438046,1.45,0.06541922086296778,0.75,false,6.895586963199045,177.97408367342544,182.71653360423542,14.709628464379785,15.78033190871289,114.5932806313499
nominal,near_deep,0.9,0.12,0.00015216047687666907,1.55,0.06541922086296778,0.75,false,6.9494174349925615,178.91841064577685,181.08600789013107,14.694701185499403,15.72966217352482,113.72456038017462
