power_group,power_scale,case_count,flow_converged,objective,side_rmse_K,side_final_bias_K,T2_rmse_K,T2_final_bias_K,T3_diagnostic_rmse_K
256,0.7,3,true,1.1164449520583888,55.65106922518768,-1.2129608011825184,3.973872091086669,-0.3316009459349232,91.21904338615593
256,0.65,3,true,1.2726545601989498,58.50768143015816,-24.499247049981914,3.6757463270781927,-1.3475213401994115,82.07500092415198
256,0.75,3,true,1.2753295556081192,58.76026727828687,21.772406112836183,4.373535279142639,0.6713934086817943,101.86536160724653
256,0.84,3,true,2.1438221362342174,80.61357135773471,62.41745524206498,5.232228186661953,2.448262729034596,124.3955645359477
256,0.55,3,true,2.3108091106264563,79.74616957165033,-71.96892812490943,3.612115851121409,-3.4127744224635372,71.64231654192903
