reynolds_exponent,Nu50_ratio,power_group,power_scale,flow_converged,objective,side_rmse_K,side_final_bias_K,T2_rmse_K,T2_final_bias_K,T3_diagnostic_rmse_K
0.5,2.0,456,0.85,true,4.60161558646416,143.71785232354583,-109.41496536602847,14.655201150588407,-16.340125509814413,60.971754151085435
0.5,2.0,456,0.95,true,3.4611931117279884,108.80305229875528,-49.891314084734915,12.740753586453073,-12.796408426588798,100.5595818901497
0.5,2.0,456,1.05,true,2.691613313970746,98.06917991496736,7.879868325668402,11.102361978327593,-9.226886759900836,148.36531125051113
0.5,2.0,304,0.9,true,4.768137090433324,147.7147181068818,-128.80079842342892,7.068752358197077,-12.447404085904239,61.013310458199115
0.5,2.0,304,1.05,true,3.0660134800286736,102.41442438827477,-59.88021585727492,5.874877631923043,-8.610776157742933,97.80379064275282
0.5,2.0,304,1.23,true,2.116032122381738,91.80768516144803,19.61737594101699,6.182352764204004,-3.942534539556476,160.26294768134937
0.5,2.0,256,0.55,true,2.7404321694476934,91.00740506407533,-96.1322571781847,2.3024212458849895,-4.085128358384509,39.8031830884759
0.5,2.0,256,0.7,true,0.8695620216936025,43.70756938570158,-27.239191252957585,2.4161611243872563,-0.9813768838466501,50.03095722405897
0.5,2.0,256,0.84,true,1.1248970569212429,59.06658168906195,34.73235205632442,3.9610632963736836,1.9877340276897684,92.71012223735572
