reynolds_exponent,Nu50_ratio,Nu50,nu_prefactor,felt_conductivity_scale,felt_heat_capacity_scale,power_scale_456,power_scale_304,power_scale_256,flow_converged,objective,side_rmse_K,side_final_bias_K,T2_rmse_K,T2_final_bias_K,T3_diagnostic_rmse_K
0.5,1.75,0.15264484868025816,0.02158724152300099,0.7,0.75,1.05,1.23,0.84,true,2.385245396125437,86.74401858377966,44.152379727431274,9.677989071701104,5.969825145072889,138.83611003039564
0.5,2.0,0.17445125563458075,0.024671133169143992,0.7,0.75,1.05,1.23,0.84,true,2.448938796478892,88.25243884311783,23.22188836086824,9.282273522113138,4.687162783009431,140.97453378882702
0.5,1.5,0.13083844172593556,0.01850334987685799,0.7,0.75,1.05,1.23,0.84,true,2.621539334622288,94.35376741702726,69.97979037596606,10.28639212952441,7.578025518523181,136.2362744170981
0.5,2.5,0.21806406954322594,0.03083891646142999,0.7,0.75,1.05,1.23,0.84,true,2.8524591394278036,99.89055008472518,-8.498091953807082,8.842686220321335,2.787272574088888,144.22044101822107
0.5,3.0,0.2616768834518711,0.03700669975371598,0.7,0.75,1.05,1.23,0.84,true,3.2846394589288153,112.43521971386002,-31.25844933347452,8.634964125540778,1.4568731553769538,146.5313056961755
0.5,1.25,0.10903203477161297,0.015419458230714994,0.7,0.75,1.05,1.23,0.84,true,3.5190115537399023,113.81005435645454,102.57919328182622,11.231056923982152,9.655231576010058,133.06478401038467
0.5,1.0,0.08722562781729037,0.012335566584571996,0.7,0.75,1.05,1.23,0.84,true,5.114780507749315,145.7476971568203,144.8792273494499,12.719339204145092,12.50350821498985,129.18991627059685
