mesh,source_model,deep_fraction,deep_length_m,nu_prefactor,reynolds_exponent,Nu50,Nu50_ratio,flow_converged,objective,side_rmse_K,side_final_bias_K,T2_rmse_K,T2_final_bias_K,T3_diagnostic_rmse_K
nominal,near_deep,0.9,0.12,0.0008856566075684829,1.25,0.11775459755334201,1.35,true,4.068441860276831,125.95521888334572,81.06341942369255,10.81145860192236,8.746265059961377,125.81393054290284
nominal,near_deep,0.9,0.12,0.0012792817664878085,1.25,0.17008997424371622,1.95,true,4.0855012427479105,124.12903828464736,22.4807826492906,9.402394111885052,5.0777227256284165,132.9498320052529
nominal,near_deep,0.9,0.12,0.0005989193804522632,1.35,0.11775459755334201,1.35,true,4.321726739933615,131.6483509751142,80.78903268878246,10.848305868511225,8.776552504636088,124.66852454526334
nominal,near_deep,0.9,0.12,0.00086510577176438,1.35,0.17008997424371622,1.95,true,4.327008594179549,129.33319457519474,22.838723440843182,9.454355189259983,5.139402649724915,131.822949405814
nominal,near_deep,0.9,0.12,0.00033273298914014617,1.35,0.06541922086296778,0.75,false,6.876244276591097,178.0884453796178,184.41165868537496,14.729382852591106,15.83942545945105,115.51021241556141
nominal,near_deep,0.9,0.12,0.0004920314486491572,1.25,0.06541922086296778,0.75,false,6.888350078466853,178.89763263838609,186.1703031349582,14.753109060770328,15.903799020906925,116.46752677941033
