power_group,power_scale,case_count,flow_converged,objective,side_rmse_K,side_final_bias_K,T2_rmse_K,T2_final_bias_K,T3_diagnostic_rmse_K
304,1.05,3,true,3.6746293013485634,126.58458279093158,1.063702822512397,6.227117943239148,-3.337857654366028,191.39557334497394
304,1.15,3,true,3.6794554572501057,127.65816924624657,46.697782075436066,6.807414780136793,-1.2891012033932772,215.80252900217178
304,1.23,3,true,4.019380337443809,136.02465148459456,82.40195582082549,7.447258038813917,0.315720295479764,236.15980449143714
304,0.9,3,true,4.428689358631231,140.6802686683269,-69.66180290402403,5.955954061532008,-6.5127738979634415,159.31173416985584
304,0.7,3,true,6.986245333711307,192.2669034918033,-168.56410182591256,6.889893900111897,-10.94463936754398,139.6370758495104
