variant,simulation_id,r_mm,z_mm,T_solid_K,T_gas_K,h_W_m2K
fitted_2D_model,E72,5.2875,132.4333333333333,840.1457223758134,847.2484024089396,144.05930233446148
fitted_2D_model,E72,8.8125,4.566666666666666,1442.28670542781,296.422,147.27165097584174
fitted_2D_model,E72,8.8125,13.700000000000001,1277.9633802515423,880.2593833045971,173.19412635497824
fitted_2D_model,E72,8.8125,22.833333333333336,1138.7218950312958,1100.382113564177,178.20343054342595
fitted_2D_model,E72,8.8125,31.966666666666665,1050.5868711066692,1121.9090851345775,174.07657872794124
fitted_2D_model,E72,8.8125,41.099999999999994,994.37467850011,1082.3322376279282,168.16358659383428
fitted_2D_model,E72,8.8125,50.233333333333334,956.3726500641271,1034.3676900829284,162.86761187184342
fitted_2D_model,E72,8.8125,59.36666666666667,928.9292020343809,992.51948306139,158.59746476069589
fitted_2D_model,E72,8.8125,68.5,907.8769103654892,958.8582758052771,155.21968139196824
fitted_2D_model,E72,8.8125,77.63333333333333,890.9348445802049,932.1670246744121,152.51934054604266
fitted_2D_model,E72,8.8125,86.76666666666667,876.8759166956952,910.7738107106317,150.31945517658596
fitted_2D_model,E72,8.8125,95.9,865.0939630178203,893.3174566583439,148.50032427071721
fitted_2D_model,E72,8.8125,105.03333333333335,855.3731311601929,878.8747607269795,146.99313037795548
fitted_2D_model,E72,8.8125,114.16666666666667,847.7668030894529,866.9121051934648,145.76971343830795
fitted_2D_model,E72,8.8125,123.30000000000001,842.5439517833601,857.2093695010902,144.83476404870208
fitted_2D_model,E72,8.8125,132.4333333333333,840.1803997480732,849.802050855436,144.22180192125023
fitted_2D_model,E72,12.3375,4.566666666666666,1260.6379640147086,296.422,135.7969905252136
fitted_2D_model,E72,12.3375,13.700000000000001,1159.6438422328451,713.0664227512568,155.58894791544913
fitted_2D_model,E72,12.3375,22.833333333333336,1068.1813974992874,921.257990310603,162.7874782333599
fitted_2D_model,E72,12.3375,31.966666666666665,1008.3521892061768,991.4596725162565,163.4263677734341
fitted_2D_model,E72,12.3375,41.099999999999994,968.7718687474346,999.548277236958,161.4864880485244
fitted_2D_model,E72,12.3375,50.233333333333334,940.6897511332846,984.9068650358265,158.8532640284745
fitted_2D_model,E72,12.3375,59.36666666666667,919.2746264587373,964.0584165151404,156.24518475488895
fitted_2D_model,E72,12.3375,68.5,901.9522050679703,943.1324536602208,153.8806714648971
fitted_2D_model,E72,12.3375,77.63333333333333,887.3542142815783,924.0500634404102,151.7941238100945
fitted_2D_model,E72,12.3375,86.76666666666667,874.7865160425699,907.1725514596907,149.9657634397998
fitted_2D_model,E72,12.3375,95.9,863.958856779405,892.3762648136194,148.37095732613676
fitted_2D_model,E72,12.3375,105.03333333333335,854.8425294762084,879.4695577684798,146.99713948030464
fitted_2D_model,E72,12.3375,114.16666666666667,847.5979362256905,868.3418661509661,145.848622476178
fitted_2D_model,E72,12.3375,123.30000000000001,842.5504216009529,859.0095033021747,144.94801884254628
fitted_2D_model,E72,12.3375,132.4333333333333,840.2084790425745,851.6303252091205,144.33831459187022
fitted_2D_model,E72,15.862499999999999,4.566666666666666,1099.8617862915285,296.422,125.31664008221053
fitted_2D_model,E72,15.862499999999999,13.700000000000001,1054.1268409250824,597.0226464177683,141.77798980804778
fitted_2D_model,E72,15.862499999999999,22.833333333333336,1004.4845814805333,781.225197620378,150.1989005238355
fitted_2D_model,E72,15.862499999999999,31.966666666666665,969.216529313347,874.246181185304,153.7802930507199
fitted_2D_model,E72,15.862499999999999,41.099999999999994,944.2124010710078,914.3522348125815,154.71454861144161
fitted_2D_model,E72,15.862499999999999,50.233333333333334,925.1189561397559,927.0058102944098,154.3162553702002
fitted_2D_model,E72,15.862499999999999,59.36666666666667,909.4058423734449,926.2074083681259,153.29436856168698
fitted_2D_model,E72,15.862499999999999,68.5,895.7644291270011,919.124891389167,152.01024946588174
fitted_2D_model,E72,15.862499999999999,77.63333333333333,883.5684503992536,909.324738948046,150.64520425559027
fitted_2D_model,E72,15.862499999999999,86.76666666666667,872.57757544976,898.5751238441458,149.29363783560984
fitted_2D_model,E72,15.862499999999999,95.9,862.7842692248652,887.7807537498015,148.0113060110955
fitted_2D_model,E72,15.862499999999999,105.03333333333335,854.3339609818879,877.4533740994415,146.83944411498607
fitted_2D_model,E72,15.862499999999999,114.16666666666667,847.4869549808515,867.9451655352465,145.81685218823154
fitted_2D_model,E72,15.862499999999999,123.30000000000001,842.6155011626698,859.5653093483006,144.9869360766647
fitted_2D_model,E72,15.862499999999999,132.4333333333333,840.2516953015327,852.6454222900128,144.4047268064194
fitted_2D_model,E72,19.3875,4.566666666666666,982.7577098295579,296.422,117.40617388701727
fitted_2D_model,E72,19.3875,13.700000000000001,975.1611602693172,523.721664535112,132.04762081300507
fitted_2D_model,E72,19.3875,22.833333333333336,955.5547808233824,684.9058138625971,141.10301515122248
fitted_2D_model,E72,19.3875,31.966666666666665,938.4087165537837,785.5267045470832,146.3487419181569
fitted_2D_model,E72,19.3875,41.099999999999994,924.3855398356322,843.6170074494507,149.09758577922847
fitted_2D_model,E72,19.3875,50.233333333333334,912.2536570444203,874.6464410182323,150.27287309963165
fitted_2D_model,E72,19.3875,59.36666666666667,901.1093082863111,889.1613625992488,150.48229828046087
fitted_2D_model,E72,19.3875,68.5,890.5230686709858,893.7765910342132,150.11125885975449
fitted_2D_model,E72,19.3875,77.63333333333333,880.3871064742818,892.5216543602153,149.4029034784938
fitted_2D_model,E72,19.3875,86.76666666666667,870.787722290397,887.8542031614891,148.5146847044017
fitted_2D_model,E72,19.3875,95.9,861.9287724646368,881.3128065704883,147.55453879205257
fitted_2D_model,E72,19.3875,105.03333333333335,854.0892264752725,873.9115732494932,146.60285827512985
fitted_2D_model,E72,19.3875,114.16666666666667,847.6023381789225,866.3719539418252,145.72561233535518
fitted_2D_model,E72,19.3875,123.30000000000001,842.8575625407418,859.2581480440138,144.9828557361318
fitted_2D_model,E72,19.3875,132.4333333333333,840.360602328835,853.0610837297023,144.43764176259128
fitted_2D_model,E72,22.912499999999998,4.566666666666666,912.8185975706401,296.422,112.54176070619413
fitted_2D_model,E72,22.912499999999998,13.700000000000001,926.085283856469,481.6269227028106,126.07480504097904
fitted_2D_model,E72,22.912499999999998,22.833333333333336,924.2478961473556,625.7009380744231,135.34099359769664
fitted_2D_model,E72,22.912499999999998,31.966666666666665,918.3467744211229,726.9323128677763,141.40741953664133
fitted_2D_model,E72,22.912499999999998,41.099999999999994,911.3283129080797,793.6197612547151,145.1603536348122
fitted_2D_model,E72,22.912499999999998,50.233333333333334,903.7434256539916,835.2889849125361,147.29185716529446
fitted_2D_model,E72,22.912499999999998,59.36666666666667,895.6621992369976,859.7371303533263,148.31264293327797
fitted_2D_model,E72,22.912499999999998,68.5,887.1815230696913,872.6212438577438,148.58699996150705
fitted_2D_model,E72,22.912499999999998,77.63333333333333,878.5033569376078,877.8489499409928,148.37202818749907
fitted_2D_model,E72,22.912499999999998,86.76666666666667,869.9123274378559,878.0837022312745,147.85111460518388
fitted_2D_model,E72,22.912499999999998,95.9,861.7440000503199,875.1586443942816,147.15890129482943
fitted_2D_model,E72,22.912499999999998,105.03333333333335,854.3612130191261,870.3702909433649,146.398511913611
fitted_2D_model,E72,22.912499999999998,114.16666666666667,848.1364929696258,864.6737501059879,145.65274806366926
fitted_2D_model,E72,22.912499999999998,123.30000000000001,843.4373738889719,858.807458801541,144.99094883505447
fitted_2D_model,E72,22.912499999999998,132.4333333333333,840.6384182388101,853.3702550690227,144.47447076342277
fitted_2D_model,E72,26.4375,4.566666666666666,882.5587256507027,296.422,110.4002524612678
fitted_2D_model,E72,26.4375,13.700000000000001,904.3418315157159,460.06218868813994,123.1894646417151
fitted_2D_model,E72,26.4375,22.833333333333336,910.2919328921707,593.7848260328257,132.38416783020537
fitted_2D_model,E72,26.4375,31.966666666666665,909.5251111704231,693.6245488571096,138.7383419910923
fitted_2D_model,E72,26.4375,41.099999999999994,905.7792445285043,763.7800345056703,142.93812865807925
fitted_2D_model,E72,26.4375,50.233333333333334,900.3573064961868,810.7875188708913,145.54848337464966
fitted_2D_model,E72,26.4375,59.36666666666667,893.761349618471,840.7724490112668,147.01098550042823
fitted_2D_model,E72,26.4375,68.5,886.3224942479527,858.6209124898447,147.6607127095426
fitted_2D_model,E72,26.4375,77.63333333333333,878.3798645610718,867.9770782014735,147.74888674784575
fitted_2D_model,E72,26.4375,86.76666666666667,870.3066194536947,871.4918918549778,147.46449402813258
fitted_2D_model,E72,26.4375,95.9,862.4981554146107,871.0918949676495,146.95204555910698
fitted_2D_model,E72,26.4375,105.03333333333335,855.3552411426401,868.1979452384155,146.32484358381234
fitted_2D_model,E72,26.4375,114.16666666666667,849.2630242659069,863.884523794617,145.67386285145648
fitted_2D_model,E72,26.4375,123.30000000000001,844.5466921933464,858.9871413075232,145.07173381743272
fitted_2D_model,E72,26.4375,132.4333333333333,841.3316214717026,854.1627450108629,144.56767484801003
