variant,simulation_id,r_mm,z_mm,T_solid_K,T_gas_K,h_W_m2K
fitted_2D_model,E67,1.7625,4.566666666666666,2068.801893046985,296.33849999999995,186.0637400618226
fitted_2D_model,E67,1.7625,13.700000000000001,1844.3886714072971,1888.0064339146488,268.4956212818719
fitted_2D_model,E67,1.7625,22.833333333333336,1550.0516236637702,1846.6244627438748,254.3909825657822
fitted_2D_model,E67,1.7625,31.966666666666665,1381.983987164103,1566.5536962879144,223.80742964842491
fitted_2D_model,E67,1.7625,41.099999999999994,1283.2559636296435,1395.132317031496,206.0168354109166
fitted_2D_model,E67,1.7625,50.233333333333334,1222.896729844521,1292.6692556274986,195.56156807912205
fitted_2D_model,E67,1.7625,59.36666666666667,1183.8535056008045,1229.3888665879579,189.0856263886058
fitted_2D_model,E67,1.7625,68.5,1156.8907179102202,1188.36435273104,184.81831725223822
fitted_2D_model,E67,1.7625,77.63333333333333,1137.0226097529849,1160.1400240139205,181.81481969456652
fitted_2D_model,E67,1.7625,86.76666666666667,1121.5806704876668,1139.4795781253438,179.56743860907017
fitted_2D_model,E67,1.7625,95.9,1109.2040805529018,1123.5247848039853,177.80774782475535
fitted_2D_model,E67,1.7625,105.03333333333335,1099.3126077630784,1110.7862155464434,176.40443223030056
fitted_2D_model,E67,1.7625,114.16666666666667,1091.8359199127262,1100.597496002937,175.31025513870108
fitted_2D_model,E67,1.7625,123.30000000000001,1087.0896734971163,1092.8275181841962,174.53563978747377
fitted_2D_model,E67,1.7625,132.4333333333333,1085.7435242655588,1087.7439326611363,174.13790111030465
fitted_2D_model,E67,5.2875,4.566666666666666,1948.9400543238228,296.33849999999995,178.58681715981663
fitted_2D_model,E67,5.2875,13.700000000000001,1729.8869453574002,1487.7096243160372,242.04323161332567
fitted_2D_model,E67,5.2875,22.833333333333336,1495.8159379857282,1681.7368678229273,239.30141385579932
fitted_2D_model,E67,5.2875,31.966666666666665,1354.6085190092288,1533.2549905772057,219.763349657633
fitted_2D_model,E67,5.2875,41.099999999999994,1268.7880585668006,1394.3168567985213,205.0270874763266
fitted_2D_model,E67,5.2875,50.233333333333334,1215.009309344524,1299.0202324286481,195.463815755175
fitted_2D_model,E67,5.2875,59.36666666666667,1179.4744565682656,1236.3472820743496,189.2480540523388
fitted_2D_model,E67,5.2875,68.5,1154.4574043829807,1194.429876859722,185.0456433898185
fitted_2D_model,E67,5.2875,77.63333333333333,1135.7041466403762,1165.2183872331125,182.04922067837913
fitted_2D_model,E67,5.2875,86.76666666666667,1120.9164554862107,1143.7837473041,179.79376273628333
fitted_2D_model,E67,5.2875,95.9,1108.9277828638417,1127.2557389580309,178.0221463306207
fitted_2D_model,E67,5.2875,105.03333333333335,1099.261424646774,1114.059133502557,176.60410050706807
fitted_2D_model,E67,5.2875,114.16666666666667,1091.9007023788056,1103.4372889244573,175.4900887215286
fitted_2D_model,E67,5.2875,123.30000000000001,1087.1861688824251,1095.176569988213,174.68695291944806
fitted_2D_model,E67,5.2875,132.4333333333333,1085.7935419407263,1089.465259752971,174.2474626647117
fitted_2D_model,E67,8.8125,4.566666666666666,1731.4017502878214,296.33849999999995,165.1465763154656
fitted_2D_model,E67,8.8125,13.700000000000001,1570.4043487947877,1165.4962049560895,209.7573351648531
fitted_2D_model,E67,8.8125,22.833333333333336,1410.3403837199603,1438.6767277190875,217.18864943984673
fitted_2D_model,E67,8.8125,31.966666666666665,1307.607030609844,1419.2750744440646,209.16910944722792
fitted_2D_model,E67,8.8125,41.099999999999994,1242.7228408491483,1344.0266358694373,200.1086168098807
fitted_2D_model,E67,8.8125,50.233333333333334,1200.3646274093715,1277.0701386064604,193.14030044878945
fitted_2D_model,E67,8.8125,59.36666666666667,1171.186358520214,1227.166397681411,188.14877981374465
fitted_2D_model,E67,8.8125,68.5,1149.7979463964334,1191.1735236059747,184.55031355838662
fitted_2D_model,E67,8.8125,77.63333333333333,1133.1636121851714,1164.8025721217095,181.86490924012838
fitted_2D_model,E67,8.8125,86.76666666666667,1119.6336576983051,1144.7713594934162,179.77540663024433
fitted_2D_model,E67,8.8125,95.9,1108.3944484874773,1128.9399023659894,178.09357803779477
fitted_2D_model,E67,8.8125,105.03333333333335,1099.161916306896,1116.0560735101478,176.72171206939
fitted_2D_model,E67,8.8125,114.16666666666667,1092.0200918555488,1105.4993767880655,175.62517097484098
fitted_2D_model,E67,8.8125,123.30000000000001,1087.3562246444853,1097.100540438489,174.81653131571022
fitted_2D_model,E67,8.8125,132.4333333333333,1085.8662328314788,1091.0417785840843,174.34947842297643
fitted_2D_model,E67,12.3375,4.566666666666666,1494.8158894388353,296.33849999999995,150.53719712116856
fitted_2D_model,E67,12.3375,13.700000000000001,1410.4716571053177,918.922855165129,183.8264835695398
fitted_2D_model,E67,12.3375,22.833333333333336,1316.1650990403145,1201.3448846873493,195.6852732977812
fitted_2D_model,E67,12.3375,31.966666666666665,1252.7649957981405,1269.388507372851,195.98086649824674
fitted_2D_model,E67,12.3375,41.099999999999994,1210.865632263594,1259.5299387721684,192.69438535241412
fitted_2D_model,E67,12.3375,50.233333333333334,1181.8458458935606,1230.9088675973944,189.05492210930475
fitted_2D_model,E67,12.3375,59.36666666666667,1160.4663702474115,1202.3240783085234,185.91644960479033
fitted_2D_model,E67,12.3375,68.5,1143.6969805667493,1178.1389232218987,183.3542680476203
fitted_2D_model,E67,12.3375,77.63333333333333,1129.8324820715734,1158.3754377426096,181.25683164044744
fitted_2D_model,E67,12.3375,86.76666666666667,1117.9771029299125,1142.090524086294,179.5057295272321
fitted_2D_model,E67,12.3375,95.9,1107.7471932730546,1128.3993025325249,178.01984822065185
fitted_2D_model,E67,12.3375,105.03333333333335,1099.100572611605,1116.7219276232158,176.75918515722367
fitted_2D_model,E67,12.3375,114.16666666666667,1092.2478362818888,1106.7935639248633,175.7194220761981
fitted_2D_model,E67,12.3375,123.30000000000001,1087.6305011406314,1098.6222384602174,174.9276773255689
fitted_2D_model,E67,12.3375,132.4333333333333,1085.9683885597196,1092.4613676914898,174.4436168943304
fitted_2D_model,E67,15.862499999999999,4.566666666666666,1295.742351232047,296.33849999999995,138.03409847126667
fitted_2D_model,E67,15.862499999999999,13.700000000000001,1271.8210860434037,749.976044253037,164.7805081026929
fitted_2D_model,E67,15.862499999999999,22.833333333333336,1230.8743419084838,1010.7044741121993,178.35707655142548
fitted_2D_model,E67,15.862499999999999,31.966666666666665,1200.9349222915935,1125.4155723395656,183.6362768784688
fitted_2D_model,E67,15.862499999999999,41.099999999999994,1179.52208485571,1165.3722094224638,184.7957414960723
fitted_2D_model,E67,15.862499999999999,50.233333333333334,1163.0439758106259,1172.8836533635838,184.23486973374236
fitted_2D_model,E67,15.862499999999999,59.36666666666667,1149.3627921433801,1167.668629803135,183.05426421341286
fitted_2D_model,E67,15.862499999999999,68.5,1137.33554232675,1157.9993601793196,181.70089899882305
fitted_2D_model,E67,15.862499999999999,77.63333333333333,1126.4014077480326,1147.1272129530084,180.34293381049594
fitted_2D_model,E67,15.862499999999999,86.76666666666667,1116.3573667776604,1136.2655229081295,179.0430400540106
fitted_2D_model,E67,15.862499999999999,95.9,1107.2358371013797,1125.8720950454767,177.83127070740937
fitted_2D_model,E67,15.862499999999999,105.03333333333335,1099.2359640570799,1116.1775119191284,176.73382994496953
fitted_2D_model,E67,15.862499999999999,114.16666666666667,1092.6916932726208,1107.3932880665045,175.78405414090983
fitted_2D_model,E67,15.862499999999999,123.30000000000001,1088.0828875639036,1099.7921575806768,175.02808448408308
fitted_2D_model,E67,15.862499999999999,132.4333333333333,1086.1262115574982,1093.751916503021,174.53322295828855
fitted_2D_model,E67,19.3875,4.566666666666666,1149.2881511368025,296.33849999999995,128.5743736330433
