simulation_id,r_mm,z_mm,T_solid_K,T_gas_K,h_W_m2K
E77,1.6949999999999998,2.7399999999999998,1025.4260923290062,297.13699999999994,221.8023080533128
E77,1.6949999999999998,8.22,986.4179982458741,956.5218912907807,187.2437037827262
E77,1.6949999999999998,13.700000000000001,945.5239925182357,982.0377724161798,157.30791730690075
E77,1.6949999999999998,19.18,911.2704990518345,952.7874222178472,141.25854853016594
E77,1.6949999999999998,24.66,883.453812486351,920.961675779266,138.07965592207944
E77,1.6949999999999998,30.14,860.1105804702244,892.4596660418215,135.27255956329958
E77,1.6949999999999998,35.62,839.5608830338678,868.0747939164586,132.80540289217473
E77,1.6949999999999998,41.099999999999994,820.6779991286522,846.7379442211391,130.56922264543047
E77,1.6949999999999998,46.58,802.7767032221051,827.3708726232354,128.4728749122699
E77,1.6949999999999998,52.06,785.462816804492,809.2140760689356,126.45533359766769
E77,1.6949999999999998,57.54,768.5193827184795,791.7945661258565,124.47945957198584
E77,1.6949999999999998,63.019999999999996,751.8329421100856,774.8370702194792,122.524018930712
E77,1.6949999999999998,68.5,735.3489313442736,758.1898995234906,120.57760918451089
E77,1.6949999999999998,73.97999999999999,719.0456578663218,741.774805279142,118.63467247958161
E77,1.6949999999999998,79.46000000000001,702.9194428742313,725.5558383483708,116.69304784010548
E77,1.6949999999999998,84.93999999999998,686.9762626796493,709.5208475010103,114.75252212482295
E77,1.6949999999999998,90.42,671.2271037905988,693.6707717790223,112.81399152758621
E77,1.6949999999999998,95.90000000000002,655.6854242815375,678.0135537246665,110.87898500517612
E77,1.6949999999999998,101.38,640.3658195644944,662.5607361017475,108.94939982006089
E77,1.6949999999999998,106.86000000000001,625.2834070388235,647.3256093676843,107.0273631617626
E77,1.6949999999999998,112.33999999999999,610.4536908105904,632.3222734028693,105.11517361688755
E77,1.6949999999999998,117.82000000000001,595.892811516872,617.5652768945034,103.21530077572912
E77,1.6949999999999998,123.30000000000001,581.6181464842023,603.0696756268869,101.33043478606405
E77,1.6949999999999998,128.78,567.6491686915292,588.851439800167,99.46357884440319
E77,1.6949999999999998,134.26,554.0082209242124,574.9281284709161,97.61815894849867
