variant,simulation_id,r_mm,z_mm,T_solid_K,T_gas_K,h_W_m2K
fitted_2D_model,E79,1.7625,4.566666666666666,1362.6206300969452,296.70399999999995,142.29353216239645
fitted_2D_model,E79,1.7625,13.700000000000001,1216.3570956506712,1331.6422097416078,197.6288817995889
fitted_2D_model,E79,1.7625,22.833333333333336,1085.3704250701946,1217.5619507206475,182.17454677181973
fitted_2D_model,E79,1.7625,31.966666666666665,1004.1039111209618,1087.2070306464448,169.06390717703627
fitted_2D_model,E79,1.7625,41.099999999999994,955.2520888561659,1005.5733480297072,161.02471807553383
fitted_2D_model,E79,1.7625,50.233333333333334,924.2204213109657,956.2836193851153,156.0704508524928
fitted_2D_model,E79,1.7625,59.36666666666667,902.7816947793939,924.9405874196781,152.8056305886611
fitted_2D_model,E79,1.7625,68.5,886.6836729167877,903.3104381426438,150.4651168662161
fitted_2D_model,E79,1.7625,77.63333333333333,873.7975529328979,887.0980678971713,148.65507262875443
fitted_2D_model,E79,1.7625,86.76666666666667,863.1032151192861,874.1404410262488,147.18019176979013
fitted_2D_model,E79,1.7625,95.9,854.1663763366615,863.3957263452539,145.9501323432625
fitted_2D_model,E79,1.7625,105.03333333333335,846.8714191580808,854.4166933414522,144.93098067458206
fitted_2D_model,E79,1.7625,114.16666666666667,841.2873578314193,847.0800276810754,144.12041153712673
fitted_2D_model,E79,1.7625,123.30000000000001,837.6060837102609,841.4499809472626,143.53546069984185
fitted_2D_model,E79,1.7625,132.4333333333333,836.1207039066553,837.7151977001195,143.20721394120187
fitted_2D_model,E79,5.2875,4.566666666666666,1299.3969922084905,296.70399999999995,138.2900275086952
fitted_2D_model,E79,5.2875,13.700000000000001,1175.0378769173024,1163.5160228183836,184.3991010474541
fitted_2D_model,E79,5.2875,22.833333333333336,1064.2988713856987,1174.0850839880968,178.15873133159698
fitted_2D_model,E79,5.2875,31.966666666666665,993.7062416798636,1074.00033738282,167.60887108928733
fitted_2D_model,E79,5.2875,41.099999999999994,950.0674103043716,1001.6422196680646,160.46299082799726
fitted_2D_model,E79,5.2875,50.233333333333334,921.5994061925435,955.5667296572173,155.8642553088822
fitted_2D_model,E79,5.2875,59.36666666666667,901.4553226340131,925.4031628576236,152.7521147809571
fitted_2D_model,E79,5.2875,68.5,886.0283812329741,904.227866249382,150.48140222911772
fitted_2D_model,E79,5.2875,77.63333333333333,873.4969242659263,888.1874349385307,148.7041979160682
fitted_2D_model,E79,5.2875,86.76666666666667,862.991792966633,875.2734065382671,147.2439655288558
