variant,simulation_id,r_mm,z_mm,T_solid_K,T_gas_K,h_W_m2K
fitted_2D_model,E70,1.7625,4.566666666666666,2133.003724678672,299.03999999999996,190.27051588224035
fitted_2D_model,E70,1.7625,13.700000000000001,1992.0256093268538,2097.288443050501,268.4956212818719
fitted_2D_model,E70,1.7625,22.833333333333336,1703.8118891612696,1992.7097178156462,268.4956212818719
fitted_2D_model,E70,1.7625,31.966666666666665,1539.186834577539,1705.6894507847296,243.91573078220458
fitted_2D_model,E70,1.7625,41.099999999999994,1452.803351583532,1540.601984307725,226.81526856454792
fitted_2D_model,E70,1.7625,50.233333333333334,1405.499676100825,1453.7555404715724,217.8661078602402
fitted_2D_model,E70,1.7625,59.36666666666667,1378.5893242258255,1406.1006741282592,212.95050323854176
fitted_2D_model,E70,1.7625,68.5,1362.4845357684287,1378.9597609040884,210.11923560860785
fitted_2D_model,E70,1.7625,77.63333333333333,1352.2121450378802,1362.71667832613,208.3904259687532
fitted_2D_model,E70,1.7625,86.76666666666667,1345.1998782871221,1352.3643411118105,207.2611851153146
fitted_2D_model,E70,1.7625,95.9,1340.159197248054,1345.3055936261114,206.47571146793396
fitted_2D_model,E70,1.7625,105.03333333333335,1336.517549893458,1340.2361069736742,205.91089259267935
fitted_2D_model,E70,1.7625,114.16666666666667,1334.1364259827983,1336.5736325887838,205.51937314505153
fitted_2D_model,E70,1.7625,123.30000000000001,1333.1866430979778,1334.1734177602016,205.30247157395723
fitted_2D_model,E70,1.7625,132.4333333333333,1334.109230882282,1333.201673123542,205.29928946074833
fitted_2D_model,E70,5.2875,4.566666666666666,2015.6238549003897,299.03999999999996,182.90647001163106
fitted_2D_model,E70,5.2875,13.700000000000001,1881.8073028172262,1826.22668161557,268.4956212818719
fitted_2D_model,E70,5.2875,22.833333333333336,1650.0578314296058,1878.7722118639551,263.556991132313
fitted_2D_model,E70,5.2875,31.966666666666665,1515.0385826465772,1662.8643095217533,239.32534750612922
fitted_2D_model,E70,5.2875,41.099999999999994,1440.9208071904545,1524.8071253838514,224.958121791002
fitted_2D_model,E70,5.2875,50.233333333333334,1399.4900075668627,1447.17852097945,217.03335585055112
fitted_2D_model,E70,5.2875,59.36666666666667,1375.5481527625586,1403.3098062539855,212.5678403389615
fitted_2D_model,E70,5.2875,68.5,1360.9950102980883,1377.8648749378444,209.95049342770685
fitted_2D_model,E70,5.2875,77.63333333333333,1351.551162363817,1362.4373680134433,208.3292182693142
fitted_2D_model,E70,5.2875,86.76666666666667,1344.9847758941207,1352.496077138212,207.25576928257365
fitted_2D_model,E70,5.2875,95.9,1340.1794582326463,1345.6433163627346,206.49893506886687
fitted_2D_model,E70,5.2875,105.03333333333335,1336.6496102360197,1340.6618939605175,205.94704536190952
fitted_2D_model,E70,5.2875,114.16666666666667,1334.298176971314,1337.0057125526005,205.55783068947645
fitted_2D_model,E70,5.2875,123.30000000000001,1333.3136728367517,1334.53935650308,205.33438434570428
fitted_2D_model,E70,5.2875,132.4333333333333,1334.1476651843,1333.4230820657635,205.31611032701613
fitted_2D_model,E70,8.8125,4.566666666666666,1800.9131628318485,299.03999999999996,169.59684608630633
fitted_2D_model,E70,8.8125,13.700000000000001,1708.4479139207133,1500.6952252199537,241.46372668194812
fitted_2D_model,E70,8.8125,22.833333333333336,1565.182529942103,1683.4500735108745,244.17384496983635
fitted_2D_model,E70,8.8125,31.966666666666665,1473.4950724704402,1579.184739820167,230.81054088562166
fitted_2D_model,E70,8.8125,41.099999999999994,1419.8445770693706,1487.1018375223855,221.03232018122458
fitted_2D_model,E70,8.8125,50.233333333333334,1388.6675295274044,1429.0982747246892,215.125702932328
fitted_2D_model,E70,8.8125,59.36666666666667,1370.037856897989,1394.4662632779223,211.62714843997583
fitted_2D_model,E70,8.8125,68.5,1358.3043121160879,1373.6300842091612,209.49856642149066
fitted_2D_model,E70,8.8125,77.63333333333333,1350.380547314108,1360.5927377307726,208.1329888905874
fitted_2D_model,E70,8.8125,86.76666666666667,1344.6368178947773,1351.9205186511376,207.19577729780883
fitted_2D_model,E70,8.8125,95.9,1340.2666656415447,1345.7426499435426,206.51103699459915
fitted_2D_model,E70,8.8125,105.03333333333335,1336.9422288368894,1341.1021778190786,205.99454664563407
fitted_2D_model,E70,8.8125,114.16666666666667,1334.6405884297717,1337.5793243954954,205.61715924080866
fitted_2D_model,E70,8.8125,123.30000000000001,1333.579209076138,1335.0918891769982,205.38734686915316
fitted_2D_model,E70,8.8125,132.4333333333333,1334.226013021462,1333.8118986431725,205.34635335041196
fitted_2D_model,E70,12.3375,4.566666666666666,1562.3151968869659,299.03999999999996,154.88709566833765
fitted_2D_model,E70,12.3375,13.700000000000001,1537.6995101874304,1207.3826195751976,210.3568454967632
fitted_2D_model,E70,12.3375,22.833333333333336,1472.482239066336,1471.8333806689714,223.52513885945044
fitted_2D_model,E70,12.3375,31.966666666666665,1424.5330181798483,1472.3626250574014,220.3636258170003
fitted_2D_model,E70,12.3375,41.099999999999994,1394.074843174968,1433.514970280405,215.77339313808648
fitted_2D_model,E70,12.3375,50.233333333333334,1375.1840470727757,1401.6862689091743,212.43748335911826
fitted_2D_model,E70,12.3375,59.36666666666667,1363.1379260977048,1380.4024062911435,210.25612848176115
fitted_2D_model,E70,12.3375,68.5,1354.9743634970248,1366.5826212157538,208.82207440106126
fitted_2D_model,E70,12.3375,77.63333333333333,1349.0013862415408,1357.3108150636792,207.8297873687285
fitted_2D_model,E70,12.3375,86.76666666666667,1344.3219875609216,1350.6840271566602,207.0950175450987
fitted_2D_model,E70,12.3375,95.9,1340.5165180159963,1345.6160868628165,206.51903558568733
fitted_2D_model,E70,12.3375,105.03333333333335,1337.4556845085751,1341.5574821939758,206.05734074591132
fitted_2D_model,E70,12.3375,114.16666666666667,1335.2067030275325,1338.295347294199,205.70021081934686
fitted_2D_model,E70,12.3375,123.30000000000001,1334.0139893173462,1335.8403528681808,205.46396015186298
fitted_2D_model,E70,12.3375,132.4333333333333,1334.3538131982953,1334.3892196313936,205.39200422210345
fitted_2D_model,E70,15.862499999999999,4.566666666666666,1370.0753445499963,299.03999999999996,142.9101874648368
fitted_2D_model,E70,15.862499999999999,13.700000000000001,1397.2107470590197,996.4576464538119,187.8543143315881
fitted_2D_model,E70,15.862499999999999,22.833333333333336,1388.7993208987598,1287.9569775288842,205.91106378039615
fitted_2D_model,E70,15.862499999999999,31.966666666666665,1377.6122761252352,1363.8843336592477,210.12265178470238
fitted_2D_model,E70,15.862499999999999,41.099999999999994,1368.4852091917953,1374.2966010727248,210.20658520271718
fitted_2D_model,E70,15.862499999999999,50.233333333333334,1361.5700446654976,1369.888188202576,209.46750767878027
fitted_2D_model,E70,15.862499999999999,59.36666666666667,1356.188206223498,1363.58618196502,208.70595240192694
fitted_2D_model,E70,15.862499999999999,68.5,1351.7276212243107,1357.988670158285,208.0512055468044
fitted_2D_model,E70,15.862499999999999,77.63333333333333,1347.8097030858983,1353.256768213767,207.48875438646323
fitted_2D_model,E70,15.862499999999999,86.76666666666667,1344.2620499273303,1349.1440877741347,206.9911233957648
fitted_2D_model,E70,15.862499999999999,95.9,1341.0589162685915,1345.461232669499,206.5441788857604
fitted_2D_model,E70,15.862499999999999,105.03333333333335,1338.2745013825843,1342.142876474137,206.1483730744852
fitted_2D_model,E70,15.862499999999999,114.16666666666667,1336.0617345967805,1339.2290307090414,205.81609730263642
fitted_2D_model,E70,15.862499999999999,123.30000000000001,1334.6715207053032,1336.844676222248,205.57158074384122
fitted_2D_model,E70,15.862499999999999,132.4333333333333,1334.5524457032093,1335.2094259560877,205.45797243966695
fitted_2D_model,E70,19.3875,4.566666666666666,1230.2423934650656,299.03999999999996,134.01223495680625
fitted_2D_model,E70,19.3875,13.700000000000001,1293.7347055559626,854.1680212564241,172.5564326427991
