variant,simulation_id,r_mm,z_mm,T_solid_K,T_gas_K,h_W_m2K
initial_2D_model,E74,1.7625,4.566666666666666,1634.0507760985304,296.54699999999997,207.86943921363536
initial_2D_model,E74,1.7625,13.700000000000001,1628.1012056319862,1618.9690328590111,244.06647960938776
initial_2D_model,E74,1.7625,22.833333333333336,1610.648517159159,1628.0242776710402,243.48960443316332
initial_2D_model,E74,1.7625,31.966666666666665,1595.044402470997,1610.7960089369892,241.2374147692187
initial_2D_model,E74,1.7625,41.099999999999994,1582.8932414458122,1595.1822139259184,239.33714503424366
initial_2D_model,E74,1.7625,50.233333333333334,1573.8139524467654,1583.0035971206955,237.88506014417902
initial_2D_model,E74,1.7625,59.36666666666667,1567.2086119365772,1573.8981624607222,236.81353584685883
initial_2D_model,E74,1.7625,68.5,1562.5486629960335,1567.2708445199864,236.04459827253362
initial_2D_model,E74,1.7625,77.63333333333333,1559.40347810598,1562.5930754514648,235.51210973889883
initial_2D_model,E74,1.7625,86.76666666666667,1557.4286292007912,1559.4337053632041,235.16283716789732
initial_2D_model,E74,1.7625,95.9,1556.3509566842756,1557.4477262578007,234.95449830884894
initial_2D_model,E74,1.7625,105.03333333333335,1555.9558017511424,1556.361433994511,234.85377537745617
initial_2D_model,E74,1.7625,114.16666666666667,1556.0764911973652,1555.9596823215606,234.83466760024737
initial_2D_model,E74,1.7625,123.30000000000001,1556.5854821973007,1556.0753734123962,234.87713674062616
initial_2D_model,E74,1.7625,132.4333333333333,1557.3866195755868,1556.5806037677007,234.9659581464114
initial_2D_model,E74,5.2875,4.566666666666666,1616.8424265079414,296.54699999999997,206.8339148154658
initial_2D_model,E74,5.2875,13.700000000000001,1612.2081170092517,1516.8660391112753,235.99384829667287
initial_2D_model,E74,5.2875,22.833333333333336,1597.7655126991424,1605.7606971313046,241.07887279408322
initial_2D_model,E74,5.2875,31.966666666666665,1584.8052271532051,1598.2845031714219,239.68002387396697
initial_2D_model,E74,5.2875,41.099999999999994,1574.804917064499,1585.6899428948407,238.13606868385165
initial_2D_model,E74,5.2875,50.233333333333334,1567.461267422241,1575.5282622132222,236.94187025650115
initial_2D_model,E74,5.2875,59.36666666666667,1562.2557240308233,1568.0025690682778,236.07447614370477
initial_2D_model,E74,5.2875,68.5,1558.7228123472796,1562.6440915202597,235.46926710226833
initial_2D_model,E74,5.2875,77.63333333333333,1556.4812186673441,1558.98913445163,235.06817053642678
initial_2D_model,E74,5.2875,86.76666666666667,1555.2257228721996,1556.6521153800197,234.82390352473018
initial_2D_model,E74,5.2875,95.9,1554.7150503183323,1555.3231185724048,234.69884892694006
initial_2D_model,E74,5.2875,105.03333333333335,1554.7611217200297,1554.756613063218,234.66347532502144
initial_2D_model,E74,5.2875,114.16666666666667,1555.220044741783,1554.7608134532218,234.6949534707983
initial_2D_model,E74,5.2875,123.30000000000001,1555.9844210546812,1555.1886543004616,234.77599363282138
initial_2D_model,E74,5.2875,132.4333333333333,1556.9765111874551,1555.9300635742752,234.89384266313832
initial_2D_model,E74,8.8125,4.566666666666666,1585.2184785920517,296.54699999999997,204.92408055636062
initial_2D_model,E74,8.8125,13.700000000000001,1583.923164277411,1408.4317992240753,226.74468956390604
initial_2D_model,E74,8.8125,22.833333333333336,1574.6679063870713,1560.774926605366,236.42758948224
initial_2D_model,E74,8.8125,31.966666666666665,1566.3890250071468,1572.9484244960727,236.69295210985103
initial_2D_model,E74,8.8125,41.099999999999994,1560.262910713082,1567.1994920164393,235.88411752186227
initial_2D_model,E74,8.8125,50.233333333333334,1556.0741146614391,1561.1243995927762,235.18570202886374
initial_2D_model,E74,8.8125,59.36666666666667,1553.4255119254717,1556.7041428471864,234.70506734107528
initial_2D_model,E74,8.8125,68.5,1551.95561233602,1553.8357895584252,234.41024745261933
