variant,simulation_id,r_mm,z_mm,T_solid_K,T_gas_K,h_W_m2K
fitted_2D_model,E74,1.7625,4.566666666666666,1814.706634061403,296.54699999999997,170.29390989164455
fitted_2D_model,E74,1.7625,13.700000000000001,1623.554599096521,1773.908736637058,254.445501128388
fitted_2D_model,E74,1.7625,22.833333333333336,1425.7858871209412,1624.6689462906643,230.66014021362224
fitted_2D_model,E74,1.7625,31.966666666666665,1307.136830950265,1427.8086838185216,209.69501332392014
fitted_2D_model,E74,1.7625,41.099999999999994,1239.1695455487827,1308.8382497113203,197.6294239137974
fitted_2D_model,E74,1.7625,50.233333333333334,1199.3491126773079,1240.3650738297715,190.75454794892406
fitted_2D_model,E74,1.7625,59.36666666666667,1174.6791661829711,1200.1370260117276,186.67052727713087
fitted_2D_model,E74,1.7625,68.5,1158.2183229468183,1175.2021491529563,184.07812073012892
fitted_2D_model,E74,1.7625,77.63333333333333,1146.3473232401045,1158.5824008650998,182.29911315537157
fitted_2D_model,E74,1.7625,86.76666666666667,1137.2226894554376,1146.6173778119219,180.98479685710262
fitted_2D_model,E74,1.7625,95.9,1129.9622258633744,1137.4345725842902,179.9614679815382
fitted_2D_model,E74,1.7625,105.03333333333335,1124.2223946692427,1130.1336073345599,179.15073190374838
fitted_2D_model,E74,1.7625,114.16666666666667,1119.9841925403423,1124.359786186352,178.52877810348076
fitted_2D_model,E74,1.7625,123.30000000000001,1117.454384322755,1120.0869352316126,178.10642509544837
fitted_2D_model,E74,1.7625,132.4333333333333,1117.030272783041,1117.5166285473613,177.92057063866426
fitted_2D_model,E74,5.2875,4.566666666666666,1708.1416176321052,296.54699999999997,163.72674204259152
fitted_2D_model,E74,5.2875,13.700000000000001,1553.4135567027474,1521.9968273133961,232.3489138104276
fitted_2D_model,E74,5.2875,22.833333333333336,1391.2167767437898,1551.2234291492618,223.3997888539404
fitted_2D_model,E74,5.2875,31.966666666666665,1289.8757525996098,1403.2734594822175,206.97444077176334
fitted_2D_model,E74,5.2875,41.099999999999994,1230.4104981099385,1299.8087336965987,196.4946629492887
fitted_2D_model,E74,5.2875,50.233333333333334,1194.8493688290514,1237.1203601879752,190.26584829458398
fitted_2D_model,E74,5.2875,59.36666666666667,1172.3701369146327,1199.184962065989,186.46595937540906
fitted_2D_model,E74,5.2875,68.5,1157.0647213273023,1175.2213828997756,184.00721010654092
fitted_2D_model,E74,5.2875,77.63333333333333,1145.8146548575603,1159.0408811941788,182.29448600620992
fitted_2D_model,E74,5.2875,86.76666666666667,1137.0265125322082,1147.2777526309007,181.0137034473906
fitted_2D_model,E74,5.2875,95.9,1129.945871676192,1138.1743624624005,180.00646490947614
fitted_2D_model,E74,5.2875,105.03333333333335,1124.2944155605387,1130.8760650829602,179.20134619338145
fitted_2D_model,E74,5.2875,114.16666666666667,1120.0848055491217,1125.0441367886833,178.57752571074218
fitted_2D_model,E74,5.2875,123.30000000000001,1117.5376671398446,1120.6530744649053,178.1467374256125
fitted_2D_model,E74,5.2875,132.4333333333333,1117.057494054566,1117.8961077341844,177.9458112322653
fitted_2D_model,E74,8.8125,4.566666666666666,1541.3345963792074,296.54699999999997,153.43481588253428
fitted_2D_model,E74,8.8125,13.700000000000001,1442.8519383820408,1261.7980449833653,207.72170116212928
