variant,simulation_id,r_mm,z_mm,T_solid_K,T_gas_K,h_W_m2K
fitted_2D_model,E75,1.7625,4.566666666666666,1843.9657995120926,296.71049999999997,172.11006314614195
fitted_2D_model,E75,1.7625,13.700000000000001,1664.3190516878344,1830.413627968594,261.19033400494544
fitted_2D_model,E75,1.7625,22.833333333333336,1465.167480677076,1664.5772662002641,236.03950777142467
fitted_2D_model,E75,1.7625,31.966666666666665,1347.3159544301086,1465.6315649960143,214.80830807323494
fitted_2D_model,E75,1.7625,41.099999999999994,1279.9451906363654,1347.7348110929524,202.7397690083316
fitted_2D_model,E75,1.7625,50.233333333333334,1240.1246985800335,1280.25431843589,195.86789018724028
fitted_2D_model,E75,1.7625,59.36666666666667,1214.9056803345882,1240.336483211388,191.7355524498591
fitted_2D_model,E75,1.7625,68.5,1197.5082441853676,1215.0522582980918,189.0426944715254
fitted_2D_model,E75,1.7625,77.63333333333333,1184.4882183816517,1197.615346921248,187.12788124241246
fitted_2D_model,E75,1.7625,86.76666666666667,1174.1554979368696,1184.571700449427,185.661844107695
fitted_2D_model,E75,1.7625,95.9,1165.7495081643665,1174.2238454532378,184.48788032874847
fitted_2D_model,E75,1.7625,105.03333333333335,1159.0170116734098,1165.8065245487035,183.5408821389952
fitted_2D_model,E75,1.7625,114.16666666666667,1154.0018522692328,1159.0636247791788,182.80670785313103
fitted_2D_model,E75,1.7625,123.30000000000001,1150.9498166012047,1154.0371522353762,182.30268355861537
fitted_2D_model,E75,1.7625,132.4333333333333,1150.2741670331468,1150.9715799026137,182.06937370161398
fitted_2D_model,E75,5.2875,4.566666666666666,1737.1475099660786,296.71049999999997,165.523415757968
fitted_2D_model,E75,5.2875,13.700000000000001,1594.699683944955,1635.8239799530156,242.930107390087
fitted_2D_model,E75,5.2875,22.833333333333336,1432.1236803384052,1595.8553737991406,229.1427180559095
fitted_2D_model,E75,5.2875,31.966666666666665,1331.1282879115176,1437.4535491958288,211.89422339716256
fitted_2D_model,E75,5.2875,41.099999999999994,1271.8956651937654,1335.3622126646326,201.4254196555126
fitted_2D_model,E75,5.2875,50.233333333333334,1236.0919170537168,1274.7660709650033,195.26208495775427
fitted_2D_model,E75,5.2875,59.36666666666667,1212.9028504476953,1237.9786164933707,191.45990356084116
fitted_2D_model,E75,5.2875,68.5,1196.553557599428,1214.1848084932237,188.92798279168701
fitted_2D_model,E75,5.2875,77.63333333333333,1184.0828859836686,1197.4834956724949,187.09415736052713
fitted_2D_model,E75,5.2875,86.76666666666667,1174.0391255646878,1184.805840542392,185.66922221957108
fitted_2D_model,E75,5.2875,95.9,1165.7814853268278,1174.6302729686968,184.51530235431014
fitted_2D_model,E75,5.2875,105.03333333333335,1159.1164159861914,1166.2742856956138,183.57631367255075
fitted_2D_model,E75,5.2875,114.16666666666667,1154.1157023742414,1159.5196849062975,182.8422771322615
fitted_2D_model,E75,5.2875,123.30000000000001,1151.036813799941,1154.422923776599,182.33217116149584
fitted_2D_model,E75,5.2875,132.4333333333333,1150.3000073266162,1151.2305304448994,182.08713143379282
fitted_2D_model,E75,8.8125,4.566666666666666,1568.8293636278386,296.71049999999997,155.14579574819618
fitted_2D_model,E75,8.8125,13.700000000000001,1484.5460745549142,1389.1064911931253,218.82013461558827
fitted_2D_model,E75,8.8125,22.833333333333336,1375.7921118779288,1477.1738376977025,217.44985048426716
fitted_2D_model,E75,8.8125,31.966666666666665,1302.7674883850798,1383.7221976573753,206.54220245543175
fitted_2D_model,E75,8.8125,41.099999999999994,1257.5628654339998,1309.7770547674122,198.86519357819682
fitted_2D_model,E75,8.8125,50.233333333333334,1228.843284437648,1262.425050014578,194.01757731873388
fitted_2D_model,E75,8.8125,59.36666666666667,1209.2927990182109,1232.1182397788036,190.8616748991136
fitted_2D_model,E75,8.8125,68.5,1194.8430945696975,1211.5868344166327,188.6568267266441
fitted_2D_model,E75,8.8125,77.63333333333333,1183.3751163855204,1196.561693527942,186.99186449750215
fitted_2D_model,E75,8.8125,86.76666666666667,1173.8609425807626,1184.7502886060988,185.65457887230733
fitted_2D_model,E75,8.8125,95.9,1165.8754380923294,1175.0111352457077,184.5450029778881
fitted_2D_model,E75,8.8125,105.03333333333335,1159.3329737509698,1166.8506737704902,183.62585274242045
fitted_2D_model,E75,8.8125,114.16666666666667,1154.3550231436616,1160.1425579852598,182.89609150424397
fitted_2D_model,E75,8.8125,123.30000000000001,1151.2179913474042,1154.9826398438172,182.37838447719753
fitted_2D_model,E75,8.8125,132.4333333333333,1150.352834676548,1151.6282617513787,182.1152261833383
fitted_2D_model,E75,12.3375,4.566666666666666,1392.783695508782,296.71049999999997,144.19115246123297
fitted_2D_model,E75,12.3375,13.700000000000001,1365.1804219204148,1163.4757613725146,196.39505957131328
fitted_2D_model,E75,12.3375,22.833333333333336,1310.534232709635,1337.509023470225,204.05343011530647
fitted_2D_model,E75,12.3375,31.966666666666665,1268.647933491891,1314.0141366124,199.84654053301236
fitted_2D_model,E75,12.3375,41.099999999999994,1239.9161118088757,1274.701190839989,195.5012086304173
fitted_2D_model,E75,12.3375,50.233333333333334,1219.8099997492645,1244.7226806202816,192.32323381971577
fitted_2D_model,E75,12.3375,59.36666666666667,1204.7904494995769,1223.3417438826293,190.02382618280342
fitted_2D_model,E75,12.3375,68.5,1192.744184262448,1207.4696107056825,188.26580315668633
fitted_2D_model,E75,12.3375,77.63333333333333,1182.5578782173363,1194.9011969887863,186.8363590897217
fitted_2D_model,E75,12.3375,86.76666666666667,1173.7247153436083,1184.3869278924594,185.6232810029804
fitted_2D_model,E75,12.3375,95.9,1166.0896193972385,1175.3201941043887,184.5777340696484
fitted_2D_model,E75,12.3375,105.03333333333335,1159.7026821176407,1167.482567950815,183.68843218071544
fitted_2D_model,E75,12.3375,114.16666666666667,1154.7455462127753,1160.8851636648913,182.96682207529497
fitted_2D_model,E75,12.3375,123.30000000000001,1151.5120301363459,1155.6841656535335,182.44048713597667
fitted_2D_model,E75,12.3375,132.4333333333333,1150.4384972671194,1152.1525751195754,182.15326301682143
fitted_2D_model,E75,15.862499999999999,4.566666666666666,1240.58904555006,296.71049999999997,134.52833711249554
fitted_2D_model,E75,15.862499999999999,13.700000000000001,1259.4986920219947,985.4442354361338,178.5659736364079
fitted_2D_model,E75,15.862499999999999,22.833333333333336,1249.4282786840897,1205.5372275281406,191.71806073204522
fitted_2D_model,E75,15.862499999999999,31.966666666666665,1235.3499348692656,1241.55782875372,193.1069048945512
fitted_2D_model,E75,15.862499999999999,41.099999999999994,1222.2533699116505,1236.4521785112727,191.95456733107366
fitted_2D_model,E75,15.862499999999999,50.233333333333334,1210.6754260387438,1224.7951899829727,190.4867188417368
fitted_2D_model,E75,15.862499999999999,59.36666666666667,1200.2710930171972,1213.2296303401654,189.10189344292496
fitted_2D_model,E75,15.862499999999999,68.5,1190.7188440766715,1202.638449026609,187.8347626925979
fitted_2D_model,E75,15.862499999999999,77.63333333333333,1181.8783286018324,1192.9161234109806,186.66916331977205
fitted_2D_model,E75,15.862499999999999,86.76666666666667,1173.7652473759747,1183.9299990991528,185.5971958879014
fitted_2D_model,E75,15.862499999999999,95.9,1166.5011153276284,1175.6691042266266,184.62530356844337
fitted_2D_model,E75,15.862499999999999,105.03333333333335,1160.2752076256374,1168.2301917825332,183.7709220646597
fitted_2D_model,E75,15.862499999999999,114.16666666666667,1155.3262326058261,1161.7846571937944,183.0592254407561
fitted_2D_model,E75,15.862499999999999,123.30000000000001,1151.951862532628,1156.557929881863,182.52243583472432
fitted_2D_model,E75,15.862499999999999,132.4333333333333,1150.57047318237,1152.8336529107023,182.20396615104664
fitted_2D_model,E75,19.3875,4.566666666666666,1129.9813119862545,296.71049999999997,127.32901254845143
fitted_2D_model,E75,19.3875,13.700000000000001,1179.9823684456555,861.7569051248863,166.00891139854892
fitted_2D_model,E75,19.3875,22.833333333333336,1201.0699784861763,1100.6665203592072,182.09997409037908
