variant,simulation_id,r_mm,z_mm,T_solid_K,T_gas_K,h_W_m2K
initial_2D_model,E73,1.7625,4.566666666666666,1561.6624291619366,296.981,230.8344672442633
initial_2D_model,E73,1.7625,13.700000000000001,1552.3738363193213,1520.927611455079,232.20604216858658
initial_2D_model,E73,1.7625,22.833333333333336,1533.1484144515891,1551.0385052838271,232.94379498374096
initial_2D_model,E73,1.7625,31.966666666666665,1516.0011410886668,1533.9025046280863,230.6228869694345
initial_2D_model,E73,1.7625,41.099999999999994,1502.3896387435511,1516.7735534505869,228.5484627065681
initial_2D_model,E73,1.7625,50.233333333333334,1491.929037164943,1503.0235738795693,226.91925073299038
initial_2D_model,E73,1.7625,59.36666666666667,1484.0327489396977,1492.4263000387182,225.67752869611093
initial_2D_model,E73,1.7625,68.5,1478.1821906020878,1484.4138477893885,224.7483177102849
initial_2D_model,E73,1.7625,77.63333333333333,1473.9536895712304,1478.4678977603435,224.067225518894
initial_2D_model,E73,1.7625,86.76666666666667,1471.0071600019419,1474.1621429368975,223.58220635160694
initial_2D_model,E73,1.7625,95.9,1469.0717259626092,1471.1535950674795,223.25178223529062
initial_2D_model,E73,1.7625,105.03333333333335,1467.9334014353963,1469.168691474934,223.0431379318342
initial_2D_model,E73,1.7625,114.16666666666667,1467.4249183833977,1467.9910636282589,222.93052864701215
initial_2D_model,E73,1.7625,123.30000000000001,1467.4171423843331,1467.451377034056,222.89397008138872
initial_2D_model,E73,1.7625,132.4333333333333,1467.8115553798682,1467.41874295118,222.91812877845695
initial_2D_model,E73,5.2875,4.566666666666666,1545.3345485758425,296.981,229.70776622325084
initial_2D_model,E73,5.2875,13.700000000000001,1536.3269264128892,1372.4417825309006,221.15364131826257
initial_2D_model,E73,5.2875,22.833333333333336,1519.8379707700765,1508.065697068292,229.1376342000929
initial_2D_model,E73,5.2875,31.966666666666665,1505.3604205589982,1517.9035364797887,228.82481886805428
initial_2D_model,E73,5.2875,41.099999999999994,1493.9574235735581,1507.4253415331925,227.35155916134872
initial_2D_model,E73,5.2875,50.233333333333334,1485.2805453938493,1496.1941183301815,226.01405462426249
initial_2D_model,E73,5.2875,59.36666666666667,1478.822251431288,1487.1076268126446,224.97165245972144
initial_2D_model,E73,5.2875,68.5,1474.1304906455655,1480.2180929271442,224.1961637786592
initial_2D_model,E73,5.2875,77.63333333333333,1470.8333324994849,1475.160906850096,223.6373572196623
initial_2D_model,E73,5.2875,86.76666666666667,1468.6313167091603,1471.5683327782072,223.25006698058925
initial_2D_model,E73,5.2875,95.9,1467.2862501399115,1469.1313223737388,222.99741875741262
initial_2D_model,E73,5.2875,105.03333333333335,1466.6111607394228,1467.6008453004279,222.8501322066228
initial_2D_model,E73,5.2875,114.16666666666667,1466.4617711209637,1466.7800594923567,222.78535573808776
initial_2D_model,E73,5.2875,123.30000000000001,1466.7291491395072,1466.516111474088,222.78558473942388
initial_2D_model,E73,5.2875,132.4333333333333,1467.3331375270345,1466.6927779528921,222.83770681457622
initial_2D_model,E73,8.8125,4.566666666666666,1514.3790501781714,296.981,227.56318188123558
initial_2D_model,E73,8.8125,13.700000000000001,1508.2002031309228,1248.5444208546505,211.1192858950984
initial_2D_model,E73,8.8125,22.833333333333336,1496.3641078918204,1438.3332587805935,222.88254126148675
initial_2D_model,E73,8.8125,31.966666666666665,1486.3966118671392,1481.6137536573844,225.11106537555173
initial_2D_model,E73,8.8125,41.099999999999994,1478.8572070784862,1485.1935949637166,224.84576283090607
initial_2D_model,E73,8.8125,50.233333333333334,1473.3720528651718,1480.4529619439636,224.16112832487673
initial_2D_model,E73,8.8125,59.36666666666667,1469.51836062031,1475.1610545376514,223.54945740819247
initial_2D_model,E73,8.8125,68.5,1466.9381616413632,1470.948111996185,223.09551765610536
initial_2D_model,E73,8.8125,77.63333333333333,1465.3415792801136,1467.9563889092742,222.7891037311627
initial_2D_model,E73,8.8125,86.76666666666667,1464.497412873662,1466.0065090934474,222.60258900265114
initial_2D_model,E73,8.8125,95.9,1464.224183778417,1464.881506032992,222.50927252922614
initial_2D_model,E73,8.8125,105.03333333333335,1464.382751194744,1464.3915586184455,222.48715870717749
initial_2D_model,E73,8.8125,114.16666666666667,1464.8701651018416,1464.3849940760251,222.51924726171393
initial_2D_model,E73,8.8125,123.30000000000001,1465.614337975642,1464.7466312031656,222.59304782945566
initial_2D_model,E73,8.8125,132.4333333333333,1466.5691473546783,1465.3934804124922,222.69995678093676
initial_2D_model,E73,12.3375,4.566666666666666,1474.214099825765,296.981,224.7629895437227
initial_2D_model,E73,12.3375,13.700000000000001,1472.751193957561,1145.3340501389619,202.12187326549636
initial_2D_model,E73,12.3375,22.833333333333336,1466.98688177474,1360.6359731448597,215.77557279078343
initial_2D_model,E73,12.3375,31.966666666666665,1462.6926306729608,1432.5893561980336,220.25633712888262
