variant,simulation_id,r_mm,z_mm,T_solid_K,T_gas_K,h_W_m2K
fitted_2D_model,E76,1.7625,4.566666666666666,1880.9778187582647,296.4675,174.38271662380936
fitted_2D_model,E76,1.7625,13.700000000000001,1712.8501678809616,1879.9232777875202,267.9943887622583
fitted_2D_model,E76,1.7625,22.833333333333336,1511.2714406392934,1712.8576996580348,242.49130199901083
fitted_2D_model,E76,1.7625,31.966666666666665,1394.9673794491189,1511.2873990483836,220.98628028147434
fitted_2D_model,E76,1.7625,41.099999999999994,1329.0629239923906,1394.9845842464565,208.98435319980857
fitted_2D_model,E76,1.7625,50.233333333333334,1290.052358399902,1329.0771668671134,202.18909101406152
fitted_2D_model,E76,1.7625,59.36666666666667,1265.0642987656195,1290.0628566207781,198.0842054499595
fitted_2D_model,E76,1.7625,68.5,1247.5234060385137,1265.0719827823098,195.37258604994122
fitted_2D_model,E76,1.7625,77.63333333333333,1234.1763867929558,1247.5292979724675,193.41101154082367
fitted_2D_model,E76,1.7625,86.76666666666667,1223.4744782641835,1234.1811660366648,191.88816614137352
fitted_2D_model,E76,1.7625,95.9,1214.7466770681206,1223.4785054954386,190.6605579526314
fitted_2D_model,E76,1.7625,105.03333333333335,1207.7853045702423,1214.7500956658478,189.67101599773835
fitted_2D_model,E76,1.7625,114.16666666666667,1202.6445920118554,1207.7881208215156,188.90874250435132
fitted_2D_model,E76,1.7625,123.30000000000001,1199.5518314913234,1202.646724199526,188.39062881205308
fitted_2D_model,E76,1.7625,132.4333333333333,1198.8745180617373,1199.5531363133364,188.15348906503644
fitted_2D_model,E76,5.2875,4.566666666666666,1774.8146184843522,296.4675,167.82922942286416
fitted_2D_model,E76,5.2875,13.700000000000001,1643.4687455499545,1750.3195089034855,254.1910073864385
fitted_2D_model,E76,5.2875,22.833333333333336,1479.8951808855732,1643.8560547362174,235.63151447859966
fitted_2D_model,E76,5.2875,31.966666666666665,1379.9866703687069,1480.6788276992265,217.95948921295226
fitted_2D_model,E76,5.2875,41.099999999999994,1321.8022644145422,1380.6403511830201,207.5781992125635
fitted_2D_model,E76,5.2875,50.233333333333334,1286.5210673631254,1322.2643751273781,201.5236253096181
fitted_2D_model,E76,5.2875,59.36666666666667,1263.3752859626343,1286.8353603650385,197.77010259687137
fitted_2D_model,E76,5.2875,68.5,1246.7620935486175,1263.5966204535437,195.2303342644651
fitted_2D_model,E76,5.2875,77.63333333333333,1233.8879787883773,1246.9286868275974,193.35465133666574
fitted_2D_model,E76,5.2875,86.76666666666667,1223.4268826584537,1234.0216653519044,191.87506917455417
fitted_2D_model,E76,5.2875,95.9,1214.8171851764766,1223.5385631696236,190.6687990645635
fitted_2D_model,E76,5.2875,105.03333333333335,1207.9041565297127,1214.9112304209639,189.68866119872288
fitted_2D_model,E76,5.2875,114.16666666666667,1202.7658225043479,1207.9811238260186,188.9285229093367
fitted_2D_model,E76,5.2875,123.30000000000001,1199.639043962223,1202.8239347149288,188.40726067818062
fitted_2D_model,E76,5.2875,132.4333333333333,1198.8983144993692,1199.6748822178238,188.16264019012738
fitted_2D_model,E76,8.8125,4.566666666666666,1604.6903493222621,296.4675,157.3456507053824
fitted_2D_model,E76,8.8125,13.700000000000001,1534.5803840256892,1541.0556493508884,232.3642023158184
fitted_2D_model,E76,8.8125,22.833333333333336,1426.3676754692406,1534.6880176260747,224.64515668275897
fitted_2D_model,E76,8.8125,31.966666666666665,1353.7752988882798,1428.3632358656873,212.7830594014182
fitted_2D_model,E76,8.8125,41.099999999999994,1308.9201314839986,1355.396625842081,205.10550135482293
fitted_2D_model,E76,8.8125,50.233333333333334,1280.210417983592,1310.0479862710401,200.33369933818105
fitted_2D_model,E76,8.8125,59.36666666666667,1260.356831234723,1280.9863111296745,197.20401427231016
fitted_2D_model,E76,8.8125,68.5,1245.4172890178654,1260.9182554438125,194.97454811300486
fitted_2D_model,E76,8.8125,77.63333333333333,1233.4015660327334,1245.8530666577415,193.25563747504233
fitted_2D_model,E76,8.8125,86.76666666666667,1223.3791186041396,1233.7604967733212,191.85553249367481
fitted_2D_model,E76,8.8125,95.9,1214.9845909847613,1223.6845490642309,190.68858030482346
fitted_2D_model,E76,8.8125,105.03333333333335,1208.1584243787825,1215.2449471499044,189.72571847307472
fitted_2D_model,E76,8.8125,114.16666666666667,1203.0204272383037,1208.3734969242196,188.9692508144589
fitted_2D_model,E76,8.8125,123.30000000000001,1199.8222627711248,1203.1846934400346,188.4414774728873
fitted_2D_model,E76,8.8125,132.4333333333333,1198.948581781867,1199.9262411526786,188.1816056482574
fitted_2D_model,E76,12.3375,4.566666666666666,1430.21933193555,296.4675,146.52073786537687
fitted_2D_model,E76,12.3375,13.700000000000001,1417.2847912780646,1329.4441964908647,210.46444581324144
fitted_2D_model,E76,12.3375,22.833333333333336,1364.3666388113206,1413.7324749682275,212.51806885941514
fitted_2D_model,E76,12.3375,31.966666666666665,1322.3097046869789,1366.3141921172723,206.68068704390276
fitted_2D_model,E76,12.3375,41.099999999999994,1293.1334394549351,1324.1728650624602,202.0717401632103
fitted_2D_model,E76,12.3375,50.233333333333334,1272.4048200149157,1294.523775711697,198.83887258952745
fitted_2D_model,E76,12.3375,59.36666666666667,1256.6369690301362,1273.4356831475793,196.48532161588545
fitted_2D_model,E76,12.3375,68.5,1243.8043723261042,1257.4428740942772,194.65120084945855
fitted_2D_model,E76,12.3375,77.63333333333333,1232.8791273249888,1244.4736138230016,193.13510250390271
fitted_2D_model,E76,12.3375,86.76666666666667,1223.4168083082,1233.4587972402162,191.83883718597357
fitted_2D_model,E76,12.3375,95.9,1215.2970119109477,1223.9269471097384,190.72360191284778
fitted_2D_model,E76,12.3375,105.03333333333335,1208.5790406888586,1215.7414873468322,189.78352579375795
