variant,simulation_id,r_mm,z_mm,T_solid_K,T_gas_K,h_W_m2K
initial_2D_model,E78,1.7625,4.566666666666666,1205.472812391192,298.15999999999997,187.26287493390544
initial_2D_model,E78,1.7625,13.700000000000001,1197.783924740824,1185.5925779846139,187.20780166356425
initial_2D_model,E78,1.7625,22.833333333333336,1186.0960996999522,1197.4251360524047,187.21688920758933
initial_2D_model,E78,1.7625,31.966666666666665,1175.7664842721504,1186.4294657134851,185.8791923098438
initial_2D_model,E78,1.7625,41.099999999999994,1167.411461464611,1176.0865567057838,184.7083753778182
initial_2D_model,E78,1.7625,50.233333333333334,1160.8135970362673,1167.676437133374,183.76996191211796
initial_2D_model,E78,1.7625,59.36666666666667,1155.664390016489,1161.0261639587384,183.03298397322425
initial_2D_model,E78,1.7625,68.5,1151.6901097382563,1155.8322931502296,182.46083677113504
initial_2D_model,E78,1.7625,77.63333333333333,1148.6655345597535,1151.820929501564,182.02203159226235
initial_2D_model,E78,1.7625,86.76666666666667,1146.4089494564946,1148.7658413510612,181.69092014893664
initial_2D_model,E78,1.7625,95.9,1144.775137413095,1146.484242263027,181.4469325436322
initial_2D_model,E78,1.7625,105.03333333333335,1143.649084973533,1144.829934476036,181.27371894263777
initial_2D_model,E78,1.7625,114.16666666666667,1142.9406277754945,1143.687042773425,181.15840175443947
initial_2D_model,E78,1.7625,123.30000000000001,1142.5798623753678,1142.9646620524004,181.0909418919842
initial_2D_model,E78,1.7625,132.4333333333333,1142.5131203806893,1142.5922652044321,181.06359325053566
initial_2D_model,E78,5.2875,4.566666666666666,1196.3721950584568,298.15999999999997,186.64414889033458
initial_2D_model,E78,5.2875,13.700000000000001,1189.208865626219,1096.9277030931673,181.12781457075695
initial_2D_model,E78,5.2875,22.833333333333336,1179.0343238930907,1176.5108976897886,185.46252297974002
initial_2D_model,E78,5.2875,31.966666666666665,1170.1070144854232,1178.6997797763365,185.04060525145835
initial_2D_model,E78,5.2875,41.099999999999994,1162.910373774493,1171.2503378247814,184.1243975494859
initial_2D_model,E78,5.2875,50.233333333333334,1157.2531517450586,1164.0288235385694,183.31967343248823
initial_2D_model,E78,5.2875,59.36666666666667,1152.8655415466249,1158.1681172356757,182.67991095344001
initial_2D_model,E78,5.2875,68.5,1149.5065520232017,1153.5855273874681,182.18450611786184
initial_2D_model,E78,5.2875,77.63333333333333,1146.9772240180719,1150.062756616585,181.8071743481915
initial_2D_model,E78,5.2875,86.76666666666667,1145.117017058035,1147.3993283752816,181.52525210035552
initial_2D_model,E78,5.2875,95.9,1143.7980432503766,1145.429996019215,181.32037856252413
initial_2D_model,E78,5.2875,105.03333333333335,1142.9197276502891,1144.0222306766832,181.17797705420335
initial_2D_model,E78,5.2875,114.16666666666667,1142.4041920939947,1143.0713677476315,181.08664686407943
initial_2D_model,E78,5.2875,123.30000000000001,1142.192250092587,1142.4960284721396,181.03761752726115
initial_2D_model,E78,5.2875,132.4333333333333,1142.2398442217511,1142.2340826193708,181.02426888804249
initial_2D_model,E78,8.8125,4.566666666666666,1179.2409857536459,298.15999999999997,185.4750336709743
initial_2D_model,E78,8.8125,13.700000000000001,1173.9446315041116,1017.8346768949007,175.269760637668
initial_2D_model,E78,8.8125,22.833333333333336,1166.3945036071357,1139.0222100840806,182.32948762429953
initial_2D_model,E78,8.8125,31.966666666666665,1159.9197709580233,1160.551699059176,183.26905757033484
initial_2D_model,E78,8.8125,41.099999999999994,1154.796955003403,1160.0538204308982,182.91813741683032
initial_2D_model,E78,8.8125,50.233333333333334,1150.845324684712,1155.914686633957,182.41327764278273
initial_2D_model,E78,8.8125,59.36666666666667,1147.8472731718975,1151.9268123589607,181.9776165373956
initial_2D_model,E78,8.8125,68.5,1145.6138691960753,1148.7201180370132,181.63851964455745
