variant,simulation_id,r_mm,z_mm,T_solid_K,T_gas_K,h_W_m2K
initial_2D_model,E71,1.7625,4.566666666666666,1905.443093755749,300.7835,206.48989505790917
initial_2D_model,E71,1.7625,13.700000000000001,1909.4686741997082,1899.3285113174202,268.4956212818719
initial_2D_model,E71,1.7625,22.833333333333336,1888.7945233329904,1909.4527274921954,268.4956212818719
initial_2D_model,E71,1.7625,31.966666666666665,1868.9178391759071,1888.8270110102883,268.4956212818719
initial_2D_model,E71,1.7625,41.099999999999994,1853.5316500397514,1868.949148903744,268.4956212818719
initial_2D_model,E71,1.7625,50.233333333333334,1842.4488890580544,1853.5558960353846,268.4956212818719
initial_2D_model,E71,1.7625,59.36666666666667,1834.9120097276616,1842.4663562519906,268.4956212818719
initial_2D_model,E71,1.7625,68.5,1830.1846666057231,1834.92388990709,268.4956212818719
initial_2D_model,E71,1.7625,77.63333333333333,1827.6433839494232,1830.1921196425926,268.4956212818719
initial_2D_model,E71,1.7625,86.76666666666667,1826.7788889960336,1827.6473921634033,268.4956212818719
initial_2D_model,E71,1.7625,95.9,1827.1826779798394,1826.7802548287273,268.4956212818719
initial_2D_model,E71,1.7625,105.03333333333335,1828.532440536983,1827.1820451177875,268.4956212818719
initial_2D_model,E71,1.7625,114.16666666666667,1830.578446183669,1828.5303168668775,268.4956212818719
initial_2D_model,E71,1.7625,123.30000000000001,1833.1308846483848,1830.5752252374632,268.4956212818719
initial_2D_model,E71,1.7625,132.4333333333333,1836.0477974064993,1833.1268655459698,268.4956212818719
initial_2D_model,E71,5.2875,4.566666666666666,1881.484065374402,300.7835,205.199539269785
initial_2D_model,E71,5.2875,13.700000000000001,1887.2248247105113,1817.1654360545579,268.4956212818719
initial_2D_model,E71,5.2875,22.833333333333336,1870.4025619668525,1885.5385137373353,268.4956212818719
initial_2D_model,E71,5.2875,31.966666666666665,1854.0709181050045,1870.7668803265997,268.4956212818719
initial_2D_model,E71,5.2875,41.099999999999994,1841.6934336433897,1854.4727855041087,268.4956212818719
initial_2D_model,E71,5.2875,50.233333333333334,1833.1147445175366,1842.0010292659927,268.4956212818719
initial_2D_model,E71,5.2875,59.36666666666667,1827.6420866347164,1833.3286350434114,268.4956212818719
initial_2D_model,E71,5.2875,68.5,1824.6010662678043,1827.7789603523586,268.4956212818719
initial_2D_model,E71,5.2875,77.63333333333333,1823.4232523604833,1824.6775573387254,268.4956212818719
initial_2D_model,E71,5.2875,86.76666666666667,1823.6475660461822,1823.4534431498848,268.4956212818719
initial_2D_model,E71,5.2875,95.9,1824.9078671544978,1823.6428935593613,268.4956212818719
initial_2D_model,E71,5.2875,105.03333333333335,1826.9196872303066,1824.8774195743065,268.4956212818719
initial_2D_model,E71,5.2875,114.16666666666667,1829.4679005807686,1826.8705303874544,268.4956212818719
initial_2D_model,E71,5.2875,123.30000000000001,1832.3952334076325,1829.405382566518,268.4956212818719
initial_2D_model,E71,5.2875,132.4333333333333,1835.591195608963,1832.3232684878944,268.4956212818719
initial_2D_model,E71,8.8125,4.566666666666666,1836.5478714551432,300.7835,202.7731828767255
initial_2D_model,E71,8.8125,13.700000000000001,1846.2338704302526,1705.291821312554,265.1322810605994
initial_2D_model,E71,8.8125,22.833333333333336,1836.5670397389058,1838.2441929190134,268.4956212818719
initial_2D_model,E71,8.8125,31.966666666666665,1826.8678711118062,1836.6605514077285,268.4956212818719
initial_2D_model,E71,8.8125,41.099999999999994,1820.1314702330208,1827.4138736401255,268.4956212818719
initial_2D_model,E71,8.8125,50.233333333333334,1816.247577704446,1820.5375092899862,268.4956212818719
initial_2D_model,E71,8.8125,59.36666666666667,1814.6382305947063,1816.4867679385025,268.4956212818719
initial_2D_model,E71,8.8125,68.5,1814.7404031159435,1814.7412979912624,268.4956212818719
initial_2D_model,E71,8.8125,77.63333333333333,1816.0900554955363,1814.7404530107806,268.4956212818719
initial_2D_model,E71,8.8125,86.76666666666667,1818.3173494430891,1816.014806805021,268.4956212818719
initial_2D_model,E71,8.8125,95.9,1821.135476678505,1818.188968441774,268.4956212818719
initial_2D_model,E71,8.8125,105.03333333333335,1824.3305677802646,1820.9711906098953,268.4956212818719
initial_2D_model,E71,8.8125,114.16666666666667,1827.752158995806,1824.1432617135727,268.4956212818719
initial_2D_model,E71,8.8125,123.30000000000001,1831.3042079732018,1827.550940638727,268.4956212818719
initial_2D_model,E71,8.8125,132.4333333333333,1834.9361685192966,1831.0949400922789,268.4956212818719
initial_2D_model,E71,12.3375,4.566666666666666,1777.6191696748324,300.7835,199.57710282074606
initial_2D_model,E71,12.3375,13.700000000000001,1792.978006567137,1588.645089966198,253.34883042525604
initial_2D_model,E71,12.3375,22.833333333333336,1792.9429406187855,1773.811089568511,266.1891324110986
initial_2D_model,E71,12.3375,31.966666666666665,1792.170377684538,1791.2591586823994,267.3461882025133
initial_2D_model,E71,12.3375,41.099999999999994,1792.9820841678625,1792.0905679155762,267.4601817119124
initial_2D_model,E71,12.3375,50.233333333333334,1795.3339007580148,1792.9040364801126,267.6797683165188
initial_2D_model,E71,12.3375,59.36666666666667,1798.8308479559184,1795.1213685700434,268.07615337956423
initial_2D_model,E71,12.3375,68.5,1803.0802384200617,1798.5069099727275,268.4956212818719
initial_2D_model,E71,12.3375,77.63333333333333,1807.7449902678554,1802.6815288564421,268.4956212818719
initial_2D_model,E71,12.3375,86.76666666666667,1812.563520800604,1807.3035501847742,268.4956212818719
initial_2D_model,E71,12.3375,95.9,1817.3522041660294,1812.1049487533435,268.4956212818719
initial_2D_model,E71,12.3375,105.03333333333335,1821.9894197803217,1816.8947406490558,268.4956212818719
initial_2D_model,E71,12.3375,114.16666666666667,1826.4096455390038,1821.5452580900776,268.4956212818719
initial_2D_model,E71,12.3375,123.30000000000001,1830.5985242717434,1825.9855610195182,268.4956212818719
initial_2D_model,E71,12.3375,132.4333333333333,1834.5877888942898,1830.1963592869913,268.4956212818719
initial_2D_model,E71,15.862499999999999,4.566666666666666,1716.5470562948258,300.7835,196.2448196973513
initial_2D_model,E71,15.862499999999999,13.700000000000001,1738.0037467699617,1480.7375890963426,242.12173602053062
initial_2D_model,E71,15.862499999999999,22.833333333333336,1748.4105458824429,1704.1079448169826,258.261383931617
initial_2D_model,E71,15.862499999999999,31.966666666666665,1757.3042363938607,1743.0417690082575,261.5799191790486
initial_2D_model,E71,15.862499999999999,41.099999999999994,1766.258682744282,1755.600778695686,263.07315061337727
initial_2D_model,E71,15.862499999999999,50.233333333333334,1775.326949767243,1764.9935941390465,264.35455795843944
initial_2D_model,E71,15.862499999999999,59.36666666666667,1784.3131207959743,1774.1066609818429,265.6107526691385
initial_2D_model,E71,15.862499999999999,68.5,1793.0151185727168,1783.1136637504899,266.8396496525517
initial_2D_model,E71,15.862499999999999,77.63333333333333,1801.2508801149584,1791.8568373157138,268.0175754915005
initial_2D_model,E71,15.862499999999999,86.76666666666667,1808.8296688961384,1800.1566124000506,268.4956212818719
initial_2D_model,E71,15.862499999999999,95.9,1815.6280573382662,1807.8210799412043,268.4956212818719
initial_2D_model,E71,15.862499999999999,105.03333333333335,1821.6244613444571,1814.7201846433693,268.4956212818719
initial_2D_model,E71,15.862499999999999,114.16666666666667,1826.8428445126071,1820.8215636317918,268.4956212818719
initial_2D_model,E71,15.862499999999999,123.30000000000001,1831.3560492155673,1826.1426303039616,268.4956212818719
initial_2D_model,E71,15.862499999999999,132.4333333333333,1835.2892727996755,1830.7497812022018,268.4956212818719
initial_2D_model,E71,19.3875,4.566666666666666,1663.4036871070157,300.7835,193.32594602903885
initial_2D_model,E71,19.3875,13.700000000000001,1691.6813966003417,1389.6024559402877,232.746967897723
initial_2D_model,E71,19.3875,22.833333333333336,1711.7860221824787,1640.8640252141731,251.34470748579034
initial_2D_model,E71,19.3875,31.966666666666665,1729.5999319296222,1700.950340254954,256.7380767869856
initial_2D_model,E71,19.3875,41.099999999999994,1746.1212517102003,1725.3260938974827,259.57449595253314
initial_2D_model,E71,19.3875,50.233333333333334,1761.4678182445914,1743.0550487678331,261.8698192470241
initial_2D_model,E71,19.3875,59.36666666666667,1775.6005950975375,1758.7770329090577,263.942057243292
initial_2D_model,E71,19.3875,68.5,1788.458478300503,1773.1608079281145,265.8327979205597
initial_2D_model,E71,19.3875,77.63333333333333,1799.9805883492231,1786.2546538014924,267.54083603328587
initial_2D_model,E71,19.3875,86.76666666666667,1810.0136520187561,1798.0144230147735,268.4956212818719
initial_2D_model,E71,19.3875,95.9,1818.46216620143,1808.3000723244702,268.4956212818719
initial_2D_model,E71,19.3875,105.03333333333335,1825.3812357555134,1817.0109431509152,268.4956212818719
initial_2D_model,E71,19.3875,114.16666666666667,1830.8554715187586,1824.1858953350823,268.4956212818719
initial_2D_model,E71,19.3875,123.30000000000001,1835.0157421079186,1829.90300613002,268.4956212818719
initial_2D_model,E71,19.3875,132.4333333333333,1838.0624669699853,1834.2856051506972,268.4956212818719
initial_2D_model,E71,22.912499999999998,4.566666666666666,1625.5766472809794,300.7835,191.2360300461836
initial_2D_model,E71,22.912499999999998,13.700000000000001,1660.787474214497,1319.5305743796887,225.9364348796769
initial_2D_model,E71,22.912499999999998,22.833333333333336,1689.4271764768234,1592.1312290036178,246.43904294445286
initial_2D_model,E71,22.912499999999998,31.966666666666665,1714.868610041811,1671.7691789689466,253.69594457789776
initial_2D_model,E71,22.912499999999998,41.099999999999994,1737.7820178255986,1707.2887210608685,257.74485960221716
initial_2D_model,E71,22.912499999999998,50.233333333333334,1758.39932025455,1732.504424074597,260.92460308480656
initial_2D_model,E71,22.912499999999998,59.36666666666667,1776.842810963838,1753.9698474394877,263.6946077801233
initial_2D_model,E71,22.912499999999998,68.5,1793.179200223522,1772.9674611524333,266.1469841102058
