variant,simulation_id,r_mm,z_mm,T_solid_K,T_gas_K,h_W_m2K
initial_2D_model,E76,5.2875,77.63333333333333,1638.600467002243,1640.126731635065,246.24407935031311
initial_2D_model,E76,5.2875,86.76666666666667,1638.0133274125153,1638.6066485318138,246.09899294404883
initial_2D_model,E76,5.2875,95.9,1638.1103685565006,1638.0157355714935,246.06499162586707
initial_2D_model,E76,5.2875,105.03333333333335,1638.70367042053,1638.1099842693236,246.11232731973084
initial_2D_model,E76,5.2875,114.16666666666667,1639.6513613702634,1638.7012612541525,246.21828768642354
initial_2D_model,E76,5.2875,123.30000000000001,1640.8493528797521,1639.6475119037234,246.36593880150522
initial_2D_model,E76,5.2875,132.4333333333333,1642.2240472167143,1640.8444940249592,246.5430481796829
initial_2D_model,E76,8.8125,4.566666666666666,1657.3186056893187,296.4675,166.52326570424282
initial_2D_model,E76,8.8125,13.700000000000001,1660.1571275269466,1600.9565087238325,245.03193930812643
initial_2D_model,E76,8.8125,22.833333333333336,1652.236822728978,1659.3154808117267,248.50648828985817
initial_2D_model,E76,8.8125,31.966666666666665,1644.8627456417257,1652.3335718801918,247.51650139328666
initial_2D_model,E76,8.8125,41.099999999999994,1639.5960065717,1644.9659891446122,246.6459138762342
initial_2D_model,E76,8.8125,50.233333333333334,1636.2474417124138,1639.6709506406614,246.05069171867655
initial_2D_model,E76,8.8125,59.36666666666667,1634.4046734027918,1636.2955458435974,245.69150741661912
initial_2D_model,E76,8.8125,68.5,1633.6922038814728,1634.4313519147927,245.51419039041167
initial_2D_model,E76,8.8125,77.63333333333333,1633.8042771061707,1633.7026538878042,245.47176069963982
initial_2D_model,E76,8.8125,86.76666666666667,1634.4997897427788,1633.8028396642667,245.52651268041484
initial_2D_model,E76,8.8125,95.9,1635.5927916480516,1634.4899377250517,245.6490112828709
initial_2D_model,E76,8.8125,105.03333333333335,1636.9439770458732,1635.5772237680917,245.81683838059809
initial_2D_model,E76,8.8125,114.16666666666667,1638.4535863719154,1636.9247211130796,246.01351046160377
initial_2D_model,E76,8.8125,123.30000000000001,1640.055320871766,1638.4320949626085,246.22756888836327
initial_2D_model,E76,8.8125,132.4333333333333,1641.7107862712328,1640.032558787374,246.45177948972267
initial_2D_model,E76,12.3375,4.566666666666666,1616.4642223072926,296.4675,164.5700228775952
initial_2D_model,E76,12.3375,13.700000000000001,1624.5145597328274,1525.0058394155976,237.38719434975766
initial_2D_model,E76,12.3375,22.833333333333336,1623.5126243745997,1621.5596834526984,243.92919878003215
initial_2D_model,E76,12.3375,31.966666666666665,1622.214017345648,1623.4583942951733,243.97043086637888
initial_2D_model,E76,12.3375,41.099999999999994,1621.9612341357713,1622.2485576097379,243.86993974747165
initial_2D_model,E76,12.3375,50.233333333333334,1622.6927630205869,1621.9692173430055,243.90100686252327
initial_2D_model,E76,12.3375,59.36666666666667,1624.147926014097,1622.672665686276,244.04932498740243
initial_2D_model,E76,12.3375,68.5,1626.081209258716,1624.1070090809778,244.28075766833012
initial_2D_model,E76,12.3375,77.63333333333333,1628.2932684672799,1626.0265791511495,244.56476593033707
initial_2D_model,E76,12.3375,86.76666666666667,1630.6300579567658,1628.2307199266133,244.87699900549893
initial_2D_model,E76,12.3375,95.9,1632.9777108836963,1630.5640517630877,245.1989589828848
initial_2D_model,E76,12.3375,105.03333333333335,1635.257907983264,1632.911519598327,245.51734687479546
initial_2D_model,E76,12.3375,114.16666666666667,1637.4242297761555,1635.1937609343624,245.82350044665623
initial_2D_model,E76,12.3375,123.30000000000001,1639.459155300861,1637.3634328723163,246.11294237517478
initial_2D_model,E76,12.3375,132.4333333333333,1641.3711476594508,1639.4021910407153,246.384978021008
initial_2D_model,E76,15.862499999999999,4.566666666666666,1573.7352473135898,296.4675,162.51466268519485
initial_2D_model,E76,15.862499999999999,13.700000000000001,1587.609394102178,1449.9913051539843,229.79189373324127
initial_2D_model,E76,15.862499999999999,22.833333333333336,1593.9969394531233,1580.950853476247,239.1233432624323
initial_2D_model,E76,15.862499999999999,31.966666666666665,1599.2263278005203,1593.4194641688057,240.33384787594537
initial_2D_model,E76,15.862499999999999,41.099999999999994,1604.3916679131328,1598.97211557935,241.06774628374495
initial_2D_model,E76,15.862499999999999,50.233333333333334,1609.544061113218,1604.1559806020425,241.77606946490477
initial_2D_model,E76,15.862499999999999,59.36666666666667,1614.5708756420406,1609.3112277405517,242.47435383829244
initial_2D_model,E76,15.862499999999999,68.5,1619.3579881146766,1614.3450023306054,243.14835332391613
initial_2D_model,E76,15.862499999999999,77.63333333333333,1623.8152654915036,1619.1439876848326,243.7840278705096
initial_2D_model,E76,15.862499999999999,86.76666666666667,1627.878085381568,1623.6169629155377,244.3705807356051
initial_2D_model,E76,15.862499999999999,95.9,1631.505910373636,1627.6981180185326,244.90060458819082
initial_2D_model,E76,15.862499999999999,105.03333333333335,1634.6816439484778,1631.3458267038234,245.36996644387375
initial_2D_model,E76,15.862499999999999,114.16666666666667,1637.4122185137076,1634.5419689290923,245.77781155795674
initial_2D_model,E76,15.862499999999999,123.30000000000001,1639.7301051240397,1637.2924570483233,246.1267103404975
initial_2D_model,E76,15.862499999999999,132.4333333333333,1641.6949743289986,1639.628696509282,246.42287728452192
initial_2D_model,E76,19.3875,4.566666666666666,1535.6550503721942,296.4675,160.67120327849446
initial_2D_model,E76,19.3875,13.700000000000001,1555.3805337736678,1383.1696435470417,223.13986694582076
initial_2D_model,E76,19.3875,22.833333333333336,1568.8496113308922,1543.5614355520677,234.8601531559153
initial_2D_model,E76,19.3875,31.966666666666665,1580.309831895669,1567.2868655029627,237.25599612266603
initial_2D_model,E76,19.3875,41.099999999999994,1590.6315408752064,1579.5213180664698,238.79567414813144
initial_2D_model,E76,19.3875,50.233333333333334,1599.9719510818989,1589.9674689757016,240.14862884232969
initial_2D_model,E76,19.3875,59.36666666666667,1608.3594383171135,1599.380628851873,241.36757753095597
initial_2D_model,E76,19.3875,68.5,1615.8047006089619,1607.8340008689488,242.45765535456854
initial_2D_model,E76,19.3875,77.63333333333333,1622.3192163243673,1615.3423475993793,243.42015881642732
initial_2D_model,E76,19.3875,86.76666666666667,1627.918066849736,1621.917613514419,244.25652782429418
initial_2D_model,E76,19.3875,95.9,1632.6216276450916,1627.5749472717728,244.96886569019213
initial_2D_model,E76,19.3875,105.03333333333335,1636.4588540473799,1632.3346552165053,245.5602914837329
initial_2D_model,E76,19.3875,114.16666666666667,1639.4729116715148,1636.225414668515,246.0355414848947
initial_2D_model,E76,19.3875,123.30000000000001,1641.7296298529823,1639.289770299768,246.40192317276302
initial_2D_model,E76,19.3875,132.4333333333333,1643.328865559709,1641.5924223734978,246.67066247345116
initial_2D_model,E76,22.912499999999998,4.566666666666666,1508.2015617548934,296.4675,159.33481776089968
initial_2D_model,E76,22.912499999999998,13.700000000000001,1533.3424714818996,1329.905965903615,218.13055699288648
initial_2D_model,E76,22.912499999999998,22.833333333333336,1552.9447440026997,1515.2756958989653,231.86194342956043
initial_2D_model,E76,22.912499999999998,31.966666666666665,1569.6679108195126,1549.9644033623383,235.35125452166463
initial_2D_model,E76,22.912499999999998,41.099999999999994,1584.259361895617,1568.151863173401,237.5843914501452
initial_2D_model,E76,22.912499999999998,50.233333333333334,1597.0080898290396,1583.0414480979118,239.47211755074042
initial_2D_model,E76,22.912499999999998,59.36666666666667,1608.086884071198,1595.9672470606718,241.1150373410759
initial_2D_model,E76,22.912499999999998,68.5,1617.623758070451,1607.1948255124933,242.5386033849022
initial_2D_model,E76,22.912499999999998,77.63333333333333,1625.7173619649313,1616.864228545265,243.7580839237756
initial_2D_model,E76,22.912499999999998,86.76666666666667,1632.4424713172853,1625.0783385328805,244.7848535097435
initial_2D_model,E76,22.912499999999998,95.9,1637.8543597078306,1631.914864024352,245.6274362131208
initial_2D_model,E76,22.912499999999998,105.03333333333335,1641.9941133230802,1637.4313832894816,246.2921626702514
initial_2D_model,E76,22.912499999999998,114.16666666666667,1644.8965958664232,1641.6707126604726,246.7840496983545
initial_2D_model,E76,22.912499999999998,123.30000000000001,1646.6043518559704,1644.6687410561508,247.10827198986576
initial_2D_model,E76,22.912499999999998,132.4333333333333,1647.19430087077,1646.4679439261656,247.27291574097168
initial_2D_model,E76,26.4375,4.566666666666666,1497.4292450216194,296.4675,158.80866992895153
initial_2D_model,E76,26.4375,13.700000000000001,1526.9663222991037,1294.9095958895728,215.39658965105406
initial_2D_model,E76,26.4375,22.833333333333336,1550.915536946173,1502.0610523675587,230.8306044436369
initial_2D_model,E76,26.4375,31.966666666666665,1571.1066303259158,1546.2741639152741,235.19809987251963
initial_2D_model,E76,26.4375,41.099999999999994,1588.3741653933703,1568.8231953694335,237.91098201851133
initial_2D_model,E76,26.4375,50.233333333333334,1603.1879236509458,1586.6114996917702,240.1390487891692
initial_2D_model,E76,26.4375,59.36666666666667,1615.8601840821168,1601.7169443049677,242.04189844864845
initial_2D_model,E76,26.4375,68.5,1626.6130041369831,1614.6216754983914,243.66556187890578
initial_2D_model,E76,26.4375,77.63333333333333,1635.6039624859216,1625.5745515556669,245.03640161298821
initial_2D_model,E76,26.4375,86.76666666666667,1642.9384525106452,1634.743398587845,246.1721027776099
initial_2D_model,E76,26.4375,95.9,1648.675486578579,1642.2405669693558,247.08366929470193
initial_2D_model,E76,26.4375,105.03333333333335,1652.8284137186902,1648.1307591514642,247.77591021129024
initial_2D_model,E76,26.4375,114.16666666666667,1655.3599232249999,1652.432531938358,248.2471331483376
initial_2D_model,E76,26.4375,123.30000000000001,1656.169020001264,1655.1139733058853,248.48790943966821
initial_2D_model,E76,26.4375,132.4333333333333,1655.0651500987474,1656.0805151558513,248.47843572216436
