variant,simulation_id,r_mm,z_mm,T_solid_K,T_gas_K,h_W_m2K
initial_2D_model,E79,26.4375,50.233333333333334,1161.0445039435594,1148.2587417220748,182.57193949628962
initial_2D_model,E79,26.4375,59.36666666666667,1165.587611308616,1156.8140982326074,183.38960603940092
initial_2D_model,E79,26.4375,68.5,1169.3306603192875,1162.6960004125635,183.99099293778428
initial_2D_model,E79,26.4375,77.63333333333333,1172.3732651669884,1167.1502284635756,184.45974283285102
initial_2D_model,E79,26.4375,86.76666666666667,1174.7913741639506,1170.6605766217647,184.83063741587998
initial_2D_model,E79,26.4375,95.9,1176.637921761804,1173.439230542853,185.12012826173293
initial_2D_model,E79,26.4375,105.03333333333335,1177.943172144192,1175.5923279399922,185.33666116663335
initial_2D_model,E79,26.4375,114.16666666666667,1178.7132343027367,1177.1755154106718,185.48403914393506
initial_2D_model,E79,26.4375,123.30000000000001,1178.925432009469,1178.2114517064392,185.56221882348538
initial_2D_model,E79,26.4375,132.4333333333333,1178.5184743410819,1178.6925353246522,185.56686213688423
