variant,simulation_id,r_mm,z_mm,T_solid_K,T_gas_K,h_W_m2K
initial_2D_model,E75,1.7625,4.566666666666666,1667.9325282562859,296.71049999999997,192.38480057258656
initial_2D_model,E75,1.7625,13.700000000000001,1663.2007768331205,1661.5923475979098,249.4202600468659
initial_2D_model,E75,1.7625,22.833333333333336,1646.1889483632317,1663.1978087980956,248.35710191207053
initial_2D_model,E75,1.7625,31.966666666666665,1630.9535747138762,1646.220877880642,246.137167923675
initial_2D_model,E75,1.7625,41.099999999999994,1619.1746494806616,1630.983303401974,244.27867750884545
initial_2D_model,E75,1.7625,50.233333333333334,1610.46735815692,1619.1983773887484,242.87122299163775
initial_2D_model,E75,1.7625,59.36666666666667,1604.2232262733264,1610.485332475781,241.84521025201343
initial_2D_model,E75,1.7625,68.5,1599.9059482320588,1604.236350820936,241.12107730772888
initial_2D_model,E75,1.7625,77.63333333333333,1597.0802405296956,1599.9151406645549,240.6316068696964
initial_2D_model,E75,1.7625,86.76666666666667,1595.3993249621344,1597.0863107762518,240.32288599998708
initial_2D_model,E75,1.7625,95.9,1594.5893109322121,1595.402957121447,240.15224528729783
initial_2D_model,E75,1.7625,105.03333333333335,1594.4359335424572,1594.591068088273,240.08619342131928
initial_2D_model,E75,1.7625,114.16666666666667,1594.7736869507833,1594.436268967347,240.09871235194842
initial_2D_model,E75,1.7625,123.30000000000001,1595.4767100608515,1594.7729575639448,240.1698596284283
initial_2D_model,E75,1.7625,132.4333333333333,1596.4508418312419,1595.4751907095604,240.2845850875866
initial_2D_model,E75,5.2875,4.566666666666666,1650.36191271638,296.71049999999997,191.42028003708472
initial_2D_model,E75,5.2875,13.700000000000001,1647.4092326283014,1588.9854260001803,243.3331617986525
initial_2D_model,E75,5.2875,22.833333333333336,1633.449955151208,1645.7739853476717,246.2782837321874
initial_2D_model,E75,5.2875,31.966666666666665,1620.8475108797188,1633.7850777939614,244.58626692554535
initial_2D_model,E75,5.2875,41.099999999999994,1611.207965866029,1621.205160104533,243.05980426317674
initial_2D_model,E75,5.2875,50.233333333333334,1604.2262015456033,1611.48854620919,241.91419654714753
initial_2D_model,E75,5.2875,59.36666666666667,1599.3724051524996,1604.4323889838606,241.09795666203422
initial_2D_model,E75,5.2875,68.5,1596.1729418513464,1599.517261609566,240.54224809396308
initial_2D_model,E75,5.2875,77.63333333333333,1594.2416723725248,1596.2692286380234,240.1877366856761
initial_2D_model,E75,5.2875,86.76666666666667,1593.2709804809344,1594.3002611838915,239.98658716680546
initial_2D_model,E75,5.2875,95.9,1593.0188779330238,1593.3007845894563,239.90096048348462
initial_2D_model,E75,5.2875,105.03333333333335,1593.2977350933375,1593.0270481108166,239.90131079736776
initial_2D_model,E75,5.2875,114.16666666666667,1593.9649127797338,1593.2898901108856,239.96493724065874
initial_2D_model,E75,5.2875,123.30000000000001,1594.9148079055783,1593.9453622877018,240.07477787753473
initial_2D_model,E75,5.2875,132.4333333333333,1596.0718139583546,1594.8867619191599,240.21837338969505
initial_2D_model,E75,8.8125,4.566666666666666,1618.413327132961,296.71049999999997,189.66052517518915
initial_2D_model,E75,8.8125,13.700000000000001,1619.1048880375681,1496.2386790400237,235.05954858944617
initial_2D_model,E75,8.8125,22.833333333333336,1610.5158520128875,1610.875106747428,242.3034637607309
initial_2D_model,E75,8.8125,31.966666666666665,1602.6359520563378,1610.5385465913614,241.7400419053589
initial_2D_model,E75,8.8125,41.099999999999994,1596.8745588847667,1603.1373768497049,240.83816895441905
initial_2D_model,E75,8.8125,50.233333333333334,1593.040523446041,1597.2747769215514,240.1743510580568
initial_2D_model,E75,8.8125,59.36666666666667,1590.7318247859394,1593.3125406631207,239.74531779287273
initial_2D_model,E75,8.8125,68.5,1589.5810348699185,1590.8981849557044,239.5014986933384
initial_2D_model,E75,8.8125,77.63333333333333,1589.2874241956995,1589.6661082486064,239.39717853769378
initial_2D_model,E75,8.8125,86.76666666666667,1589.6125741565043,1589.3119035179157,239.39519201647607
initial_2D_model,E75,8.8125,95.9,1590.3714999709418,1589.5931375551927,239.46631228009082
initial_2D_model,E75,8.8125,105.03333333333335,1591.4245687453142,1590.3212121295626,239.5881104849265
initial_2D_model,E75,8.8125,114.16666666666667,1592.6706965885962,1591.3533535915992,239.74392824369397
initial_2D_model,E75,8.8125,123.30000000000001,1594.041493577092,1592.5857760259987,239.92200461730988
initial_2D_model,E75,8.8125,132.4333333333333,1595.4959208712198,1593.947786567867,240.11470742203963
