variant,simulation_id,r_mm,z_mm,T_solid_K,T_gas_K,h_W_m2K
initial_2D_model,E80,1.7625,4.566666666666666,1274.5032013874204,296.5685,167.2801450898962
initial_2D_model,E80,1.7625,13.700000000000001,1267.7839779564424,1268.5965940802876,196.88745310812075
initial_2D_model,E80,1.7625,22.833333333333336,1256.7330810393132,1267.7871889027804,196.13158550301085
initial_2D_model,E80,1.7625,31.966666666666665,1246.9502292837713,1256.7775053708426,194.80880703179892
initial_2D_model,E80,1.7625,41.099999999999994,1239.0786350054607,1246.9909109600685,193.6877387574272
initial_2D_model,E80,1.7625,50.233333333333334,1232.9112196071108,1239.1122225827562,192.79747791885353
initial_2D_model,E80,1.7625,59.36666666666667,1228.1453507472575,1232.9380734876115,192.10498239799767
initial_2D_model,E80,1.7625,68.5,1224.5112230683942,1228.1664307723715,191.5734296023052
initial_2D_model,E80,1.7625,77.63333333333333,1221.7866404300426,1224.527492707899,191.17132286061752
initial_2D_model,E80,1.7625,86.76666666666667,1219.792492080674,1221.7989507154314,190.8730653661304
initial_2D_model,E80,1.7625,95.9,1218.3859670935262,1219.8015643921474,190.65818149421716
initial_2D_model,E80,1.7625,105.03333333333335,1217.454359067152,1218.3923987177398,190.5104541320216
initial_2D_model,E80,1.7625,114.16666666666667,1216.9097509823096,1217.4586351014627,190.41717104043917
initial_2D_model,E80,1.7625,123.30000000000001,1216.684440752466,1216.9122582999453,190.36848413761217
initial_2D_model,E80,1.7625,132.4333333333333,1216.7269229276267,1216.6854825663531,190.3568573273692
initial_2D_model,E80,5.2875,4.566666666666666,1265.1615824758574,296.5685,166.73628304125464
initial_2D_model,E80,5.2875,13.700000000000001,1259.4927202717433,1214.1227468226725,192.8983171632048
initial_2D_model,E80,5.2875,22.833333333333336,1249.9971437062695,1257.5354071634956,195.05064015981992
initial_2D_model,E80,5.2875,31.966666666666665,1241.560923400744,1250.313420395511,194.05603752293106
initial_2D_model,E80,5.2875,41.099999999999994,1234.796656369646,1241.9329006261078,193.09561255379353
initial_2D_model,E80,5.2875,50.233333333333334,1229.5309619391264,1235.1037369552523,192.329690209685
initial_2D_model,E80,5.2875,59.36666666666667,1225.496570543714,1229.773154173702,191.73729503760873
initial_2D_model,E80,5.2875,68.5,1222.453518876876,1225.683861429845,191.28650630356861
initial_2D_model,E80,5.2875,77.63333333333333,1220.2040495780006,1222.595818328195,190.94936900309781
initial_2D_model,E80,5.2875,86.76666666666667,1218.5891038899686,1220.3098700780654,190.70308778146358
initial_2D_model,E80,5.2875,95.9,1217.4824847611628,1218.6654800046197,190.52946152707605
initial_2D_model,E80,5.2875,105.03333333333335,1216.7854423021604,1217.5351101340555,190.4141530352137
initial_2D_model,E80,5.2875,114.16666666666667,1216.4219969198025,1216.8188410033852,190.3460335712716
initial_2D_model,E80,5.2875,123.30000000000001,1216.3348894198873,1216.4396924562145,190.3166196046416
initial_2D_model,E80,5.2875,132.4333333333333,1216.4819907609656,1216.3395644360728,190.31958287580355
initial_2D_model,E80,8.8125,4.566666666666666,1247.953286832735,296.5685,165.73093685855991
initial_2D_model,E80,8.8125,13.700000000000001,1244.4818727809215,1149.692726942552,187.8861289406409
initial_2D_model,E80,8.8125,22.833333333333336,1237.7722398943642,1235.7484478438294,192.89231334982105
initial_2D_model,E80,8.8125,31.966666666666665,1231.7855262335336,1237.59490926751,192.6301059223943
initial_2D_model,E80,8.8125,41.099999999999994,1227.0481950086642,1232.2959016289979,191.99495579174345
initial_2D_model,E80,8.8125,50.233333333333334,1223.4377926321788,1227.51217097241,191.46423243993416
initial_2D_model,E80,8.8125,59.36666666666667,1220.7477034024212,1223.7999513720306,191.0597459009414
initial_2D_model,E80,8.8125,68.5,1218.7906599085784,1221.0201111100969,190.76064510831492
initial_2D_model,E80,8.8125,77.63333333333333,1217.4126779757146,1218.99023232154,190.54555007861407
initial_2D_model,E80,8.8125,86.76666666666667,1216.4909218598855,1217.5541999581956,190.3967753565315
initial_2D_model,E80,8.8125,95.9,1215.929365424586,1216.5864507154402,190.300295839161
initial_2D_model,E80,8.8125,105.03333333333335,1215.6547007588363,1215.9884575712254,190.2452488813617
initial_2D_model,E80,8.8125,114.16666666666667,1215.6128020786598,1215.6847323245581,190.22344835071374
initial_2D_model,E80,8.8125,123.30000000000001,1215.7656532044982,1215.6192758052937,190.22896077162684
initial_2D_model,E80,8.8125,132.4333333333333,1216.088575637078,1215.7524799578684,190.25773175825174
initial_2D_model,E80,12.3375,4.566666666666666,1225.757542589739,296.5685,164.42734109829723
initial_2D_model,E80,12.3375,13.700000000000001,1225.3335165085964,1087.9195453305658,182.81841523089918
initial_2D_model,E80,12.3375,22.833333333333336,1222.2147081347584,1206.2144738086097,190.04255312177324
initial_2D_model,E80,12.3375,31.966666666666665,1219.3990041559568,1220.1207583553598,190.7422745844764
initial_2D_model,E80,12.3375,41.099999999999994,1217.2967253864633,1219.4929014173229,190.56995492462613
initial_2D_model,E80,12.3375,50.233333333333334,1215.8414076291199,1217.5828565777692,190.35760546979725
initial_2D_model,E80,12.3375,59.36666666666667,1214.9007865058434,1216.0687030311738,190.20275732119774
initial_2D_model,E80,12.3375,68.5,1214.3539809616855,1215.0534242187657,190.10423991968872
initial_2D_model,E80,12.3375,77.63333333333333,1214.1027594521722,1214.4454692020224,190.0500598957044
