variant,simulation_id,r_mm,z_mm,T_solid_K,T_gas_K,h_W_m2K
fitted_2D_model,E73,1.7625,4.566666666666666,1758.154120162091,296.981,166.834211400099
fitted_2D_model,E73,1.7625,13.700000000000001,1541.4295590224144,1630.6698170965733,238.92867704324948
fitted_2D_model,E73,1.7625,22.833333333333336,1338.874249172018,1544.9776672034927,219.49693589793617
fitted_2D_model,E73,1.7625,31.966666666666665,1213.5200710541937,1348.86570075539,198.54825440714654
fitted_2D_model,E73,1.7625,41.099999999999994,1139.2807593747573,1221.7880896402726,185.80856211926576
fitted_2D_model,E73,1.7625,50.233333333333334,1094.1050582540877,1145.0974964859636,178.209548217028
fitted_2D_model,E73,1.7625,59.36666666666667,1065.0258012952193,1098.0207396912747,173.49229554371323
fitted_2D_model,E73,1.7625,68.5,1044.992353097415,1067.697303797814,170.3825075290375
fitted_2D_model,E73,1.7625,77.63333333333333,1030.2321303110293,1046.8959937074308,168.1895493178335
fitted_2D_model,E73,1.7625,86.76666666666667,1018.7534267605904,1031.6640740644996,166.54354881113005
fitted_2D_model,E73,1.7625,95.9,1009.5564917492081,1019.8835339450409,165.25127679698937
fitted_2D_model,E73,1.7625,105.03333333333335,1002.2207164868436,1010.4736546966902,164.21983779746844
fitted_2D_model,E73,1.7625,114.16666666666667,996.6915265907055,1002.9622112534247,163.41662838275445
fitted_2D_model,E73,1.7625,123.30000000000001,993.1798379599493,997.2600282945174,162.8491038977733
fitted_2D_model,E73,1.7625,132.4333333333333,992.1290919572759,993.5521146206835,162.55598486657922
fitted_2D_model,E73,5.2875,4.566666666666666,1656.327914720855,296.981,160.5615474824853
fitted_2D_model,E73,5.2875,13.700000000000001,1470.574410621595,1310.037542393251,212.68289910817887
fitted_2D_model,E73,5.2875,22.833333333333336,1301.1328996957168,1441.3844022193707,210.18930974281776
fitted_2D_model,E73,5.2875,31.966666666666665,1194.0043968406342,1327.0418067669266,195.91036543928496
fitted_2D_model,E73,5.2875,41.099999999999994,1129.036225913357,1220.949106153874,185.11438012483617
fitted_2D_model,E73,5.2875,50.233333333333334,1088.6077166504633,1149.0042733582004,178.1108118236725
fitted_2D_model,E73,5.2875,59.36666666666667,1062.0351318921198,1102.3392462262698,173.5743837906203
fitted_2D_model,E73,5.2875,68.5,1043.3709266408366,1071.4720422736636,170.51536707580738
fitted_2D_model,E73,5.2875,77.63333333333333,1029.3805688480843,1050.082303956101,168.3334646204372
fitted_2D_model,E73,5.2875,86.76666666666667,1018.3436249084192,1034.3951334389565,166.68656400789683
fitted_2D_model,E73,5.2875,95.9,1009.4016385118257,1022.2734745541181,165.38895256288956
fitted_2D_model,E73,5.2875,105.03333333333335,1002.2086093815121,1012.579626095494,164.3488049514566
fitted_2D_model,E73,5.2875,114.16666666666667,996.748285962493,1004.7864787203738,163.53248698728984
fitted_2D_model,E73,5.2875,123.30000000000001,993.2494497468505,998.7568998340798,162.94559256392398
fitted_2D_model,E73,5.2875,132.4333333333333,992.1613924843817,994.6309199919949,162.62442650384787
fitted_2D_model,E73,8.8125,4.566666666666666,1491.3812338673654,296.981,150.36372774570813
fitted_2D_model,E73,8.8125,13.700000000000001,1360.7335704031623,1055.3521994583975,189.26468288164114
fitted_2D_model,E73,8.8125,22.833333333333336,1238.9056584116765,1269.0734284972164,195.07902834320316
fitted_2D_model,E73,8.8125,31.966666666666665,1160.069198997905,1247.6994288228095,188.74106723531187
fitted_2D_model,E73,8.8125,41.099999999999994,1110.5446262962887,1186.4408115653396,181.80377455266154
fitted_2D_model,E73,8.8125,50.233333333333334,1078.433002650406,1134.196436927276,176.56126502482823
fitted_2D_model,E73,8.8125,59.36666666666667,1056.4115254198439,1096.2747580894033,172.85198201427306
fitted_2D_model,E73,8.8125,68.5,1040.294737996154,1069.405708122203,170.198088097913
fitted_2D_model,E73,8.8125,77.63333333333333,1027.7594268737355,1049.911241921148,168.22299144345487
fitted_2D_model,E73,8.8125,86.76666666666667,1017.5651309910504,1035.149928987567,166.68510390229864
fitted_2D_model,E73,8.8125,95.9,1009.1113162657709,1023.4773922954386,165.44522840324072
fitted_2D_model,E73,8.8125,105.03333333333335,1002.1908588635845,1013.9715489194884,164.4334444834862
fitted_2D_model,E73,8.8125,114.16666666666667,996.8591928655355,1006.1967178823822,163.6261789756546
fitted_2D_model,E73,8.8125,123.30000000000001,993.3781548442743,1000.0471854515926,163.0329955906563
fitted_2D_model,E73,8.8125,132.4333333333333,992.2120545976896,995.6618717033116,162.69105096071183
fitted_2D_model,E73,12.3375,4.566666666666666,1312.1061800816476,296.981,139.1155804273872
fitted_2D_model,E73,12.3375,13.700000000000001,1240.9090804700168,857.1789605171637,169.48181916234714
fitted_2D_model,E73,12.3375,22.833333333333336,1168.5917890278822,1089.9731880240515,179.41232112294063
fitted_2D_model,E73,12.3375,31.966666666666665,1119.9508020458982,1138.9441456181935,179.43283208019062
fitted_2D_model,E73,12.3375,41.099999999999994,1087.7895660871595,1127.112705289724,176.70214147966894
fitted_2D_model,E73,12.3375,50.233333333333334,1065.5362758812792,1102.7902660390719,173.8187404542907
fitted_2D_model,E73,12.3375,59.36666666666667,1049.1470167466414,1079.9226257723853,171.39339685918023
fitted_2D_model,E73,12.3375,68.5,1036.285596723505,1061.1545148653063,169.4418610709167
fitted_2D_model,E73,12.3375,77.63333333333333,1025.6524295303784,1046.069161447946,167.85631491002295
