variant,simulation_id,r_mm,z_mm,T_solid_K,T_gas_K,h_W_m2K
fitted_2D_model,E71,1.7625,4.566666666666666,2154.507750801388,300.7835,191.73865605318895
fitted_2D_model,E71,1.7625,13.700000000000001,2036.8495658216575,2142.9688762895585,268.4956212818719
fitted_2D_model,E71,1.7625,22.833333333333336,1749.582373329879,2037.0164520566361,268.4956212818719
fitted_2D_model,E71,1.7625,31.966666666666665,1581.9544362357985,1750.0344003077375,249.9171121861328
fitted_2D_model,E71,1.7625,41.099999999999994,1496.2834711089536,1582.2925122786912,232.56342383996585
fitted_2D_model,E71,1.7625,50.233333333333334,1449.6514073262306,1496.5171440393979,223.6490114313771
fitted_2D_model,E71,1.7625,59.36666666666667,1422.8955710663438,1449.8025605734267,218.75684123859514
fitted_2D_model,E71,1.7625,68.5,1406.4616875264046,1422.991236562422,215.89631041169557
fitted_2D_model,E71,1.7625,77.63333333333333,1395.5273472798326,1406.5239560817704,214.09120121197495
fitted_2D_model,E71,1.7625,86.76666666666667,1387.68004461266,1395.5703241817255,212.85601908699215
fitted_2D_model,E71,1.7625,95.9,1381.7677369907128,1387.7116705038381,211.9530281035303
fitted_2D_model,E71,1.7625,105.03333333333335,1377.324714723418,1381.7920069738313,211.27449138283046
fitted_2D_model,E71,1.7625,114.16666666666667,1374.2918947712515,1377.3432115433698,210.78511971934674
fitted_2D_model,E71,1.7625,123.30000000000001,1372.8957607458171,1374.3046566477756,210.49525133959324
fitted_2D_model,E71,1.7625,132.4333333333333,1373.6103945453647,1372.9016886286063,210.4502727786065
fitted_2D_model,E71,5.2875,4.566666666666666,2037.4768037275828,300.7835,184.3807395046872
fitted_2D_model,E71,5.2875,13.700000000000001,1930.6907196942789,1936.3309594983084,268.4956212818719
fitted_2D_model,E71,5.2875,22.833333333333336,1696.3225444455372,1930.826478776043,268.4956212818719
fitted_2D_model,E71,5.2875,31.966666666666665,1558.9044718074551,1701.9669921819632,245.01528282681284
fitted_2D_model,E71,5.2875,41.099999999999994,1485.1980944648578,1563.059759155229,230.5116644966886
fitted_2D_model,E71,5.2875,50.233333333333334,1444.1893009011792,1487.825798021285,222.70345949265024
fitted_2D_model,E71,5.2875,59.36666666666667,1420.2215032864938,1445.7966163775022,218.31404911457804
fitted_2D_model,E71,5.2875,68.5,1405.2137491114966,1421.2124693378012,215.69663938761204
fitted_2D_model,E71,5.2875,77.63333333333333,1395.0226266867219,1405.8529097638866,214.013875806925
fitted_2D_model,E71,5.2875,86.76666666666667,1387.5641226002547,1395.463955932351,212.84143140905894
fitted_2D_model,E71,5.2875,95.9,1381.8493046768956,1387.8905267249095,211.97009105223066
fitted_2D_model,E71,5.2875,105.03333333333335,1377.4928445761045,1382.1015043729203,211.30574761911305
fitted_2D_model,E71,5.2875,114.16666666666667,1374.4725448349323,1377.6867625978691,210.81939356805404
fitted_2D_model,E71,5.2875,123.30000000000001,1373.0297669766112,1374.6085729548395,210.52386888629476
fitted_2D_model,E71,5.2875,132.4333333333333,1373.648377039534,1373.0968184932758,210.46550487961886
fitted_2D_model,E71,8.8125,4.566666666666666,1825.1659761156939,300.7835,171.20079164712908
fitted_2D_model,E71,8.8125,13.700000000000001,1757.1088521227648,1634.457206215325,254.03713977822574
fitted_2D_model,E71,8.8125,22.833333333333336,1611.5855108976302,1749.6854325280747,251.94077485810135
fitted_2D_model,E71,8.8125,31.966666666666665,1519.1735179495765,1620.0619437422538,236.68600195550837
fitted_2D_model,E71,8.8125,41.099999999999994,1465.6145371213224,1526.11675946757,226.7027864036199
fitted_2D_model,E71,8.8125,50.233333333333334,1434.4257092780244,1470.1431264338323,220.87406768775304
fitted_2D_model,E71,8.8125,59.36666666666667,1415.427148198439,1437.2399765866608,217.4300801658145
fitted_2D_model,E71,8.8125,68.5,1402.994412161769,1417.199840003778,215.28573979283513
fitted_2D_model,E71,8.8125,77.63333333333333,1394.15618457814,1404.1715390450252,213.84635311942253
fitted_2D_model,E71,8.8125,86.76666666666667,1387.4087425878442,1394.9970702340604,212.80059758926765
