% Model:              Cav_Hex_Unif_flux_v5.2.1 - Lin. Distn.mph
% Version:            COMSOL 5.5.0.359
% Date:               Apr 1 2022, 15:28
% Dimension:          3
% Nodes:              12045
% Expressions:        1
% Description:        Surface
% x                       y                        z                        Color
-1                        1                        5.000000000000001E-4     0
-1                        0.9987121354008703       5.000000000000002E-4     0
-1                        1                        0                        0
-1                        0.9987121354008703       0                        0
-1                        0.9971492376735394       5.000000000000001E-4     0
-1                        0.9971492376735394       0                        0
-1                        0.9952442638774049       0                        0
-1                        0.9952442638774052       5.000000000000001E-4     0
-1                        0.9929222087925519       5.000000000000001E-4     0
-1                        0.9929222087925519       0                        0
-1                        0.9900917552566378       5.000000000000001E-4     0
-1                        0.9900917552566381       0                        0
-1                        0.9866415928245632       0                        0
-1                        0.986641592824563        5.000000000000001E-4     0
-1                        0.982436040372752        5.000000000000001E-4     0
-1                        0.9773097103018817       0                        0
-1                        0.9824360403727522       0                        0
-1                        0.9773097103018813       5.000000000000001E-4     0
-1                        0.9710610045024335       5.000000000000001E-4     0
-1                        0.971061004502434        0                        0
-1                        0.9634441863053533       0                        0
-1                        0.9634441863053527       5.000000000000002E-4     0
-1                        0.9541597166392493       0                        0
-1                        0.9541597166392481       5.000000000000001E-4     0
-1                        0.9428424743537701       0                        0
-1                        0.9428424743537686       5.000000000000001E-4     0
-1                        0.9290473974614586       0                        0
-1                        0.9290473974614569       5.000000000000001E-4     0
-1                        0.9122319806254195       0                        0
-0.9999999999999998       0.912231980625417        5.000000000000001E-4     0
-1                        0.8917349405888153       0                        0
-1                        0.8917349405888122       5.000000000000001E-4     0
-1                        0.8667502105426477       0                        0
-1                        0.8667502105426437       5.000000000000001E-4     0
-1                        0.8362952407340682       0                        0
-0.9999999999999998       0.836295240734063        5.0E-4                   0
-1                        0.799172358704634        0                        0
-0.9999999999999998       0.7991723587046269       5.000000000000001E-4     0
-0.9999999999999998       0.7539216696107611       0                        0
-1                        0.7539216696107525       5.000000000000001E-4     0
-0.9999999999999998       0.6987636443839783       0                        0
-0.9999999999999998       0.6987636443839668       4.999999999999999E-4     0
-1                        0.6315291379523239       0                        0
-1                        0.6315291379523089       5.000000000000002E-4     0
-1                        0.5905516121738703       2.500000000000001E-4     0
-1                        0.5495740863954122       5.000000000000001E-4     0
-1                        0.5495740863954319       0                        0
-1                        0.5016364853705696       2.5000000000000006E-4    0
-1                        0.45369888434570393      5.000000000000001E-4     0
-1                        0.4536988843457265       0                        0
-1                        0.4006660893882312       2.5000000000000006E-4    0
-1                        0.11700181741373812      0                        0
-1                        0.11700181741379095      5.000000000000001E-4     0
-1                        0.05850090870689284      2.5000000000000006E-4    0
-1                        0.1754647510089504       2.5000000000000006E-4    0
-0.9999999999999996       0.347633294430733        5.0E-4                   6.3515051032805395E-99
-1                        0.23392768460416266      5.000000000000001E-4     6.3515051032805395E-99
-1                        0.34763329443075863      0                        0
-1                        0.23392768460424196      0                        0
-1                        0.29078048951748753      2.5E-4                   0
-1                        1.3183898417423734E-15   5.000000000000001E-4     0
-0.9999999999999998       -5.3256010712487986E-15  0                        0
-1.0000000000000002       -0.11700181741378325     0                        0
-1                        -0.1170018174137829      5.000000000000001E-4     3.528718251156481E-57
-1                        -0.17546475100899792     2.5000000000000006E-4    0
-1                        -0.058500908706891064    2.5000000000000006E-4    0
-1                        -0.23392768460421298     0                        0
-1                        -0.23392768460417257     5.000000000000001E-4     0
-1                        -0.2907804895174684      2.5000000000000006E-4    0
-1                        -0.45369888434573163     0                        0
-1                        -0.40066608938823656     2.5000000000000006E-4    0
-1                        -0.4536988843457106      5.000000000000001E-4     0
-1                        -0.5016364853705735      2.500000000000001E-4     0
-1                        -0.3476332944307417      5.000000000000001E-4     0
-1                        -0.34763329443076435     0                        0
-1                        -0.5495740863954184      5.000000000000001E-4     0
-1                        -0.6315291379523276      0                        0
-1                        -0.6315291379523139      5.000000000000001E-4     0
-1                        -0.6651463911681477      2.5000000000000006E-4    0
-1                        -0.6987636443839816      0                        0
-1                        -0.549574086395436       0                        0
-1                        -0.5905516121738731      2.5000000000000006E-4    0
-1                        -0.698763644383971       5.000000000000001E-4     0
-1                        -0.7263426569973674      2.5000000000000006E-4    0
-1                        -0.753921669610764       0                        0
-1                        -0.7539216696107558      5.000000000000001E-4     0
-1                        -0.776547014157696       2.500000000000001E-4     0
-1                        -0.7991723587046298      5.000000000000001E-4     0
-1.0000000000000002       -0.7991723587046362      0                        0
-1                        -0.8177337997193501      2.5000000000000006E-4    0
-1.0000000000000002       -0.8362952407340656      5.000000000000002E-4     0
-1.0000000000000002       -0.8362952407340704      0                        0
-1.0000000000000002       -0.8667502105426496      0                        0
-1.0000000000000002       -0.8667502105426457      5.000000000000002E-4     0
-1                        -0.8917349405888134      5.000000000000001E-4     0
-0.9999999999999996       -0.8917349405888161      0                        0
-1                        -0.9122319806254182      5.000000000000001E-4     0
-1                        -0.9122319806254207      0                        0
-1                        -0.9290473974614577      5.000000000000001E-4     0
-0.9999999999999998       -0.9290473974614594      0                        0
-0.9999999999999998       -0.9428424743537692      5.0E-4                   0
-1.0000000000000002       -0.9428424743537708      0                        0
-1.0000000000000002       -0.9541597166392499      0                        0
-0.9999999999999998       -0.9541597166392487      5.000000000000001E-4     0
-0.9999999999999998       -0.9634441863053538      0                        0
-0.9999999999999998       -0.9634441863053531      5.0E-4                   0
-1                        -0.9710610045024345      0                        0
-0.9999999999999998       -0.971061004502434       5.000000000000002E-4     0
-1                        -0.9773097103018815      5.0E-4                   0
-1.0000000000000002       -0.9773097103018822      0                        0
-0.9999999999999998       -0.982436040372752       5.0E-4                   0
-1.0000000000000002       -0.9824360403727526      0                        0
-1                        -0.986641592824563       5.0E-4                   0
-1                        -0.9866415928245634      0                        0
-1                        -0.9900917552566378      5.0E-4                   0
-1                        -0.9900917552566381      0                        0
-1                        -1                       5.000000000000001E-4     0
-1                        -1                       0                        0
-0.9999999999999998       -0.9987121354008703      5.0E-4                   0
-1.0000000000000002       -0.9987121354008706      0                        0
-1                        -0.9971492376735394      5.000000000000001E-4     0
-1                        -0.9971492376735396      0                        0
-1.0000000000000002       -0.9952442638774052      5.000000000000002E-4     0
-1                        -0.9952442638774052      0                        0
