% Model:              Cav_Hex_Unif_flux_v5.2.1 - Lin. Distn.mph
% Version:            COMSOL 5.5.0.359
% Date:               Apr 1 2022, 15:28
% Dimension:          3
% Nodes:              18567
% Expressions:        1
% Description:        Surface
% x                       y                        z                        Color
-2                        1.9948740806583634       0                        0
-2                        1.9976817124528465       0                        0
-2                        1.9948740806583634       0.0010000000000000002    0
-2                        1.9976817124528465       0.0010000000000000005    0
-2                        2                        0                        0
-1.9999999999999996       1.9872883545838738       0.0010000000000000002    0
-1.9999999999999996       1.9872883545838738       0                        0
-2                        1.9914542497582108       0.0010000000000000002    0
-2                        1.9914542497582108       0                        0
-2                        1.9822136350698834       0.0010000000000000002    0
-2                        1.9822136350698834       0                        0
-2                        1.976031823702108        0.0010000000000000002    0
-2                        1.976031823702108        0                        0
-2                        1.9685013992754166       0.0010000000000000002    0
-2                        1.9685013992754161       0                        0
-2                        1.9593281507447815       0                        0
-2                        1.9593281507447815       0.0010000000000000002    0
-2                        1.9481536825027888       0.0010000000000000002    0
-2                        1.9481536825027883       0                        0
-2                        2                        0.0010000000000000002    0
-2                        1.9345414119887718       0.0010000000000000002    0
-2                        1.9345414119887714       0                        0
-2                        1.9179595125610691       0                        0
-2                        1.9179595125610691       0.0010000000000000002    0
-2                        1.8977601352163915       0.0010000000000000002    0
-2                        1.8977601352163913       0                        0
-2                        1.873154097356157        0                        0
-2                        1.8731540973561573       0.001                    0
-2                        1.8431800496987494       0                        0
-2                        1.8431800496987498       0.0010000000000000002    1.1231795976459303E-34
-2                        1.806666916699775        0.0010000000000000002    0
-2                        1.8066669166997746       0                        0
-2                        1.7621881430407578       0.0010000000000000005    0
-2                        1.7621881430407564       0                        0
-2                        1.708005958612468        0.0010000000000000002    0
-2                        1.7080059586124676       0                        0
-2                        1.642003484432819        0.001                    0
-2                        1.6420034844328182       0                        0
-1.9999999999999996       1.4636603293820285       0.001                    2.9393490496091427E-47
-2.0000000000000004       1.4636603293820276       0                        0
-2.0000000000000004       1.561602026949755        0.0010000000000000005    0
-2                        1.4040060866434958       5.0E-4                   0
-1.9999999999999996       1.5616020269497535       0                        0
-2.0000000000000004       -1.9976817124528465      0.0010000000000000002    0
-2.0000000000000004       -1.9976817124528465      0                        0
-1.9999999999999996       -1.994874080658363       0.0010000000000000002    0
-1.9999999999999996       -1.994874080658363       0                        0
-2.0000000000000004       -1.9914542497582104      0.0010000000000000005    0
-1.9999999999999996       -1.99145424975821        0                        0
-2                        -2                       0                        0
-2                        -2                       0.0010000000000000002    0
-2                        -1.9872883545838742      0.0010000000000000002    0
-2                        1.3443518439049666       0.0010000000000000002    0
-2.0000000000000004       1.3443518439049633       0                        0
-2                        1.2716835368390993       5.000000000000001E-4     0
-1.9999999999999996       -1.959328150744781       0                        0
-1.9999999999999996       -1.9593281507447815      0.0010000000000000002    0
-2.0000000000000004       -1.9685013992754161      0                        0
-1.9999999999999996       -1.9872883545838733      0                        0
-1.9999999999999996       -1.982213635069883       0.0010000000000000002    0
-2                        -1.982213635069883       0                        0
-1.9999999999999996       -1.9685013992754157      0.0010000000000000002    0
-1.9999999999999996       -1.976031823702107       0.001                    0
-1.9999999999999996       -1.9760318237021075      0                        0
-2                        1.199015229773232        0                        0
-2                        1.199015229773235        0.0010000000000000002    0
-2                        1.1139166568467782       5.000000000000001E-4     0
-1.9999999999999996       -1.9481536825027883      0.0010000000000000002    0
-2                        -1.9481536825027885      0                        0
-2                        -1.9345414119887712      0.001                    0
-1.9999999999999996       -1.9345414119887707      0                        0
-2                        -1.9179595125610687      0.0010000000000000005    0
-1.9999999999999996       -1.917959512561068       0                        0
-2                        1.0288180839203251       0.0010000000000000002    0
-2                        1.0288180839203211       0                        0
