% Model:              Cav_Hex_Unif_flux_v5.2.1 - Lin. Distn.mph
% Version:            COMSOL 5.5.0.359
% Date:               Apr 1 2022, 15:29
% Dimension:          3
% Nodes:              20302
% Expressions:        1
% Description:        Surface
% x                       y                        z                        Color
-4                        -3.0592967010464136      19.140917401589423       0.010326148056318199
-4                        -4                       20.000000000000004       0.010326148056318199
-4                        -4                       18.66666666666667        0.010326148056318199
-4                        -3.0592967010464136      19.140917401589423       0.006770043573849139
-3.999999999999999        -2.6666666666666665      20                       0.006770043573849139
-4                        -4                       20.000000000000004       0.006770043573849139
-4                        -4                       17.333333333333336       0.010751756730286553
-4                        -2.727076560316971       17.93575089069957        0.010751756730286553
-4                        -4                       18.66666666666667        0.010751756730286553
-4                        -3.0592967010464136      19.140917401589423       0.011384489826518528
-4                        -4                       18.66666666666667        0.011384489826518528
-4                        -2.727076560316971       17.93575089069957        0.011384489826518528
-4                        -1.9690019420553029      18.96552947095903        0.012541213729740371
-4                        -1.333333333333333       20.000000000000004       0.012541213729740371
-3.999999999999999        -2.6666666666666665      20                       0.012541213729740371
-4                        -3.0592967010464136      19.140917401589423       0.007205053704761017
-4                        -1.9690019420553029      18.96552947095903        0.007205053704761017
-3.999999999999999        -2.6666666666666665      20                       0.007205053704761017
-4                        -3.0592967010464136      19.140917401589423       0.009820745570684637
-4                        -2.727076560316971       17.93575089069957        0.009820745570684637
-4                        -1.9690019420553029      18.96552947095903        0.009820745570684637
-4                        -1.9690019420553029      18.96552947095903        0.012883297342186212
-4                        -2.727076560316971       17.93575089069957        0.012883297342186212
-4                        -1.3617416136930522      17.883302368919857       0.012883297342186212
-4                        -1.333333333333333       20.000000000000004       0.008234235239176577
-4                        -1.9690019420553029      18.96552947095903        0.008234235239176577
-4                        -0.6675346119544665      18.936933088417753       0.008234235239176577
-4                        -1.3617416136930522      17.883302368919857       0.008861922731565346
-4                        -0.6675346119544665      18.936933088417753       0.008861922731565346
-4                        -1.9690019420553029      18.96552947095903        0.008861922731565346
-4                        -0.6675346119544665      18.936933088417753       0.012914236966902982
-3.999999999999999        1.3877787807814457E-17   20                       0.012914236966902982
-4                        -1.333333333333333       20.000000000000004       0.012914236966902982
-4                        -4                       16                       0.010882743188836698
-4                        -2.8538780911127533      16.597690688474724       0.010882743188836698
-4                        -4                       17.333333333333336       0.010882743188836698
-4                        -2.8538780911127533      16.597690688474724       0.01158363758381201
-4                        -2.727076560316971       17.93575089069957        0.01158363758381201
