RunID,Case,T9_SS_sim,T9_SS_exp,dT_T09,T3_SS_sim,T3_SS_exp,dT_T03,T2_SS_sim,T2_SS_exp,dT_T02,R_leak_sim,R_leak_exp,t90_sim_T09_s,t90_exp_T09_s,dt90_T09_s,t90_sim_T03_s,t90_exp_T03_s,dt90_T03_s,Gap_ss_sim,Gap_ss_exp,dGap_ss
1.0,E67,845.0337042107031,966.722,-121.68829578929683,627.5905330777464,763.718,-136.12746692225357,395.14630618241404,326.238,68.90830618241404,0.6042427358350752,0.6975164053140701,2250.0,600.0,1650.0,2300.0,2000.0,300.0,-217.44317113295676,-203.00400000000002,-14.439171132956744
1.0,E68,920.0514957018228,1020.827,-100.77550429817722,680.632125162611,773.123,-92.49087483738901,439.6902377192303,338.46999999999997,101.22023771923034,0.6165937540791112,0.6584471939208169,2900.0,800.0,2100.0,2900.0,2550.0,350.0,-239.41937053921174,-247.70399999999995,8.28462946078821
1.0,E69,986.5351629152793,1044.388,-57.85283708472059,728.7846734442169,769.736,-40.95132655578311,507.15883999611594,344.269,162.88983999611594,0.6269552380370846,0.6332055716556044,2950.0,850.0,2100.0,3100.0,2600.0,500.0,-257.75048947106245,-274.65199999999993,16.90151052893748
1.0,E70,1020.6110531131235,1093.714,-73.10294688687645,755.875728989363,779.53,-23.65427101063699,491.9875008082479,352.42199999999997,139.56550080824792,0.6348544029834813,0.6063429376180907,3500.0,1050.0,2450.0,3550.0,3200.0,350.0,-264.7353241237605,-314.18399999999997,49.44867587623946
1.0,E71,1087.0644860833843,1095.307,-8.242513916615735,808.6471036310409,753.444,55.203103631040904,520.8840738327211,355.88699999999994,164.99707383272118,0.6482259358446025,0.5725157526050101,3750.0,1350.0,2400.0,3800.0,3600.0,200.0,-278.4173824523434,-341.86300000000006,63.44561754765664
1.0,E72,592.8781521018512,771.04,-178.16184789814872,469.28198209640954,652.896,-183.61401790359042,340.5176746702417,309.84499999999997,30.672674670241747,0.5842434513990145,0.7515070187320431,1950.0,700.0,1250.0,1950.0,1750.0,200.0,-123.5961700054417,-118.144,-5.452170005441701
1.0,E73,670.7973973389635,868.132,-197.33460266103646,522.8854065047177,694.575,-171.68959349528234,386.8109709458167,325.051,61.75997094581669,0.6057776428126328,0.6968616710972625,2700.0,800.0,1900.0,2800.0,2250.0,550.0,-147.91199083424578,-173.5569999999999,25.645009165754118
1.0,E74,746.6341077053179,935.4069999999999,-188.77289229468204,579.0151293400256,697.613,-118.59787065997443,406.54957295599024,333.92699999999996,72.62257295599028,0.6283690473960785,0.6283359565120218,3550.0,1150.0,2400.0,3600.0,3000.0,600.0,-167.61897836529226,-237.79399999999987,70.1750216347076
1.0,E75,795.9458107768232,954.178,-158.23218922317676,617.4587836453748,681.066,-63.60721635462528,422.1240721223427,336.517,85.60707212234269,0.6432740919674746,0.5853017097391358,3900.0,1450.0,2450.0,3950.0,3400.0,550.0,-178.48702713144849,-273.11199999999997,94.62497286855148
1.0,E76,873.9272545721927,947.3489999999999,-73.4217454278072,681.0469568261799,646.8340000000001,34.212956826179834,451.34556531225564,338.025,113.32056531225567,0.6664870465722988,0.5389113327022131,4450.0,1800.0,2650.0,4500.0,3900.0,600.0,-192.88029774601284,-300.5149999999999,107.63470225398703
1.0,E77,508.8401349562624,602.0139999999999,-93.17386504373752,422.2387081507988,525.13,-102.8912918492012,347.9942514364395,308.27599999999995,39.71825143643957,0.5938821995792427,0.7490862095974103,2000.0,1050.0,950.0,2100.0,1850.0,250.0,-86.60142680546357,-76.8839999999999,-9.717426805463674
1.0,E78,556.6089091255574,663.877,-107.26809087444258,455.86205543093047,554.318,-98.45594456906952,354.87941656852263,312.88599999999997,41.99341656852266,0.6140128624042938,0.7025108681190076,3300.0,1450.0,1850.0,3300.0,2850.0,450.0,-100.7468536946269,-109.55899999999997,8.812146305373062
1.0,E79,582.2000033472407,694.149,-111.94899665275932,475.26822036181255,559.863,-84.5947796381875,363.70352656633327,314.909,48.794526566333275,0.6268979918613063,0.6630644509736522,3350.0,1550.0,1800.0,3400.0,2950.0,450.0,-106.93178298542813,-134.28599999999994,27.354217014571816
1.0,E80,605.8776384932647,713.316,-107.4383615067353,493.58626940779476,561.211,-67.62473059220525,368.52990794070996,316.085,52.44490794070998,0.6380962359284575,0.6358667809383364,3800.0,1800.0,2000.0,3800.0,3300.0,500.0,-112.29136908546997,-152.10500000000002,39.81363091453005
1.0,E81,649.1787582822903,728.323,-79.14424171770963,528.6592232697328,550.348,-21.688776730267136,383.95160448776693,319.219,64.73260448776693,0.6591456627955483,0.5887110751632099,4050.0,2050.0,2000.0,4100.0,3600.0,500.0,-120.51953501255753,-177.97500000000002,57.4554649874425
2.0,E67,845.0337042107031,966.722,-121.68829578929683,627.5905330777464,763.718,-136.12746692225357,395.14630618241404,326.238,68.90830618241404,0.6042427358350752,0.6975164053140701,2250.0,600.0,1650.0,2300.0,2000.0,300.0,-217.44317113295676,-203.00400000000002,-14.439171132956744
2.0,E68,920.0514957018228,1020.827,-100.77550429817722,680.632125162611,773.123,-92.49087483738901,439.6902377192303,338.46999999999997,101.22023771923034,0.6165937540791112,0.6584471939208169,2900.0,800.0,2100.0,2900.0,2550.0,350.0,-239.41937053921174,-247.70399999999995,8.28462946078821
2.0,E69,986.5351629152793,1044.388,-57.85283708472059,728.7846734442169,769.736,-40.95132655578311,507.15883999611594,344.269,162.88983999611594,0.6269552380370846,0.6332055716556044,2950.0,850.0,2100.0,3100.0,2600.0,500.0,-257.75048947106245,-274.65199999999993,16.90151052893748
2.0,E70,1020.6110531131235,1093.714,-73.10294688687645,755.875728989363,779.53,-23.65427101063699,491.9875008082479,352.42199999999997,139.56550080824792,0.6348544029834813,0.6063429376180907,3500.0,1050.0,2450.0,3550.0,3200.0,350.0,-264.7353241237605,-314.18399999999997,49.44867587623946
2.0,E71,1087.0644860833843,1095.307,-8.242513916615735,808.6471036310409,753.444,55.203103631040904,520.8840738327211,355.88699999999994,164.99707383272118,0.6482259358446025,0.5725157526050101,3750.0,1350.0,2400.0,3800.0,3600.0,200.0,-278.4173824523434,-341.86300000000006,63.44561754765664
2.0,E72,592.8781521018512,771.04,-178.16184789814872,469.28198209640954,652.896,-183.61401790359042,340.5176746702417,309.84499999999997,30.672674670241747,0.5842434513990145,0.7515070187320431,1950.0,700.0,1250.0,1950.0,1750.0,200.0,-123.5961700054417,-118.144,-5.452170005441701
2.0,E73,670.7973973389635,868.132,-197.33460266103646,522.8854065047177,694.575,-171.68959349528234,386.8109709458167,325.051,61.75997094581669,0.6057776428126328,0.6968616710972625,2700.0,800.0,1900.0,2800.0,2250.0,550.0,-147.91199083424578,-173.5569999999999,25.645009165754118
2.0,E74,746.6341077053179,935.4069999999999,-188.77289229468204,579.0151293400256,697.613,-118.59787065997443,406.54957295599024,333.92699999999996,72.62257295599028,0.6283690473960785,0.6283359565120218,3550.0,1150.0,2400.0,3600.0,3000.0,600.0,-167.61897836529226,-237.79399999999987,70.1750216347076
2.0,E75,795.9458107768232,954.178,-158.23218922317676,617.4587836453748,681.066,-63.60721635462528,422.1240721223427,336.517,85.60707212234269,0.6432740919674746,0.5853017097391358,3900.0,1450.0,2450.0,3950.0,3400.0,550.0,-178.48702713144849,-273.11199999999997,94.62497286855148
2.0,E76,873.9272545721927,947.3489999999999,-73.4217454278072,681.0469568261799,646.8340000000001,34.212956826179834,451.34556531225564,338.025,113.32056531225567,0.6664870465722988,0.5389113327022131,4450.0,1800.0,2650.0,4500.0,3900.0,600.0,-192.88029774601284,-300.5149999999999,107.63470225398703
2.0,E77,508.8401349562624,602.0139999999999,-93.17386504373752,422.2387081507988,525.13,-102.8912918492012,347.9942514364395,308.27599999999995,39.71825143643957,0.5938821995792427,0.7490862095974103,2000.0,1050.0,950.0,2100.0,1850.0,250.0,-86.60142680546357,-76.8839999999999,-9.717426805463674
2.0,E78,556.6089091255574,663.877,-107.26809087444258,455.86205543093047,554.318,-98.45594456906952,354.87941656852263,312.88599999999997,41.99341656852266,0.6140128624042938,0.7025108681190076,3300.0,1450.0,1850.0,3300.0,2850.0,450.0,-100.7468536946269,-109.55899999999997,8.812146305373062
2.0,E79,582.2000033472407,694.149,-111.94899665275932,475.26822036181255,559.863,-84.5947796381875,363.70352656633327,314.909,48.794526566333275,0.6268979918613063,0.6630644509736522,3350.0,1550.0,1800.0,3400.0,2950.0,450.0,-106.93178298542813,-134.28599999999994,27.354217014571816
2.0,E80,605.8776384932647,713.316,-107.4383615067353,493.58626940779476,561.211,-67.62473059220525,368.52990794070996,316.085,52.44490794070998,0.6380962359284575,0.6358667809383364,3800.0,1800.0,2000.0,3800.0,3300.0,500.0,-112.29136908546997,-152.10500000000002,39.81363091453005
2.0,E81,649.1787582822903,728.323,-79.14424171770963,528.6592232697328,550.348,-21.688776730267136,383.95160448776693,319.219,64.73260448776693,0.6591456627955483,0.5887110751632099,4050.0,2050.0,2000.0,4100.0,3600.0,500.0,-120.51953501255753,-177.97500000000002,57.4554649874425
3.0,E67,845.0337042107031,966.722,-121.68829578929683,627.5905330777464,763.718,-136.12746692225357,395.14630618241404,326.238,68.90830618241404,0.6042427358350752,0.6975164053140701,2250.0,600.0,1650.0,2300.0,2000.0,300.0,-217.44317113295676,-203.00400000000002,-14.439171132956744
3.0,E68,920.0514957018228,1020.827,-100.77550429817722,680.632125162611,773.123,-92.49087483738901,439.6902377192303,338.46999999999997,101.22023771923034,0.6165937540791112,0.6584471939208169,2900.0,800.0,2100.0,2900.0,2550.0,350.0,-239.41937053921174,-247.70399999999995,8.28462946078821
3.0,E69,986.5351629152793,1044.388,-57.85283708472059,728.7846734442169,769.736,-40.95132655578311,507.15883999611594,344.269,162.88983999611594,0.6269552380370846,0.6332055716556044,2950.0,850.0,2100.0,3100.0,2600.0,500.0,-257.75048947106245,-274.65199999999993,16.90151052893748
3.0,E70,1020.6110531131235,1093.714,-73.10294688687645,755.875728989363,779.53,-23.65427101063699,491.9875008082479,352.42199999999997,139.56550080824792,0.6348544029834813,0.6063429376180907,3500.0,1050.0,2450.0,3550.0,3200.0,350.0,-264.7353241237605,-314.18399999999997,49.44867587623946
3.0,E71,1087.0644860833843,1095.307,-8.242513916615735,808.6471036310409,753.444,55.203103631040904,520.8840738327211,355.88699999999994,164.99707383272118,0.6482259358446025,0.5725157526050101,3750.0,1350.0,2400.0,3800.0,3600.0,200.0,-278.4173824523434,-341.86300000000006,63.44561754765664
3.0,E72,592.8781521018512,771.04,-178.16184789814872,469.28198209640954,652.896,-183.61401790359042,340.5176746702417,309.84499999999997,30.672674670241747,0.5842434513990145,0.7515070187320431,1950.0,700.0,1250.0,1950.0,1750.0,200.0,-123.5961700054417,-118.144,-5.452170005441701
3.0,E73,670.7973973389635,868.132,-197.33460266103646,522.8854065047177,694.575,-171.68959349528234,386.8109709458167,325.051,61.75997094581669,0.6057776428126328,0.6968616710972625,2700.0,800.0,1900.0,2800.0,2250.0,550.0,-147.91199083424578,-173.5569999999999,25.645009165754118
3.0,E74,746.6341077053179,935.4069999999999,-188.77289229468204,579.0151293400256,697.613,-118.59787065997443,406.54957295599024,333.92699999999996,72.62257295599028,0.6283690473960785,0.6283359565120218,3550.0,1150.0,2400.0,3600.0,3000.0,600.0,-167.61897836529226,-237.79399999999987,70.1750216347076
3.0,E75,795.9458107768232,954.178,-158.23218922317676,617.4587836453748,681.066,-63.60721635462528,422.1240721223427,336.517,85.60707212234269,0.6432740919674746,0.5853017097391358,3900.0,1450.0,2450.0,3950.0,3400.0,550.0,-178.48702713144849,-273.11199999999997,94.62497286855148
3.0,E76,873.9272545721927,947.3489999999999,-73.4217454278072,681.0469568261799,646.8340000000001,34.212956826179834,451.34556531225564,338.025,113.32056531225567,0.6664870465722988,0.5389113327022131,4450.0,1800.0,2650.0,4500.0,3900.0,600.0,-192.88029774601284,-300.5149999999999,107.63470225398703
3.0,E77,508.8401349562624,602.0139999999999,-93.17386504373752,422.2387081507988,525.13,-102.8912918492012,347.9942514364395,308.27599999999995,39.71825143643957,0.5938821995792427,0.7490862095974103,2000.0,1050.0,950.0,2100.0,1850.0,250.0,-86.60142680546357,-76.8839999999999,-9.717426805463674
3.0,E78,556.6089091255574,663.877,-107.26809087444258,455.86205543093047,554.318,-98.45594456906952,354.87941656852263,312.88599999999997,41.99341656852266,0.6140128624042938,0.7025108681190076,3300.0,1450.0,1850.0,3300.0,2850.0,450.0,-100.7468536946269,-109.55899999999997,8.812146305373062
3.0,E79,582.2000033472407,694.149,-111.94899665275932,475.26822036181255,559.863,-84.5947796381875,363.70352656633327,314.909,48.794526566333275,0.6268979918613063,0.6630644509736522,3350.0,1550.0,1800.0,3400.0,2950.0,450.0,-106.93178298542813,-134.28599999999994,27.354217014571816
3.0,E80,605.8776384932647,713.316,-107.4383615067353,493.58626940779476,561.211,-67.62473059220525,368.52990794070996,316.085,52.44490794070998,0.6380962359284575,0.6358667809383364,3800.0,1800.0,2000.0,3800.0,3300.0,500.0,-112.29136908546997,-152.10500000000002,39.81363091453005
3.0,E81,649.1787582822903,728.323,-79.14424171770963,528.6592232697328,550.348,-21.688776730267136,383.95160448776693,319.219,64.73260448776693,0.6591456627955483,0.5887110751632099,4050.0,2050.0,2000.0,4100.0,3600.0,500.0,-120.51953501255753,-177.97500000000002,57.4554649874425
4.0,E67,845.0337042107031,966.722,-121.68829578929683,627.5905330777464,763.718,-136.12746692225357,395.14630618241404,326.238,68.90830618241404,0.6042427358350752,0.6975164053140701,2250.0,600.0,1650.0,2300.0,2000.0,300.0,-217.44317113295676,-203.00400000000002,-14.439171132956744
4.0,E68,920.0514957018228,1020.827,-100.77550429817722,680.632125162611,773.123,-92.49087483738901,439.6902377192303,338.46999999999997,101.22023771923034,0.6165937540791112,0.6584471939208169,2900.0,800.0,2100.0,2900.0,2550.0,350.0,-239.41937053921174,-247.70399999999995,8.28462946078821
4.0,E69,986.5351629152793,1044.388,-57.85283708472059,728.7846734442169,769.736,-40.95132655578311,507.15883999611594,344.269,162.88983999611594,0.6269552380370846,0.6332055716556044,2950.0,850.0,2100.0,3100.0,2600.0,500.0,-257.75048947106245,-274.65199999999993,16.90151052893748
4.0,E70,1020.6110531131235,1093.714,-73.10294688687645,755.875728989363,779.53,-23.65427101063699,491.9875008082479,352.42199999999997,139.56550080824792,0.6348544029834813,0.6063429376180907,3500.0,1050.0,2450.0,3550.0,3200.0,350.0,-264.7353241237605,-314.18399999999997,49.44867587623946
4.0,E71,1087.0644860833843,1095.307,-8.242513916615735,808.6471036310409,753.444,55.203103631040904,520.8840738327211,355.88699999999994,164.99707383272118,0.6482259358446025,0.5725157526050101,3750.0,1350.0,2400.0,3800.0,3600.0,200.0,-278.4173824523434,-341.86300000000006,63.44561754765664
4.0,E72,592.8781521018512,771.04,-178.16184789814872,469.28198209640954,652.896,-183.61401790359042,340.5176746702417,309.84499999999997,30.672674670241747,0.5842434513990145,0.7515070187320431,1950.0,700.0,1250.0,1950.0,1750.0,200.0,-123.5961700054417,-118.144,-5.452170005441701
4.0,E73,670.7973973389635,868.132,-197.33460266103646,522.8854065047177,694.575,-171.68959349528234,386.8109709458167,325.051,61.75997094581669,0.6057776428126328,0.6968616710972625,2700.0,800.0,1900.0,2800.0,2250.0,550.0,-147.91199083424578,-173.5569999999999,25.645009165754118
4.0,E74,746.6341077053179,935.4069999999999,-188.77289229468204,579.0151293400256,697.613,-118.59787065997443,406.54957295599024,333.92699999999996,72.62257295599028,0.6283690473960785,0.6283359565120218,3550.0,1150.0,2400.0,3600.0,3000.0,600.0,-167.61897836529226,-237.79399999999987,70.1750216347076
4.0,E75,795.9458107768232,954.178,-158.23218922317676,617.4587836453748,681.066,-63.60721635462528,422.1240721223427,336.517,85.60707212234269,0.6432740919674746,0.5853017097391358,3900.0,1450.0,2450.0,3950.0,3400.0,550.0,-178.48702713144849,-273.11199999999997,94.62497286855148
4.0,E76,873.9272545721927,947.3489999999999,-73.4217454278072,681.0469568261799,646.8340000000001,34.212956826179834,451.34556531225564,338.025,113.32056531225567,0.6664870465722988,0.5389113327022131,4450.0,1800.0,2650.0,4500.0,3900.0,600.0,-192.88029774601284,-300.5149999999999,107.63470225398703
4.0,E77,508.8401349562624,602.0139999999999,-93.17386504373752,422.2387081507988,525.13,-102.8912918492012,347.9942514364395,308.27599999999995,39.71825143643957,0.5938821995792427,0.7490862095974103,2000.0,1050.0,950.0,2100.0,1850.0,250.0,-86.60142680546357,-76.8839999999999,-9.717426805463674
4.0,E78,556.6089091255574,663.877,-107.26809087444258,455.86205543093047,554.318,-98.45594456906952,354.87941656852263,312.88599999999997,41.99341656852266,0.6140128624042938,0.7025108681190076,3300.0,1450.0,1850.0,3300.0,2850.0,450.0,-100.7468536946269,-109.55899999999997,8.812146305373062
4.0,E79,582.2000033472407,694.149,-111.94899665275932,475.26822036181255,559.863,-84.5947796381875,363.70352656633327,314.909,48.794526566333275,0.6268979918613063,0.6630644509736522,3350.0,1550.0,1800.0,3400.0,2950.0,450.0,-106.93178298542813,-134.28599999999994,27.354217014571816
4.0,E80,605.8776384932647,713.316,-107.4383615067353,493.58626940779476,561.211,-67.62473059220525,368.52990794070996,316.085,52.44490794070998,0.6380962359284575,0.6358667809383364,3800.0,1800.0,2000.0,3800.0,3300.0,500.0,-112.29136908546997,-152.10500000000002,39.81363091453005
4.0,E81,649.1787582822903,728.323,-79.14424171770963,528.6592232697328,550.348,-21.688776730267136,383.95160448776693,319.219,64.73260448776693,0.6591456627955483,0.5887110751632099,4050.0,2050.0,2000.0,4100.0,3600.0,500.0,-120.51953501255753,-177.97500000000002,57.4554649874425
5.0,E67,839.3185159303639,966.722,-127.40348406963608,629.8392789689892,763.718,-133.87872103101074,394.0432083390395,326.238,67.8052083390395,0.6147299378561552,0.6975164053140701,2300.0,600.0,1700.0,2250.0,2000.0,250.0,-209.47923696137468,-203.00400000000002,-6.475236961374662
5.0,E68,925.0945538511805,1020.827,-95.73244614881946,676.6373904925799,773.123,-96.48560950742012,440.265486885452,338.46999999999997,101.79548688545202,0.6053081437244239,0.6584471939208169,2950.0,800.0,2150.0,2900.0,2550.0,350.0,-248.4571633586006,-247.70399999999995,-0.7531633586006592
5.0,E69,1000.7967647524165,1044.388,-43.59123524758343,716.6372447259939,769.736,-53.098755274006066,509.55029344863357,344.269,165.28129344863356,0.5970504569358027,0.6332055716556044,3050.0,850.0,2200.0,3150.0,2600.0,550.0,-284.15952002642257,-274.65199999999993,-9.50752002642264
5.0,E70,1041.5816747158265,1093.714,-52.132325284173476,736.3352692676783,779.53,-43.19473073232166,496.40682311395824,352.42199999999997,143.98482311395827,0.5908135582666362,0.6063429376180907,3600.0,1050.0,2550.0,3550.0,3200.0,350.0,-305.24640544814815,-314.18399999999997,8.937594551851817
5.0,E71,1116.6754454336426,1095.307,21.36844543364259,771.8055905178599,753.444,18.361590517859895,527.6044965421801,355.88699999999994,171.71749654218013,0.5799788962250161,0.5725157526050101,3850.0,1350.0,2500.0,3850.0,3600.0,250.0,-344.86985491578275,-341.86300000000006,-3.0068549157826965
5.0,E72,621.0849919631243,771.04,-149.9550080368757,499.58086864134424,652.896,-153.31513135865572,344.9476894688936,309.84499999999997,35.10268946889363,0.6267005246847294,0.7515070187320431,1900.0,700.0,1200.0,1900.0,1750.0,150.0,-121.50412332178001,-118.144,-3.3601233217800086
5.0,E73,718.4546965847181,868.132,-149.6773034152818,554.5539238487593,694.575,-140.02107615124078,396.2300553527011,325.051,71.17905535270108,0.6123964121657897,0.6968616710972625,2700.0,800.0,1900.0,2750.0,2250.0,500.0,-163.90077273595887,-173.5569999999999,9.656227264041036
5.0,E74,817.6769234886425,935.4069999999999,-117.73007651135742,606.8736699444083,697.613,-90.73933005559172,423.4124117170423,333.92699999999996,89.48541171704233,0.5962233983023066,0.6283359565120218,3600.0,1150.0,2450.0,3550.0,3000.0,550.0,-210.80325354423417,-237.79399999999987,26.990746455765702
5.0,E75,879.7857061350211,954.178,-74.39229386497891,637.3868193681076,681.066,-43.67918063189245,442.5356891425976,336.517,106.01868914259762,0.5850667786718389,0.5853017097391358,3950.0,1450.0,2500.0,3900.0,3400.0,500.0,-242.3988867669135,-273.11199999999997,30.71311323308646
5.0,E76,972.6048427285674,947.3489999999999,25.255842728567472,679.4336273969732,646.8340000000001,32.59962739697312,477.2448403570695,338.025,139.21984035706953,0.5669597457094899,0.5389113327022131,4500.0,1800.0,2700.0,4450.0,3900.0,550.0,-293.1712153315942,-300.5149999999999,7.343784668405647
5.0,E77,584.9519733774271,602.0139999999999,-17.06202662257283,474.24197340687465,525.13,-50.888026593125346,358.2093345555832,308.27599999999995,49.93333455558326,0.6173890454023776,0.7490862095974103,2000.0,1050.0,950.0,2050.0,1850.0,200.0,-110.70999997055242,-76.8839999999999,-33.825999970552516
5.0,E78,663.0417300837267,663.877,-0.8352699162732051,517.4568051060282,554.318,-36.86119489397174,378.4043262594539,312.88599999999997,65.51832625945394,0.6037898783998162,0.7025108681190076,3300.0,1450.0,1850.0,3300.0,2850.0,450.0,-145.5849249776985,-109.55899999999997,-36.02592497769854
5.0,E79,701.5490636532484,694.149,7.400063653248367,537.055639599732,559.863,-22.807360400268067,388.8856298391816,314.909,73.97662983918161,0.5947949425893809,0.6630644509736522,3400.0,1550.0,1850.0,3400.0,2950.0,450.0,-164.49342405351638,-134.28599999999994,-30.207424053516434
5.0,E80,739.0891819466476,713.316,25.773181946647583,555.8067101139663,561.211,-5.404289886033666,398.895228801575,316.085,82.81022880157502,0.5867280358806992,0.6358667809383364,3800.0,1800.0,2000.0,3800.0,3300.0,500.0,-183.28247183268127,-152.10500000000002,-31.17747183268125
5.0,E81,800.210127314032,728.323,71.887127314032,583.8227397931583,550.348,33.47473979315839,418.406208221859,319.219,99.18720822185901,0.5711807627916745,0.5887110751632099,4050.0,2050.0,2000.0,4050.0,3600.0,450.0,-216.38738752087363,-177.97500000000002,-38.41238752087361
6.0,E67,1225.4576815475582,966.722,258.7356815475582,809.7078615151594,763.718,45.98986151515942,445.7803516939,326.238,119.5423516939,0.552889722737016,0.6975164053140701,2800.0,600.0,2200.0,2650.0,2000.0,650.0,-415.7498200323988,-203.00400000000002,-212.7458200323988
6.0,E68,1302.4397627905714,1020.827,281.6127627905714,825.4055348918108,773.123,52.28253489181077,510.7088883443065,338.46999999999997,172.23888834430653,0.5262073490310847,0.6584471939208169,3500.0,800.0,2700.0,3300.0,2550.0,750.0,-477.0342278987606,-247.70399999999995,-229.33022789876065
6.0,E69,1335.4256842553898,1044.388,291.0376842553899,826.9227470013742,769.736,57.186747001374215,573.794111437161,344.269,229.52511143716094,0.5109738421533281,0.6332055716556044,3450.0,850.0,2600.0,3350.0,2600.0,750.0,-508.5029372540156,-274.65199999999993,-233.85093725401566
6.0,E70,1350.7311650631027,1093.714,257.01716506310277,822.3607718678285,779.53,42.8307718678285,568.148171066049,352.42199999999997,215.72617106604906,0.4992381903153667,0.6063429376180907,4050.0,1050.0,3000.0,3750.0,3200.0,550.0,-528.3703931952742,-314.18399999999997,-214.18639319527426
