variant,simulation_id,phase,sensor,rmse_K,steady_error_K,t90_error_s,shape_loss
fitted_energy_accounting,E67,heating,T8,28.89874169359914,8.017290132343192,200.0,0.00013163116033142473
fitted_energy_accounting,E67,heating,T12_perim,72.92936244927601,-34.47156830944107,300.0,0.00019072194269553945
fitted_energy_accounting,E67,heating,T11_perim,25.435825101519438,7.084492888260911,-50.0,0.00017410862601083233
fitted_energy_accounting,E67,heating,T9_core,63.385107186147756,-51.12700033123451,100.0,8.193082817500877e-5
fitted_energy_accounting,E67,heating,T10_core,26.90740954158059,11.757922557009124,-400.0,5.454442685123219e-5
fitted_energy_accounting,E67,heating,T3,31.32808697439853,-40.446981694560236,-550.0,4.94795682972306e-5
fitted_energy_accounting,E67,heating,T2,24.097957210585538,37.037633291538896,-50.0,0.00023824145592793642
fitted_energy_accounting,E68,heating,T8,16.448937792134107,12.682673073062574,150.0,4.263172497757012e-5
fitted_energy_accounting,E68,heating,T12_perim,45.476687934524776,-9.83062937802515,300.0,0.00011196653159171241
fitted_energy_accounting,E68,heating,T11_perim,44.56325321700372,43.07100584704551,-300.0,0.0001064029683179282
fitted_energy_accounting,E68,heating,T9_core,26.836688769844468,-18.055248265109412,50.0,8.149604070484834e-6
fitted_energy_accounting,E68,heating,T10_core,55.46630713531089,42.560867544508596,-600.0,6.066046320187903e-5
fitted_energy_accounting,E68,heating,T3,30.691789077915615,-16.164843916560244,-650.0,3.8144122801400273e-5
fitted_energy_accounting,E68,heating,T2,32.333266989007306,48.214683991610514,-50.0,0.00012194241684411407
fitted_energy_accounting,E69,heating,T8,28.699536118639486,41.34998604106704,150.0,1.0089206587153664e-5
fitted_energy_accounting,E69,heating,T12_perim,42.01390592923369,32.41235455736023,200.0,0.00015731851734633226
fitted_energy_accounting,E69,heating,T11_perim,77.73547601598277,83.80109337950228,-250.0,0.0001623549516759565
fitted_energy_accounting,E69,heating,T9_core,21.8255743167667,28.968676340076172,50.0,1.5783798872606082e-5
fitted_energy_accounting,E69,heating,T10_core,78.66353326470504,76.8379013661646,-500.0,0.00012385431916226623
fitted_energy_accounting,E69,heating,T3,28.08417988628054,7.538980109434988,-550.0,8.179190331133122e-5
fitted_energy_accounting,E69,heating,T2,38.03569443737259,55.44622432201345,-250.0,0.00048472229596798654
fitted_energy_accounting,E70,heating,T8,19.940835067891356,9.69163995590111,200.0,1.2821040742470998e-5
fitted_energy_accounting,E70,heating,T12_perim,41.78366590396624,33.58232463993363,200.0,0.0001125483414189848
fitted_energy_accounting,E70,heating,T11_perim,90.26045804917726,94.18004939749596,-400.0,8.451123993894654e-5
fitted_energy_accounting,E70,heating,T9_core,26.825548399171918,34.223980476310544,0.0,1.7246923793088585e-5
fitted_energy_accounting,E70,heating,T10_core,87.25475642355744,81.9381056116415,-600.0,6.575437118462098e-5
fitted_energy_accounting,E70,heating,T3,38.40026655446437,9.834793516869809,-600.0,3.560618896762819e-5
fitted_energy_accounting,E70,heating,T2,38.10328454552291,55.79964409586893,-50.0,6.37117830922432e-5
fitted_energy_accounting,E71,heating,T8,51.54016213757117,64.75847081169263,150.0,0.00019903826808610018
fitted_energy_accounting,E71,heating,T12_perim,92.85745872541071,108.40796909882806,100.0,0.0001271457456785871
fitted_energy_accounting,E71,heating,T11_perim,140.2480686342127,151.6403135322654,-450.0,9.03052259450539e-5
fitted_energy_accounting,E71,heating,T9_core,99.36317513315755,111.95383375577762,-50.0,2.419075958050979e-5
fitted_energy_accounting,E71,heating,T10_core,125.48198166755198,128.86991661003128,-550.0,6.405306682143385e-5
fitted_energy_accounting,E71,heating,T3,59.38656806857924,43.72662794031635,-550.0,3.1240799182015594e-5
fitted_energy_accounting,E71,heating,T2,42.481777150556944,62.18029525625508,50.0,6.303777392440962e-5
fitted_energy_accounting,E72,heating,T8,98.19973586755219,-103.4812385021612,50.0,0.00010682102202556796
fitted_energy_accounting,E72,heating,T12_perim,164.96065218335352,-162.41270686090445,300.0,0.0004001827403754473
fitted_energy_accounting,E72,heating,T11_perim,123.46592245833207,-130.99718215946325,0.0,0.0003213978676645438
fitted_energy_accounting,E72,heating,T9_core,150.11202703730123,-160.9024413789905,50.0,0.00020959662809811518
fitted_energy_accounting,E72,heating,T10_core,87.26754311015338,-108.71310216389088,-400.0,7.970634081825605e-5
fitted_energy_accounting,E72,heating,T3,89.76779245085191,-118.14002904561664,-450.0,9.201466803987425e-5
fitted_energy_accounting,E72,heating,T2,10.356992768303053,15.674609234393245,-100.0,0.00027552166868203903
fitted_energy_accounting,E73,heating,T8,116.93098313440663,-113.07414935067595,150.0,8.83123507986964e-5
fitted_energy_accounting,E73,heating,T12_perim,181.93147429411312,-178.13750408390706,300.0,0.0002662161728344724
