index,name,value
1,A_Nu,3.6178932240565342
2,B_Re,0.5160973897650692
3,C_Pr_fixed,0.3333333333333333
4,phi_0,1.0
5,m_rec,0.0
6,front_dep,1.0
7,scale_456,1.045636654550145
8,scale_304,0.5839686433868531
9,scale_256,0.6627534670941855
10,G_core_perim_W_m_K,7.172866791255732
11,C_perim_eff_J_K,150.0
12,k_perim_ref_W_m_K,13.6717510599016
13,beta_opt,184.67243519237965
14,spill_capture,0.0
15,beta_perim_1_m,300.0
16,f_core_rear,0.999324708106171
17,flange_scale,0.10139550838467432
18,flange_cool_gain,4.725106389279283
19,flange_cool_tau_s,105.96049501500757
20,k_core_axial_scale,0.05875015417527291
21,C_rear_eff_J_K,80.0
22,G_receiver_rear_W_K,1.435699440338517
23,G_rear_tube_W_K,0.0
24,G_rear_cavity_W_K,2.7551072196538864
25,G_rear_axial_W_K,4.639293007897568
# fitted,phi_0,1.0
# fitted,m_rec,0.0
# fitted,G_core_perim_W_m_K,7.172866791255732
# fitted,C_perim_eff_J_K,150.0
# fitted,k_perim_ref_W_m_K,13.6717510599016
# fitted,spill_capture,0.0
# derived,f_perim_source,0.0
# derived,flux_receiver_fraction,0.06920265203911855
# derived,flux_spillover_fraction,0.9307973479608814
# fitted,beta_perim_1_m,300.0
# fitted,f_core_rear,0.999324708106171
# fitted,flange_scale,0.10139550838467432
# fitted,flange_cool_gain,4.725106389279283
# fitted,flange_cool_tau_s,105.96049501500757
# fitted,k_core_axial_scale,0.05875015417527291
# fitted,C_rear_eff_J_K,80.0
# fitted,G_receiver_rear_W_K,1.435699440338517
# fitted,G_rear_tube_W_K,0.5
# fitted,G_rear_cavity_W_K,2.7551072196538864
# fitted,G_rear_axial_W_K,4.639293007897568
# derived,C_core_eff_J_K,72.52693256582086
# derived,C_receiver_participating_eff_J_K,222.52693256582086
# derived,C_total_with_rear_eff_J_K,302.52693256582086
# reference,measured_C_eff_J_K,301.0
