variant,simulation_id,phase,sensor,rmse_K,steady_error_K,t90_error_s,shape_loss
initial_energy_accounting,E67,heating,T8,83.01592095130488,-54.99799302543488,200.0,0.00018806873698230784
initial_energy_accounting,E67,heating,T12_perim,118.65037318803172,-87.96742681100318,300.0,0.00035140092156555133
initial_energy_accounting,E67,heating,T11_perim,44.9788835602812,-31.778552795711335,-150.0,0.00022750249563575561
initial_energy_accounting,E67,heating,T9_core,108.51110655382766,-98.34302883763439,150.0,0.00011988155731031705
initial_energy_accounting,E67,heating,T10_core,24.20587583881505,-19.999436983904275,-550.0,0.00012725975164732723
initial_energy_accounting,E67,heating,T3,65.17877164240029,-81.9968272136058,-100.0,4.0200586559350585e-5
initial_energy_accounting,E67,heating,T2,2.761967798475087,-2.5897536454769465,-50.0,2.8230210628231723e-5
initial_energy_accounting,E68,heating,T8,66.95484807681902,-51.40396806398155,200.0,7.133658478818705e-5
initial_energy_accounting,E68,heating,T12_perim,95.9301650156883,-75.39505694112256,250.0,0.0002140408001256246
initial_energy_accounting,E68,heating,T11_perim,30.185802285495285,-10.994563315916821,-550.0,0.0001255343403146829
initial_energy_accounting,E68,heating,T9_core,82.76853176465357,-79.00370182746371,50.0,5.87457219491927e-5
initial_energy_accounting,E68,heating,T10_core,36.01518947765629,-5.348973667541486,-950.0,8.54774282669926e-5
initial_energy_accounting,E68,heating,T3,57.37188311922011,-71.12626274728916,-50.0,2.0356328152467825e-5
initial_energy_accounting,E68,heating,T2,3.4257980466033087,-4.144847301843811,0.0,1.4385119682780574e-5
initial_energy_accounting,E69,heating,T8,40.094475543148484,-25.1854377403115,200.0,2.7767387108803082e-5
initial_energy_accounting,E69,heating,T12_perim,75.79959829676767,-44.37643581870179,200.0,0.0002766926626922543
initial_energy_accounting,E69,heating,T11_perim,43.935612455339076,18.946491080208034,-500.0,0.00018803333699114706
initial_energy_accounting,E69,heating,T9_core,57.06228410143451,-45.54176875087478,100.0,0.00011882906313775274
initial_energy_accounting,E69,heating,T10_core,45.687167535798245,17.445103139259686,-850.0,0.00014795926811845612
initial_energy_accounting,E69,heating,T3,58.7873111432657,-62.48928807055324,100.0,5.7170651580090335e-5
initial_energy_accounting,E69,heating,T2,5.029230057776121,-0.5887413450755616,-50.0,7.724975874843633e-5
initial_energy_accounting,E70,heating,T8,77.12888655681425,-61.65971195815405,250.0,3.387603966372663e-5
initial_energy_accounting,E70,heating,T12_perim,76.55531788918509,-54.576738526622876,50.0,0.0001858143948292065
initial_energy_accounting,E70,heating,T11_perim,49.770402646553286,20.56710038486824,-950.0,8.611520119756575e-5
initial_energy_accounting,E70,heating,T9_core,59.33533162191016,-53.94756200927441,-50.0,8.832602207625292e-5
initial_energy_accounting,E70,heating,T10_core,53.964506457348335,13.41235013224184,-1300.0,6.867727201946349e-5
initial_energy_accounting,E70,heating,T3,60.04553283936827,-71.54839710981742,0.0,1.9905907632183502e-5
initial_energy_accounting,E70,heating,T2,5.9206935924932225,-8.889638775687615,50.0,1.0079716313731288e-5
initial_energy_accounting,E71,heating,T8,38.26144144678611,-22.74198858490331,200.0,0.00021610638074539851
initial_energy_accounting,E71,heating,T12_perim,43.35844999704776,0.8595623528717624,-150.0,0.0002024645211778246
initial_energy_accounting,E71,heating,T11_perim,90.99656018409418,68.7396357968986,-1200.0,9.414457681431029e-5
initial_energy_accounting,E71,heating,T9_core,27.67753105712124,-0.0948623709543881,-250.0,9.14091484396145e-5
initial_energy_accounting,E71,heating,T10_core,85.5461544920541,51.368827613700546,-1550.0,7.303239492795602e-5
initial_energy_accounting,E71,heating,T3,46.507483475998896,-56.32184626167725,50.0,2.0186409454987266e-5
initial_energy_accounting,E71,heating,T2,5.387778720274773,-7.564026743416889,150.0,8.53272796508285e-6
initial_energy_accounting,E72,heating,T8,74.23538926278385,-79.99973516568889,0.0,6.454130527796411e-5
initial_energy_accounting,E72,heating,T12_perim,124.46186872120757,-116.69359065398794,250.0,0.00042241324211392923
initial_energy_accounting,E72,heating,T11_perim,80.58766131236024,-80.55869186341022,-100.0,0.0003334593201162818
initial_energy_accounting,E72,heating,T9_core,110.4199043569196,-117.22578408683978,50.0,0.00012580049689586063
initial_energy_accounting,E72,heating,T10_core,43.28600527846643,-58.81485042033353,-500.0,0.00013788040660823406
