% Model:              Cav_Hex_Unif_flux_v5.1.1 - Lin. Distn.mph
% Version:            COMSOL 5.5.0.359
% Date:               May 16 2022, 14:36
% Dimension:          3
% Nodes:              15467
% Expressions:        1
% Description:        Surface
% x                       y                        z                        Color
-2                        -1.5467906581302693      0.48436023573739106      0.004003428659612968
-2                        -2                       0.6993006993006993       0.004003428659612968
-2                        -2                       0                        0.004003428659612968
-2                        -1.5467906581302693      0.48436023573739106      0.004555005100380815
-2                        -2                       0                        0.004555005100380815
-1.9999999999999996       -1.3333333333333333      0                        0.004555005100380815
-2                        0.9854950363904202       0.5398456058460233       0.004095746019967698
-1.9999999999999996       0.6666666666666664       0                        0.004095746019967698
-2                        1.3333333333333328       0                        0.004095746019967698
-2                        1.5331042872139844       0.46695214314432804      0.004342248997001086
-2                        1.3333333333333328       0                        0.004342248997001086
-2                        2                        0                        0.004342248997001086
-2                        1.5331042872139844       0.46695214314432804      0.005195021514564111
-2                        2                        0                        0.005195021514564111
-2                        2                        0.6993006993006993       0.005195021514564111
-2                        1.5331042872139844       0.46695214314432804      0.0021486194439416244
-2                        0.9854950363904202       0.5398456058460233       0.0021486194439416244
-2                        1.3333333333333328       0                        0.0021486194439416244
-2                        1.5331042872139844       0.46695214314432804      0.007005907318555639
-2                        2                        0.6993006993006993       0.007005907318555639
-2                        1.3650501983379588       1.0765628694962448       0.007005907318555639
-2                        1.5331042872139844       0.46695214314432804      0.005071752269119413
-2                        1.3650501983379588       1.0765628694962448       0.005071752269119413
-2                        0.9854950363904202       0.5398456058460233       0.005071752269119413
-2                        -1.5467906581302693      0.48436023573739106      0.004613129208965673
-1.9999999999999996       -1.3333333333333333      0                        0.004613129208965673
-2                        -0.9387819134775094      0.655560393584631        0.004613129208965673
-2                        -0.666666666666667       0                        0.005936055260998645
-2                        -0.9387819134775094      0.655560393584631        0.005936055260998645
-1.9999999999999996       -1.3333333333333333      0                        0.005936055260998645
-1.9999999999999996       6.938893903907228E-18    0                        0.00452868271568641
-1.9999999999999996       0.6666666666666664       0                        0.00452868271568641
-2                        0.3333333333333335       0.5972399859632106       0.00452868271568641
-2                        0.9854950363904202       0.5398456058460233       0.0031827592483399743
-2                        0.3333333333333335       0.5972399859632106       0.0031827592483399743
-1.9999999999999996       0.6666666666666664       0                        0.0031827592483399743
-1.9999999999999996       6.938893903907228E-18    0                        0.008317241894364499
-2                        -0.2746188433937594      0.6287052323405429       0.008317241894364499
-2                        -0.666666666666667       0                        0.008317241894364499
-2                        -0.9387819134775094      0.655560393584631        0.007328064614227289
-2                        -0.666666666666667       0                        0.007328064614227289
-2                        -0.2746188433937594      0.6287052323405429       0.007328064614227289
-2                        0.3333333333333335       0.5972399859632106       0.006923555179137436
-2                        -0.2746188433937594      0.6287052323405429       0.006923555179137436
-1.9999999999999996       6.938893903907228E-18    0                        0.006923555179137436
-2                        -1.4618381261501168      1.0669401072700702       0.008620521458581951
-2                        -2                       1.3986013986013985       0.008620521458581951
-2                        -2                       0.6993006993006993       0.008620521458581951
-2                        -1.5467906581302693      0.48436023573739106      0.0061808543131187405
-2                        -1.4618381261501168      1.0669401072700702       0.0061808543131187405
-2                        -2                       0.6993006993006993       0.0061808543131187405
-2                        -1.5467906581302693      0.48436023573739106      0.003514410005296305
-2                        -0.9387819134775094      0.655560393584631        0.003514410005296305
-2                        -1.4618381261501168      1.0669401072700702       0.003514410005296305
-2                        0.6814823994572445       1.0983186364723951       0.0065509133699894135
-2                        0.3333333333333335       0.5972399859632106       0.0065509133699894135
-2                        0.9854950363904202       0.5398456058460233       0.0065509133699894135
-2                        0.9854950363904202       0.5398456058460233       0.006628713028984162
-2                        1.3650501983379588       1.0765628694962448       0.006628713028984162
-2                        0.6814823994572445       1.0983186364723951       0.006628713028984162
-2                        0.931162528193509        1.5500723640754555       0.00680839682510684
-2                        0.6814823994572445       1.0983186364723951       0.00680839682510684
-2                        1.3650501983379588       1.0765628694962448       0.00680839682510684
-2                        2                        1.3986013986013985       0.007889688355267451
-2                        1.3650501983379588       1.0765628694962448       0.007889688355267451
-2                        2                        0.6993006993006993       0.007889688355267451
-2                        1.4270887945533661       1.777807580009244        0.006365501665911541
-2                        1.3650501983379588       1.0765628694962448       0.006365501665911541
-2                        2                        1.3986013986013985       0.006365501665911541
-2                        0.931162528193509        1.5500723640754555       0.007452792254494204
-2                        1.3650501983379588       1.0765628694962448       0.007452792254494204
-2                        1.4270887945533661       1.777807580009244        0.007452792254494204
-2                        0.3333333333333335       0.5972399859632106       0.008287633185181234
-2                        0.07957332045228059      1.1377343548604368       0.008287633185181234
-2                        -0.2746188433937594      0.6287052323405429       0.008287633185181234
-2                        0.07957332045228059      1.1377343548604368       0.004112731242138419
-2                        0.3333333333333335       0.5972399859632106       0.004112731242138419
-2                        0.6814823994572445       1.0983186364723951       0.004112731242138419
-2                        -0.4415884032033146      1.0634696305705904       0.0046812460158661175
-2                        -0.9387819134775094      0.655560393584631        0.0046812460158661175
-2                        -0.2746188433937594      0.6287052323405429       0.0046812460158661175
-2                        -0.4415884032033146      1.0634696305705904       0.006041128203384274
-2                        -0.2746188433937594      0.6287052323405429       0.006041128203384274
-2                        0.07957332045228059      1.1377343548604368       0.006041128203384274
-2                        -1.4618381261501168      1.0669401072700702       0.010181016674400295
-2                        -0.9387819134775094      0.655560393584631        0.010181016674400295
-2                        -0.8925878367072785      1.4155661681446052       0.010181016674400295
-2                        -0.4415884032033146      1.0634696305705904       0.008551367154435299
-2                        -0.8925878367072785      1.4155661681446052       0.008551367154435299
