% Model:              Cav_Hex_Unif_flux_v5.1.1 - Lin. Distn.mph
% Version:            COMSOL 5.5.0.359
% Date:               May 16 2022, 14:39
% Dimension:          3
% Nodes:              43495
% Expressions:        1
% Description:        Surface
% x                       y                        z                        Color
-8.400000000000004        5.8241429506963875       0                        0.6323357050922018
-8.4                      6.606104439518006        1.8970071152766055       0.6323357050922018
-8.4                      8.4                      0                        0.6323357050922018
-8.4                      3.0090496040347356       0                        0.8808701889285657
-8.4                      -8.965050923848139E-15   0                        0.8808701889285657
-8.4                      1.7106713424913522       2.642610566785697        0.8808701889285657
-8.4                      4.445890710743232        2.3544874516746805       0.7848291505582269
-8.400000000000004        5.8241429506963875       0                        0.7848291505582269
-8.4                      3.0090496040347356       0                        0.7848291505582269
-8.4                      4.445890710743232        2.3544874516746805       1.6656993394867925
-8.4                      3.0090496040347356       0                        1.6656993394867925
-8.4                      1.7106713424913522       2.642610566785697        1.6656993394867925
-8.4                      6.606104439518006        1.8970071152766055       1.4171648556504288
-8.400000000000004        5.8241429506963875       0                        1.4171648556504288
-8.4                      4.445890710743232        2.3544874516746805       1.4171648556504288
-8.4                      6.606104439518006        1.8970071152766055       1.6274685179023447
-8.4                      8.4                      2.9853984384304284       1.6274685179023447
-8.4                      8.4                      0                        1.6274685179023447
-8.4                      -5.824142950696387       0                        0.7462786632701204
-8.4                      -8.4                     0                        0.7462786632701204
-8.4                      -5.807010467504888       2.2388359898103616       0.7462786632701204
-8.4                      -3.0090496040347268      0                        0.7462786632701204
-8.4                      -8.4                     2.9860219206248417       1.741619303478401
-8.4                      -5.807010467504888       2.2388359898103616       1.741619303478401
-8.4                      -8.4                     0                        1.741619303478401
-8.4                      6.606104439518006        1.8970071152766055       3.129171102828601
-8.4                      6.0958662209342          4.50510775477877         3.129171102828601
-8.4                      8.4                      2.9853984384304284       3.129171102828601
-8.4                      6.606104439518006        1.8970071152766055       2.918867440576686
-8.4                      4.445890710743232        2.3544874516746805       2.918867440576686
-8.4                      6.0958662209342          4.50510775477877         2.918867440576686
-8.4                      6.0958662209342          4.50510775477877         4.656822996714889
-8.4                      8.4                      6.479962796935467        4.656822996714889
-8.4                      8.4                      2.9853984384304284       4.656822996714889
-8.400000000000002        -8.400000000000002       6.481254128741819        4.924002827479573
-8.4                      -5.692681936345652       5.304732433072057        4.924002827479573
