simulation_id,flow_lpm,irradiance,power_scale,nominal_incident_flux_W_m2,scaled_incident_flux_W_m2,nominal_receiver_absorbed_W,scaled_receiver_absorbed_W,participating_absorbed_W,core_absorbed_W,perim_absorbed_W,spill_capture,flux_receiver_fraction,flux_spillover_fraction,f_perim_source,beta_perim_1_m,core_front_cell_source_fraction,perim_front_cell_source_fraction,core_downstream_source_fraction,perim_downstream_source_fraction,T8_model,T8_experiment,T12_perim_model,T12_perim_experiment,T11_perim_model,T11_perim_experiment,T9_core_model,T9_core_experiment,T10_core_model,T10_core_experiment,T3_model,T3_experiment,T2_model,T2_experiment,T12_minus_T8_model,T12_minus_T8_experiment,T11_minus_T8_model,T11_minus_T8_experiment,T12_minus_T9_model,T12_minus_T9_experiment,T11_minus_T10_model,T11_minus_T10_experiment,mean_nu,mean_effectiveness,receiver_gas_heat,rear_tube_gas_heat,active_flow_fraction,G_core_perim_W_m_K,C_perim_eff_J_K,C_receiver_participating_eff_J_K,C_rear_eff_J_K,C_total_with_rear_eff_J_K,f_core_rear,G_receiver_rear_W_K,G_rear_tube_W_K,G_rear_cavity_W_K,G_rear_axial_W_K,T_rear_inlet,T_rear_mid,T_rear_exit,flange_scale,flange_cool_gain,flange_cool_tau_s,flange_gate_end,effective_flange_scale_end,k_core_axial_scale
E67,15.2805125,456000.0,1.2704443482523613,456000.0,579322.6228030768,164.61599999999999,209.1354668319107,912.3698522051234,209.1354668319107,703.2343853732127,0.25,0.06920265203911855,0.9307973479608814,0.23269933699022036,10.0,1.0,0.07149220222511954,0.0,0.9285077977748805,1619.6110661904004,931.6279999999999,1808.6570277220362,991.103,1525.1408682685214,878.055,1455.7462514670146,966.6659999999999,1247.8061613865134,824.995,939.3222186295966,763.414,574.5734230608335,326.43699999999995,189.04596153163584,59.47500000000002,-94.47019792187893,-53.57299999999998,352.9107762550216,24.437000000000012,277.33470688200805,53.059999999999945,7.108106128839017,0.9512799325473842,267.1843707912017,-54.96950552711022,1.0,10.58514123907342,150.0,222.52693256582086,80.0,302.52693256582086,0.9993597380772297,0.9606873996518625,0.5,1.771499352885161,4.521902076815926,845.3024744050823,842.3741459711787,762.8559065222505,0.1014799960839941,4.8809313715223235,113.68330754703565,2.3128135834238103e-11,0.10147999609544986,0.04734319105878005
E68,12.499871559633025,456000.0,1.2704443482523613,456000.0,579322.6228030768,164.61599999999999,209.1354668319107,912.3698522051234,209.1354668319107,703.2343853732127,0.25,0.06920265203911855,0.9307973479608814,0.23269933699022036,10.0,1.0,0.07149220222511954,0.0,0.9285077977748805,1709.0179333758251,1012.649,1919.5142908996484,1047.717,1590.9998558732445,898.751,1579.0907126193788,1020.928,1305.7163888311202,850.0989999999999,977.843315030829,773.207,623.2130689676803,338.52,210.49635752382324,35.0680000000001,-118.01807750258058,-113.89800000000002,340.42357828026957,26.7890000000001,285.28346704212436,48.652000000000044,6.221425260318917,0.9654553679475292,231.62253177814887,-56.59923609656068,1.0,10.58514123907342,150.0,222.52693256582086,80.0,302.52693256582086,0.9993597380772297,0.9606873996518625,0.5,1.771499352885161,4.521902076815926,916.9295179984985,908.5939622955167,821.4615112029069,0.1014799960839941,4.8809313715223235,113.68330754703565,2.3128135834238125e-11,0.10147999609544986,0.04734319105878005
E69,10.499733944954128,456000.0,1.2704443482523613,456000.0,579322.6228030768,164.61599999999999,209.1354668319107,912.3698522051234,209.1354668319107,703.2343853732127,0.25,0.06920265203911855,0.9307973479608814,0.23269933699022036,10.0,1.0,0.07149220222511954,0.0,0.9285077977748805,1782.2762901586398,1058.429,1993.1010764844173,1070.73,1614.0077525834506,896.755,1662.5620316373054,1044.378,1320.7944173713388,852.837,984.1835326746267,769.76,635.3468639873325,344.308,210.8247863257775,12.30099999999993,-168.26853757518916,-161.6740000000001,330.5390448471119,26.35200000000009,293.2133352121118,43.918000000000006,5.598875157358967,0.9740929043760264,197.17095278455164,-55.067209801944664,1.0,10.58514123907342,150.0,222.52693256582086,80.0,302.52693256582086,0.9993597380772297,0.9606873996518625,0.5,1.771499352885161,4.521902076815926,951.3575748171471,935.8718623058994,835.8591272209079,0.1014799960839941,4.8809313715223235,113.68330754703565,2.3128135834238125e-11,0.10147999609544986,0.04734319105878005
E70,9.107139705882352,456000.0,1.2704443482523613,456000.0,579322.6228030768,164.61599999999999,209.1354668319107,912.3698522051234,209.1354668319107,703.2343853732127,0.25,0.06920265203911855,0.9307973479608814,0.23269933699022036,10.0,1.0,0.07149220222511954,0.0,0.9285077977748805,1843.3135301008465,1152.474,2052.906728024051,1120.277,1637.4874245176968,912.173,1727.5052571890851,1093.725,1337.506011469014,871.483,998.9285508665358,779.518,654.955672982758,352.421,209.59319792320457,-32.19699999999989,-205.82610558314968,-240.30099999999993,325.40147083496595,26.552000000000135,299.9814130486827,40.690000000000055,5.147719528181039,0.9798312940665128,173.9570761434454,-54.18273845013403,1.0,10.58514123907342,150.0,222.52693256582086,80.0,302.52693256582086,0.9993597380772297,0.9606873996518625,0.5,1.771499352885161,4.521902076815926,986.3498511473083,965.2132630346318,859.2360434710909,0.1014799960839941,4.8809313715223235,113.68330754703565,2.3128135834238125e-11,0.10147999609544986,0.04734319105878005
E71,7.126846153846151,456000.0,1.2704443482523613,456000.0,579322.6228030768,164.61599999999999,209.1354668319107,912.3698522051234,209.1354668319107,703.2343853732127,0.25,0.06920265203911855,0.9307973479608814,0.23269933699022036,10.0,1.0,0.07149220222511954,0.0,0.9285077977748805,1940.5617066386303,1203.298,2124.519674296418,1120.348,1644.7118863238777,882.823,1802.8056524730055,1095.306,1333.9719953167896,847.476,998.7054821796052,753.56,664.7119357642222,356.00399999999996,183.95796765778778,-82.95000000000005,-295.8498203147526,-320.475,321.7140218234126,25.041999999999916,310.7398910070881,35.34699999999998,4.505386110759377,0.9869539501610705,136.20461498131257,-50.323493733020605,1.0,10.58514123907342,150.0,222.52693256582086,80.0,302.52693256582086,0.9993597380772297,0.9606873996518625,0.5,1.771499352885161,4.521902076815926,1020.1459432187039,987.5027174372018,867.3046231491127,0.1014799960839941,4.8809313715223235,113.68330754703565,2.3128135834238125e-11,0.10147999609544986,0.04734319105878005
E72,18.707575757575754,304000.0,1.1831938200144705,304000.0,359690.92128439905,109.744,129.84842258366805,566.4739124184414,129.84842258366805,436.62548983477336,0.25,0.06920265203911855,0.9307973479608814,0.23269933699022036,10.0,1.0,0.07149220222511954,0.0,0.9285077977748805,1161.998825926064,737.656,1216.9742331610064,797.899,1046.861084559829,733.977,992.0283879614075,771.112,875.8058315365593,684.1869999999999,727.0916889328361,652.9549999999999,453.7637721156083,309.928,54.975407234942395,60.24300000000005,-115.1377413662351,-3.6789999999999736,224.94584519959892,26.787000000000035,171.05525302326964,49.79000000000008,8.763349587958821,0.9206177018336058,189.10686743732143,-29.205151842383305,1.0,10.58514123907342,150.0,222.52693256582086,80.0,302.52693256582086,0.9993597380772297,0.9606873996518625,0.5,1.771499352885161,4.521902076815926,618.9856868974169,618.007131184674,567.568673174313,0.1014799960839941,4.8809313715223235,113.68330754703565,1.1708618764976762e-10,0.10147999614198888,0.04734319105878005
E73,13.170870967741934,304000.0,1.1831938200144705,304000.0,359690.92128439905,109.744,129.84842258366805,566.4739124184414,129.84842258366805,436.62548983477336,0.25,0.06920265203911855,0.9307973479608814,0.23269933699022036,10.0,1.0,0.07149220222511954,0.0,0.9285077977748805,1281.2675581428211,837.694,1346.2430620851233,894.482,1123.3765605986046,791.76,1134.9762548967956,867.5509999999999,944.0135172586943,747.4,770.4777843842113,694.626,507.60163020896914,325.12,64.97550394230211,56.78800000000001,-157.8909975442166,-45.93399999999997,211.26680718832768,26.93100000000004,179.3630433399103,44.360000000000014,7.084567214705835,0.9507240465656666,151.0547022017096,-31.360484775143995,1.0,10.58514123907342,150.0,222.52693256582086,80.0,302.52693256582086,0.9993597380772297,0.9606873996518625,0.5,1.771499352885161,4.521902076815926,699.7306857141859,692.4229870685155,628.951610795868,0.1014799960839941,4.8809313715223235,113.68330754703565,1.1708618764982932e-10,0.10147999614198888,0.04734319105878005
E74,9.023245901639344,304000.0,1.1831938200144705,304000.0,359690.92128439905,109.744,129.84842258366805,566.4739124184414,129.84842258366805,436.62548983477336,0.25,0.06920265203911855,0.9307973479608814,0.23269933699022036,10.0,1.0,0.07149220222511954,0.0,0.9285077977748805,1419.1409923575625,948.538,1464.9337039028383,962.509,1169.44679963372,804.0,1263.3202874667365,935.491,977.9451505744432,767.8009999999999,792.7340226380078,697.672,541.7731822367174,333.964,45.79271154527578,13.971000000000004,-249.69419272384243,-144.538,201.61341643610172,27.01800000000003,191.50164905927682,36.19900000000007,5.593759393896861,0.9732387663632233,108.41728967999931,-30.71024935684969,1.0,10.58514123907342,150.0,222.52693256582086,80.0,302.52693256582086,0.9993597380772297,0.9606873996518625,0.5,1.771499352885161,4.521902076815926,765.0210584384206,746.6469686743777,666.7769559393801,0.1014799960839941,4.8809313715223235,113.68330754703565,1.1708618764982932e-10,0.10147999614198888,0.04734319105878005
E75,6.944410852713178,304000.0,1.1831938200144705,304000.0,359690.92128439905,109.744,129.84842258366805,566.4739124184414,129.84842258366805,436.62548983477336,0.25,0.06920265203911855,0.9307973479608814,0.23269933699022036,10.0,1.0,0.07149220222511954,0.0,0.9285077977748805,1508.0710561034991,1008.725,1520.0328086248508,979.689,1176.9973058221203,788.678,1318.4996856430785,954.178,977.6132150439706,757.393,793.2158471090551,681.066,550.8354962700636,336.517,11.961752521351627,-29.036000000000058,-331.0737502813788,-220.04700000000003,201.5331229817723,25.510999999999967,199.3840907781497,31.284999999999968,4.784532161102748,0.9830208977437696,83.56973696849718,-28.760707082708493,1.0,10.58514123907342,150.0,222.52693256582086,80.0,302.52693256582086,0.9993597380772297,0.9606873996518625,0.5,1.771499352885161,4.521902076815926,792.0247577681914,764.7654992653761,674.6138788581511,0.1014799960839941,4.8809313715223235,113.68330754703565,1.1708618764982932e-10,0.10147999614198888,0.04734319105878005
E76,4.526673611111114,304000.0,1.1831938200144705,304000.0,359690.92128439905,109.744,129.84842258366805,566.4739124184414,129.84842258366805,436.62548983477336,0.25,0.06920265203911855,0.9307973479608814,0.23269933699022036,10.0,1.0,0.07149220222511954,0.0,0.9285077977748805,1633.9239697944636,1067.693,1571.8267641192112,970.472,1174.514805581326,751.1579999999999,1359.673060454955,947.353,966.0089331263958,726.308,790.1132075394448,647.019,560.4930513498008,338.123,-62.097205675252326,-97.221,-459.4091642131375,-316.5350000000001,212.15370366425623,23.119000000000028,208.50587245493023,24.84999999999991,3.7464443048145273,0.9925645099064977,54.687768120617214,-24.862794939773988,1.0,10.58514123907342,150.0,222.52693256582086,80.0,302.52693256582086,0.9993597380772297,0.9606873996518625,0.5,1.771499352885161,4.521902076815926,820.5146488548514,780.3928076787594,680.7984055051819,0.1014799960839941,4.8809313715223235,113.68330754703565,1.1708618764982932e-10,0.10147999614198888,0.04734319105878005
