variant,simulation_id,phase,sensor,rmse_K,steady_error_K,t90_error_s,shape_loss
initial_energy_accounting,E67,heating,T8,108.01890044797767,-68.89270569119537,400.0,0.0003149573136576882
initial_energy_accounting,E67,heating,T12_perim,128.27613534745294,-85.94592917955958,450.0,0.00035085380743838464
initial_energy_accounting,E67,heating,T11_perim,75.71711291333678,-70.68278920726095,50.0,0.00015894303613960947
initial_energy_accounting,E67,heating,T9_core,106.88553101574963,-77.86979122187176,400.0,0.0002874549759862999
initial_energy_accounting,E67,heating,T10_core,30.104356371447878,-38.774255449676275,-300.0,8.131649792993974e-5
initial_energy_accounting,E67,heating,T3,55.31431121650976,-76.04527392501484,-250.0,2.561304840250214e-5
initial_energy_accounting,E67,heating,T2,2.6659566193014768,-3.5252316408359547,-50.0,2.7190136860798e-5
initial_energy_accounting,E68,heating,T8,94.00409108682605,-63.913710113349,450.0,0.0001665410005248095
initial_energy_accounting,E68,heating,T12_perim,102.97234924768244,-69.19673264865094,450.0,0.00018102847559959832
initial_energy_accounting,E68,heating,T11_perim,46.938621840067135,-50.41802078340072,-250.0,7.00174351488296e-5
initial_energy_accounting,E68,heating,T9_core,79.63504540546091,-56.70793230382242,350.0,0.00012496775075326484
initial_energy_accounting,E68,heating,T10_core,18.64971685333218,-23.679356709010335,-650.0,3.549931661326794e-5
initial_energy_accounting,E68,heating,T3,41.120778396009214,-56.66645211345701,-350.0,1.3827422480217057e-5
initial_energy_accounting,E68,heating,T2,3.543732058416367,-5.006554962348616,0.0,1.360671521983529e-5
initial_energy_accounting,E69,heating,T8,71.88892236447595,-37.63651329176855,450.0,0.00012951283552588654
initial_energy_accounting,E69,heating,T12_perim,79.92734898343171,-35.342024823617294,450.0,0.00019736751133622512
initial_energy_accounting,E69,heating,T11_perim,33.018334239643856,-21.443955280152977,-200.0,0.00010550308215841052
initial_energy_accounting,E69,heating,T9_core,55.12394164052339,-21.724456897485084,350.0,0.00011710936137488093
initial_energy_accounting,E69,heating,T10_core,19.636578675139212,-0.2936865451825952,-500.0,5.014221335061529e-5
initial_energy_accounting,E69,heating,T3,29.238054558109294,-37.49928116899332,-250.0,2.3235482530287537e-5
initial_energy_accounting,E69,heating,T2,4.606162619886156,-1.3199054077921915,-50.0,7.311507102040353e-5
initial_energy_accounting,E70,heating,T8,111.50113225826536,-74.5293837242391,550.0,0.00014085302544943816
initial_energy_accounting,E70,heating,T12_perim,79.70636286399204,-42.716509323124,400.0,0.00012327260022811714
initial_energy_accounting,E70,heating,T11_perim,20.255031851661865,-18.37132402355178,-550.0,3.881114308423011e-5
initial_energy_accounting,E70,heating,T9_core,54.88152578165893,-27.735043975946837,300.0,7.399988673276821e-5
initial_energy_accounting,E70,heating,T10_core,27.224009735130778,-1.2006493134315406,-850.0,2.236433679310467e-5
initial_energy_accounting,E70,heating,T3,28.631215488120596,-35.9447213646406,-550.0,1.1784194410732685e-5
initial_energy_accounting,E70,heating,T2,6.22312028935726,-9.307855238628747,100.0,9.592185386310707e-6
initial_energy_accounting,E71,heating,T8,79.25230332212975,-36.78070669448857,550.0,0.0003515121537657355
initial_energy_accounting,E71,heating,T12_perim,44.232856059354624,18.046440239347476,200.0,0.00013232144876482144
initial_energy_accounting,E71,heating,T11_perim,47.59001294543635,33.10543337734191,-800.0,4.470616722354471e-5
initial_energy_accounting,E71,heating,T9_core,36.148868618988665,32.84238814518312,150.0,8.36604954313552e-5
initial_energy_accounting,E71,heating,T10_core,65.0375875023384,43.51202875808042,-1050.0,3.377920276517462e-5
initial_energy_accounting,E71,heating,T3,32.1938834317504,0.2455464530152085,-650.0,2.1610570357373535e-5
initial_energy_accounting,E71,heating,T2,5.366646664285824,-7.431852542371416,150.0,7.903670377916218e-6
initial_energy_accounting,E72,heating,T8,82.46317244718412,-82.88125618650156,150.0,0.0001275384882976405
initial_energy_accounting,E72,heating,T12_perim,127.34045277969294,-113.16420548818041,400.0,0.00040800054415326704
initial_energy_accounting,E72,heating,T11_perim,101.09111277264255,-103.10402140646545,50.0,0.00026816330038700425
initial_energy_accounting,E72,heating,T9_core,102.90613634102274,-99.24746353719138,250.0,0.00024265874663745147
initial_energy_accounting,E72,heating,T10_core,54.893188783345344,-68.18927910523564,-300.0,0.00011323248934788188
initial_energy_accounting,E72,heating,T3,74.43321228094558,-96.25078761435145,-250.0,6.137682848903633e-5
initial_energy_accounting,E72,heating,T2,2.057446811869745,0.6747017985368302,-100.0,3.6635971329547e-5
initial_energy_accounting,E73,heating,T8,92.73295464615721,-78.62973763706066,350.0,0.00013993677946351997
initial_energy_accounting,E73,heating,T12_perim,136.44205373497826,-118.75633387803828,450.0,0.00026680986789336813
initial_energy_accounting,E73,heating,T11_perim,100.74047234097416,-108.84829071499121,-50.0,0.00013574671520087632
initial_energy_accounting,E73,heating,T9_core,111.34757025832248,-102.56121311419543,350.0,0.00016389877724948366
initial_energy_accounting,E73,heating,T10_core,63.65420634355547,-79.76986413374686,-400.0,5.5951650226750196e-5
initial_energy_accounting,E73,heating,T3,79.03929882614298,-101.37540500348587,-300.0,2.9848368585527018e-5
initial_energy_accounting,E73,heating,T2,2.4591713813974034,-2.2868587741348847,-100.0,3.967279196443513e-5
initial_energy_accounting,E74,heating,T8,93.77818325901544,-64.60843396017708,600.0,0.00011283761579181724
initial_energy_accounting,E74,heating,T12_perim,114.65236374476116,-92.15161130850811,500.0,0.00013287546364593644
initial_energy_accounting,E74,heating,T11_perim,66.96805843658518,-77.8484977284653,-350.0,4.843151077469472e-5
initial_energy_accounting,E74,heating,T9_core,88.64844066375971,-73.59793524775068,350.0,8.115760848333256e-5
initial_energy_accounting,E74,heating,T10_core,42.33735100293151,-57.814600213264384,-600.0,2.279720285376997e-5
initial_energy_accounting,E74,heating,T3,57.057669235333094,-78.03115431754941,-450.0,1.3499260574390611e-5
initial_energy_accounting,E74,heating,T2,3.7405686895744075,-5.8405660898464475,50.0,1.0736106344073023e-5
initial_energy_accounting,E75,heating,T8,78.89453186951502,-44.07384108988231,650.0,9.678809260595778e-5
initial_energy_accounting,E75,heating,T12_perim,79.41214919189996,-55.460118821330866,300.0,0.00010043511495181224
initial_energy_accounting,E75,heating,T11_perim,32.78720543880522,-43.0776963504386,-550.0,3.320664588977972e-5
initial_energy_accounting,E75,heating,T9_core,54.290058262544534,-37.4060916279027,200.0,5.779504997262538e-5
initial_energy_accounting,E75,heating,T10_core,19.21112092790762,-28.779520903193543,-800.0,1.6416109992906242e-5
initial_energy_accounting,E75,heating,T3,34.5169962342879,-51.73270774751427,-600.0,1.0102583668466361e-5
initial_energy_accounting,E75,heating,T2,3.33350278290605,-4.767281758945899,100.0,8.500482837874072e-6
initial_energy_accounting,E76,heating,T8,51.28858397132687,4.653484996599445,650.0,8.28619258662838e-5
initial_energy_accounting,E76,heating,T12_perim,42.32314228894352,17.408778900927132,150.0,7.73253620571487e-5
initial_energy_accounting,E76,heating,T11_perim,25.409503064863895,12.158981469825449,-750.0,2.804072379272449e-5
initial_energy_accounting,E76,heating,T9_core,37.80474269889081,33.61120162503437,50.0,4.6506934719748974e-5
initial_energy_accounting,E76,heating,T10_core,35.70967818524209,18.66090751285151,-950.0,1.7537523667281327e-5
initial_energy_accounting,E76,heating,T3,19.289049566983504,-10.478669175343953,-750.0,1.0385819082542109e-5
initial_energy_accounting,E76,heating,T2,2.2507357038757076,-1.4863235945615543,50.0,5.185521850397272e-6
initial_energy_accounting,E77,heating,T8,42.41421218443529,-44.943763124110205,0.0,9.619820747420687e-5
initial_energy_accounting,E77,heating,T12_perim,99.71277619500827,-100.22645093043866,200.0,0.00038107630663391503
initial_energy_accounting,E77,heating,T11_perim,84.3327893386792,-94.67804331510678,-50.0,0.00030327550233643735
initial_energy_accounting,E77,heating,T9_core,80.11170239816863,-84.72591429797308,100.0,0.00023786543510201933
initial_energy_accounting,E77,heating,T10_core,57.50243809047725,-71.5682421586481,-300.0,0.00014096702576484827
initial_energy_accounting,E77,heating,T3,66.23018889021118,-86.07953493886703,-200.0,0.00012000259921305066
initial_energy_accounting,E77,heating,T2,1.9767825237053536,1.425822124420847,-91.0,0.0005141962376108047
initial_energy_accounting,E78,heating,T8,54.573087315607296,-53.864922929305635,250.0,6.0633992431780155e-5
initial_energy_accounting,E78,heating,T12_perim,114.90491835785252,-119.3912456922128,250.0,0.0001517525229655794
initial_energy_accounting,E78,heating,T11_perim,92.83677272290497,-109.6034863259091,-450.0,8.784290237786928e-5
initial_energy_accounting,E78,heating,T9_core,93.93269320545113,-101.75872701541425,50.0,9.833298978101113e-5
initial_energy_accounting,E78,heating,T10_core,69.47159694918604,-88.91401859787169,-700.0,4.481401855117186e-5
initial_energy_accounting,E78,heating,T3,75.91099689157703,-98.36893294061656,-500.0,3.355287969639495e-5
initial_energy_accounting,E78,heating,T2,1.216003163530304,-1.9766321870674801,0.0,8.369999420107324e-6
initial_energy_accounting,E79,heating,T8,63.676625405604476,-60.34328093186741,300.0,6.722405293073486e-5
initial_energy_accounting,E79,heating,T12_perim,120.87866594264682,-124.09062502215204,250.0,0.00013725659825404078
initial_energy_accounting,E79,heating,T11_perim,90.72365434875249,-109.0016872842225,-350.0,7.60070929797811e-5
initial_energy_accounting,E79,heating,T9_core,99.41623116282045,-106.13649793770583,100.0,9.122183745412167e-5
initial_energy_accounting,E79,heating,T10_core,69.77236506797766,-90.3289498284172,-600.0,3.8591748346057164e-5
initial_energy_accounting,E79,heating,T3,73.59186742944777,-97.55460129128085,-500.0,2.847782122800134e-5
initial_energy_accounting,E79,heating,T2,1.3421735538639121,-1.8917026290819763,-100.0,1.8087303239767957e-5
initial_energy_accounting,E80,heating,T8,66.67084879745283,-61.10792765482256,400.0,5.211828267205185e-5
initial_energy_accounting,E80,heating,T12_perim,118.87424094018783,-122.50465843553047,200.0,0.00010069378217944473
initial_energy_accounting,E80,heating,T11_perim,85.35644904486706,-104.9488775077524,-550.0,4.9344487535005606e-5
initial_energy_accounting,E80,heating,T9_core,97.22820754887798,-104.13681661121518,50.0,6.403820114358658e-5
initial_energy_accounting,E80,heating,T10_core,66.59483523184485,-88.301707729584,-750.0,2.660480481855644e-5
initial_energy_accounting,E80,heating,T3,69.24173906531057,-93.81884165953477,-600.0,1.998925845251615e-5
initial_energy_accounting,E80,heating,T2,1.637473830742257,-2.9404925598668683,-50.0,7.853245479793493e-6
initial_energy_accounting,E81,heating,T8,61.32295169248173,-50.92228074021068,450.0,4.4567096737637935e-5
initial_energy_accounting,E81,heating,T12_perim,101.35826924656958,-102.6456217674056,150.0,7.909661360837347e-5
initial_energy_accounting,E81,heating,T11_perim,67.0913943465918,-85.28135053682945,-600.0,3.6613550967283383e-5
initial_energy_accounting,E81,heating,T9_core,80.18056451163628,-84.6315818952022,50.0,4.819390426872042e-5
initial_energy_accounting,E81,heating,T10_core,52.647416798904935,-72.54422550075049,-750.0,1.886733692134129e-5
initial_energy_accounting,E81,heating,T3,53.69895778438871,-76.345134535142,-650.0,1.2763542147497815e-5
initial_energy_accounting,E81,heating,T2,1.505098390122873,-2.2086032906699415,-50.0,1.0205122609458185e-5
initial_energy_accounting,C69,cooling,T8,60.44211466057097,-6.3879999882902325,200.0,0.0006556438042226028
initial_energy_accounting,C69,cooling,T12_perim,44.15602592492449,-18.462283362213896,-100.0,0.0002719293257269296
initial_energy_accounting,C69,cooling,T11_perim,93.12819682818376,-31.580071350667424,-650.0,0.0010168884314701156
initial_energy_accounting,C69,cooling,T9_core,39.663959928205394,-24.804309452628843,-200.0,0.00015639966629493656
initial_energy_accounting,C69,cooling,T10_core,118.78481309992944,-42.19492426585214,-800.0,0.0020713979373064616
initial_energy_accounting,C69,cooling,T3,123.70832218087324,-32.5288183012957,-800.0,0.007028355177710549
initial_energy_accounting,C69,cooling,T2,2.7373194550804723,3.6974294680632624,0.0,0.0001532767500181844
initial_energy_accounting,C80,cooling,T8,24.648676611475263,-5.774279960209753,-200.0,0.00021854797922099775
initial_energy_accounting,C80,cooling,T12_perim,31.96795925525329,-12.377718994407019,-650.0,6.337651765316493e-5
initial_energy_accounting,C80,cooling,T11_perim,71.15108017086733,-18.53541851556008,-1300.0,0.0007984062900040823
initial_energy_accounting,C80,cooling,T9_core,37.75407132993329,-13.580551269952366,-800.0,6.519142565526419e-5
initial_energy_accounting,C80,cooling,T10_core,78.14364630064493,-20.901278837720326,-1450.0,0.0015083362545248585
