% Model:              Cav_Hex_Unif_flux_v5.2.1 - Lin. Distn.mph
% Version:            COMSOL 5.5.0.359
% Date:               Apr 8 2022, 13:51
% Dimension:          1
% Nodes:              345
% Expressions:        7
% Description:        Line graph
% x                       Height                   Height                   Height                   Height                   Height                   Height                   Height
0                         317.99853698253037       317.9978023131312        317.99626610904755       317.9946854575165        317.9758134344656        317.95940676812575       317.9392114834532
0.6871352458702763        318.0017691628227        318.00199213674836       317.9994201369843        317.9937675156842        317.9547899643829        317.91550482791774       317.86391229425794
1.3742704917405526        318.005001343115         318.00618196036544       318.00257416492116       317.9928495738519        317.93376649430024       317.8716028877097        317.7886131050626
2.061405737610829         318.0082335234073        318.0103717839826        318.005728192858         317.99193163201966       317.91274302421755       317.8277009475016        317.71331391586733
2.748540983481105         318.0114657036996        318.0145616075997        318.0088822207948        317.9910136901874        317.8917195541349        317.7837990072936        317.63801472667205
3.4392524435965095        318.0283421058076        317.99575893172124       317.9039852327223        317.77792189624887       317.5685528581855        317.34177512379733       317.08746788647824
4.129963903711914         318.04521850791554       317.97695625584277       317.79908824464974       317.56483010231034       317.2453861622361        316.89975124030104       316.5369210462844
4.820675363827318         318.06209491002346       317.95815357996435       317.6941912565772        317.3517383083718        316.9222194662867        316.4577273568048        315.9863742060906
5.511386823942722         318.07897131213144       317.93935090408587       317.58929426850466       317.1386465144333        316.5990527703373        316.0157034733085        315.4358273658968
6.202098284058128         318.06131555295815       317.8650793652338        317.47056395188457       316.9821734012002        316.41361969413197       315.79323127407173       315.1845672574483
6.892809744173533         318.0436597937848        317.79080782638164       317.3518336352645        316.82570028796715       316.22818661792667       315.57075907483494       314.9333071489998
7.58352120428894          318.02600403461145       317.71653628752955       317.23310331864445       316.66922717473403       316.0427535417213        315.34828687559815       314.6820470405513
8.274232664404344         318.00834827543815       317.64226474867746       317.11437300202437       316.51275406150097       315.85732046551595       315.12581467636136       314.4307869321028
8.969771882018696         317.9597032008605        317.53408956740304       316.98655415419074       316.3715192220262        315.7311662335957        315.0510483110471        314.43403024723625
9.665311099633046         317.9110581262828        317.4259143861287        316.8587353063571        316.23028438255153       315.60501200167533       314.9762819457329        314.4372735623697
10.360850317247396        317.86241305170506       317.3177392048543        316.7309164585235        316.08904954307684       315.478857769755         314.9015155804187        314.44051687750317
11.056389534861747        317.8137679771274        317.2095640235799        316.6030976106899        315.94781470360215       315.3527035378347        314.8267492151044        314.4437601926366
11.7519287524761          317.751673557529         317.11143667274257       316.5152899417031        315.91972231544923       315.430430864829         315.0421739074652        314.80613484347145
12.447467970090452        317.6895791379306        317.0133093219053        316.42748227271636       315.89162992729626       315.5081581918233        315.257598599826         315.16850949430625
13.143007187704804        317.6274847183322        316.915181971068         316.3396746037296        315.8635375391433        315.5858855188177        315.47302329218684       315.53088414514104
13.838546405319157        317.5653902987338        316.8170546202307        316.2518669347428        315.8354451509904        315.663612845812         315.6884479845476        315.8932587959759
14.539608600021005        317.5626061400001        316.96712429914874       316.6276160025699        316.50363826375894       316.6597569847437        317.0241313921154        317.57581028432475
15.240670794722853        317.55982198126645       317.1171939780668        317.00336507039697       317.1718313765275        317.65590112367533       318.35981479968314       319.2583617726736
15.941732989424702        317.5570378225328        317.2672636569849        317.3791141382241        317.840024489296         318.652045262607         319.6954982072509        320.94091326102244
16.64279518412655         317.5542536637991        317.4173333359029        317.7548632060512        318.5082176020646        319.6481894015387        321.0311816148187        322.6234647493713
17.343857378828396        317.61034654046637       317.71707787999065       318.3655077326513        319.4739683104782        320.9995982096775        322.79137676217084       324.7938164029158
18.044919573530247        317.6664394171336        318.0168224240783        318.9761522592513        320.4397190188919        322.3510070178164        324.551571909523         326.9641680564604
18.7459817682321          317.7225322938008        318.31656696816606       319.58679678585133       321.40546972730556       323.7024158259553        326.31176705687506       329.1345197100049
19.447043962933947        317.778625170468         318.6163115122538        320.1974413124514        322.3712204357192        325.05382463409416       328.0719622042272        331.3048713635494
20.14810615763579         317.8610456657167        318.93591826255164       320.7991681877169        323.3019196101521        326.34326256855513       329.75175327900047       333.3912419632244
20.84916835233764         317.94346616096533       319.2555250128495        321.4008950629823        324.23261878458493       327.63270050301605       331.4315443537738        335.4776125628994
21.550230547039487        318.02588665621397       319.5751317631474        322.0026219382477        325.16331795901783       328.922138437477         333.11133542854714       337.56398316257446
22.25129274174133         318.10830715146267       319.89473851344525       322.6043488135132        326.0940171334507        330.2115763719379        334.7911265033204        339.65035376224944
22.952354936443182        318.1778520944897        320.1870849886667        323.170883219076         326.96993107723335       331.42316015295467       336.34430545552          341.56218479781313
23.65341713114503         318.24739703751675       320.4794314638881        323.7374176246388        327.8458450210161        332.6347439339715        337.89748440771956       343.4740158333768
24.35447932584687         318.31694198054385       320.7717779391095        324.3039520302016        328.72175896479877       333.8463277149883        339.45066335991913       345.3858468689406
25.055541520548722        318.3864869235709        321.06412441433093       324.8704864357644        329.59767290858144       335.0579114960051        341.0038423121187        347.29767790450427
25.75660371525057         318.5094640781456        321.46349229283624       325.59170867622475       330.6776033899284        336.52416385596354       342.86797275036986       349.5740209829994
26.457665909952418        318.6324412327202        321.8628601713416        326.3129309166851        331.7575338712753        337.990416215922         344.73210318862095       351.8503640614945
27.158728104654266        318.75541838729487       322.26222804984695       327.0341531571454        332.8374643526223        339.4566685758805        346.59623362687205       354.1267071399896
27.859790299356114        318.8783955418695        322.6615959283523        327.75537539760575       333.91739483396924       340.92292093583893       348.4603640651232        356.40305021848474
