% Model:              Cav_Hex_Unif_flux_v5.2.1 - Lin. Distn.mph
% Version:            COMSOL 5.5.0.359
% Date:               Apr 8 2022, 13:51
% Dimension:          1
% Nodes:              514
% Expressions:        7
% Description:        Line graph
% x                       Height                   Height                   Height                   Height                   Height                   Height                   Height
0                         600.4160152043293        699.3514696880641        771.3614023374306        832.4074646044353        886.6895312386051        935.59982175749          979.8733855150147
0.4694835680751176        598.7214149835079        696.9632504045532        768.6277436372053        829.4598829147685        883.5983153508279        932.4121618949243        976.6216293929156
0.9389671361502352        597.0268147626865        694.5750311210422        765.89408493698          826.5123012251015        880.5070994630505        929.2245020323586        973.3698732708164
1.408450704225353         595.3322145418651        692.1868118375313        763.1604262367547        823.5647195354346        877.4158835752731        926.0368421697929        970.1181171487171
1.8779342723004706        593.9286800039198        690.2883652438046        761.0425324611607        821.3371866235418        875.1343894729887        923.7339739745731        967.8156901536009
2.347417840375588         592.5251454659743        688.3899186500778        758.9246386855666        819.1096537116489        872.852895370704         921.4311057793532        965.5132631584846
2.816901408450706         591.1216109280289        686.491472056351         756.8067449099725        816.882120799756         870.5714012684193        919.1282375841333        963.2108361633683
3.2863849765258237        590.0190240746716        684.9519865047636        755.0800074330126        815.0731724019226        868.7334454724639        917.2919512847775        961.397153459381
3.755868544600941         588.9164372213143        683.412500953176         753.3532699560526        813.2642240040893        866.8954896765084        915.4556649854214        959.5834707553936
4.225352112676059         587.813850367957         681.8730154015886        751.6265324790926        811.455275606256         865.057533880553         913.6193786860654        957.7697880514063
4.6948356807511775        586.9513536552256        680.6127481021251        750.1996189963767        809.9667090391328        863.5627859389454        912.1505742637455        956.3470589332234
5.164319248826295         586.0888569424941        679.3524808026615        748.7727055136608        808.4781424720095        862.0680379973376        910.6817698414254        954.9243298150404
5.6338028169014125        585.2263602297627        678.092213503198         747.3457920309448        806.9895759048862        860.5732900557298        909.2129654191054        953.5016006968575
6.103286384976531         584.5739564587036        677.0583455896683        746.1626865826729        805.7719069080711        859.3793566506441        908.0732006637419        952.4315486449024
6.572769953051648         583.9215526876445        676.0244776761385        744.9795811344009        804.5542379112558        858.1854232455582        906.9334359083782        951.3614965929472
7.042253521126766         583.2691489165854        674.9906097626089        743.7964756861289        803.3365689144406        856.9914898404725        905.7936711530147        950.2914445409921
7.511737089201883         582.7232302528427        674.063774952889         742.7376573923715        802.2677281947197        855.9682398605052        904.8416847631291        949.4221708783862
7.9812206572769995        582.1773115890998        673.1369401431692        741.6788390986139        801.1988874749986        854.9449898805376        903.8896983732435        948.5528972157801
8.450704225352116         581.6313929253569        672.2101053334494        740.6200208048564        800.1300467552776        853.9217399005702        902.9377119833579        947.6836235531742
8.920187793427234         581.1730800632183        671.3721790584486        739.6745460477996        799.201509166813         853.0588794163925        902.1600098031663        946.998470176867
9.38967136150235          580.7147672010797        670.5342527834478        738.7290712907428        798.2729715783485        852.1960189322148        901.3823076229746        946.3133168005596
9.859154929577468         580.256454338941         669.6963265084469        737.783596533686         797.3444339898839        851.333158448037         900.604605442783         945.6281634242522
10.328638497652586        579.8901464830474        668.9610542145425        736.9784800331012        796.5885120036315        850.6633909806394        900.0328065666181        945.1569327736545
10.798122065727702        579.5238386271536        668.225781920638         736.1733635325162        795.8325900173792        849.9936235132416        899.461007690453         944.6857021230567
11.26760563380282         579.15753077126          667.4905096267336        735.3682470319313        795.0766680311268        849.3238560458437        898.889208814288         944.2144714724589
11.737089201877938        578.8450253180591        666.8290850315668        734.6719992607196        794.4528278991315        848.7987489706195        898.4687448372127        943.8980526921052
12.206572769953054        578.5325198648583        666.1676604364001        733.9757514895078        793.8289877671363        848.273641895395         898.0482808601372        943.5816339117515
12.676056338028172        578.2200144116574        665.5062358412333        733.279503718296         793.205147635141         847.7485348201707        897.6278168830618        943.2652151313978
13.145539906103291        577.9341255647023        664.8928186227467        732.6558143509515        792.666454618913         847.3137798054089        897.2998582014666        943.0425549552655
13.615023474178411        577.6482367177471        664.27940140426          732.0321249836068        792.1277616026849        846.8790247906469        896.9718995198713        942.819894779133
14.08450704225353         577.362347870792         663.6659841857735        731.4084356162621        791.589068586457         846.444269775885         896.643940838276         942.5972346030006
14.553990610328649        577.0940870361774        663.0954597836039        730.8500406206532        791.1251601434884        846.08744033228          896.3950971271925        942.4546268724729
15.023474178403765        576.8258262015627        662.5249353814341        730.2916456250443        790.6612517005196        845.730610888675         896.1462534161088        942.3120191419449
15.492957746478881        576.557565366948         661.9544109792645        729.7332506294355        790.1973432575509        845.3737814450699        895.8974097050253        942.1694114114171
15.962441314553999        576.3003256475419        661.42152120327          729.232664508049         789.7984596213092        845.0839460499479        895.7163754766208        942.0954460783881
16.43192488262911         576.0430859281356        660.8886314272754        728.7320783866624        789.3995759850675        844.7941106548258        895.535341248216         942.0214807453591
16.90140845070423         575.7858462087294        660.3557416512809        728.2314922652757        789.0006923488257        844.5042752597036        895.3543070198112        941.9475154123301
17.37089201877935         575.5276938724284        659.8499083334399        727.7763124547957        788.6531488031312        844.2673769211094        895.2269338111078        941.9279841288358
17.84037558685447         575.2695415361272        659.3440750155987        727.3211326443156        788.3056052574365        844.0304785825151        895.0995606024042        941.9084528453412
18.309859154929587        575.0113891998262        658.8382416977577        726.8659528338355        787.9580617117417        843.7935802439209        894.9721873937006        941.8889215618468
18.779342723004707        574.7525629499443        658.3571229374905        726.4472321764464        787.6493026491705        843.595580427728         894.8839187509453        941.9091221929489
19.24882629107982         574.4937367000622        657.8760041772234        726.0285115190572        787.3405435865992        843.3975806115351        894.79565010819          941.9293228240507
