% Model:              Cav_Hex_Unif_flux_v5.1.2 - Wall Distn.mph
% Version:            COMSOL 5.5.0.359
% Date:               Nov 23 2021, 11:37
% Dimension:          1
% Nodes:              313
% Expressions:        5
% Description:        Line graph
% x                       Height                   Height                   Height                   Height                   Height
0                         318.08637168892596       318.0870887520741        318.08751145864545       318.087780020929         318.0879598066534
1.261441531054717         318.05092869142567       318.0515187130412        318.05187037630895       318.05209697143835       318.05225135171565
2.522883062109434         318.01548569392537       318.0159486740083        318.01622929397246       318.0164139219477        318.0165428967779
3.784324593164151         317.980042696425         317.9803786349754        317.98058821163596       317.980730872457         317.98083444184016
5.045766124218868         317.9445996989247        317.9448085959425        317.94494712929946       317.94504782296633       317.94512598690244
6.31447935928039          317.75869707853064       317.75795299798585       317.75754111400573       317.7572993094962        317.75715408904324
7.58319259434191          317.5727944581366        317.5710974000292        317.57013509871194       317.5695507960261        317.56918219118404
8.851905829403432         317.38689183774255       317.3842418020725        317.3827290834182        317.38180228255595       317.38121029332484
10.120619064464954        317.2009892173485        317.19738620411584       317.1953230681245        317.1940537690858        317.19323839546564
11.389332299526474        316.6987888951411        316.69103694227067       316.6864334703687        316.68347716352935       316.68147522241145
12.658045534587998        316.19658857293365       316.18468768042555       316.17754387261294       316.17290055797287       316.16971204935726
13.92675876964952         315.6943882507262        315.6783384185804        315.6686542748572        315.66232395241633       315.65794887630307
15.195472004711043        315.1921879285188        315.1719891567352        315.1597646771014        315.15174734685985       315.1461857032489
16.47525274294612         314.9426680555132        314.921052163406         314.9078608461456        314.89912948404435       314.89300711869294
17.755033481181197        314.6931481825076        314.6701151700768        314.65595701518976       314.6465116212288        314.639828534137
19.03481421941627         314.44362830950206       314.41917817674766       314.404053184234         314.39389375841324       314.386649949581
20.314594957651348        314.19410843649644       314.16824118341844       314.15214935327816       314.14127589559774       314.13347136502506
21.596273128568182        314.6815562596665        314.6574030035884        314.64226111618217       314.63194086940155       314.62443552548393
22.877951299485012        315.1690040828365        315.14656482375835       315.13237287908623       315.1226058432054        315.11539968594286
24.159629470401846        315.6564519060066        315.63572664392825       315.62248464199024       315.61327081700927       315.6063638464018
25.441307641318684        316.14389972917667       316.1248884640982        316.1125964048943        316.10393579081307       316.0973280068607
26.723934528576393        316.85121628606674       316.8426481504228        316.836953983564         316.8326120377226        316.8288166060217
28.006561415834103        317.55853284295677       317.5604078367474        317.56131156223364       317.5612882846321        317.56030520518266
29.289188303091816        318.26584939984684       318.278167523072         318.28566914090334       318.2899645315416        318.29179380434357
30.571815190349525        318.9731659567369        318.9959272093966        319.01002671957303       319.01864077845113       319.02328240350454
31.85491643577768         320.130848617693         320.1612274676745        320.17983022570985       320.1914733012856        320.1983781677577
33.13801768120583         321.28853127864903       321.32652772595236       321.34963373184667       321.36430582412004       321.3734739320108
34.42111892663399         322.44621393960506       322.4918279842302        322.5194372379834        322.5371383469545        322.548569696264
35.70422017206214         323.60389660056114       323.65712824250807       323.68924074412024       323.709970869789         323.72366546051717
36.98732141749029         325.6623461661738        325.72731511591627       325.7665399300237        325.79202736768684       325.8091587827491
38.27042266291845         327.72079573178644       327.7975019893245        327.84383911592727       327.8740838655846        327.894652104981
39.5535239083466          329.77924529739903       329.8676888627327        329.92113830183075       329.9561403634824        329.9801454272129
40.836625153774754        331.8376948630117        331.9378757361409        331.9984374877343        332.03819686138024       332.0656387494448
42.12020075737334         334.58237650415623       334.70541462341106       334.77991010114533       334.82888284773355       334.8628208517977
43.403776360971925        337.3270581453007        337.47295351068124       337.5613827145563        337.61956883408686       337.6600029541506
44.68735196457052         340.0717397864453        340.24049239795147       340.3428553279673        340.4102548204402        340.45718505650353
45.9709275681691          342.81642142758983       343.00803128522165       343.1243279413783        343.2009408067935        343.25436715885644
47.25450317176769         345.49057528295486       345.7054899207687        345.8360361771835        345.9221194636128        345.98223581558545
48.53807877536628         348.1647291383199        348.4029485563158        348.54774441298866       348.64329812043206       348.7101044723145
49.82165437896488         350.83888299368493       351.1004071918628        351.25945264879385       351.3644767772513        351.4379731290436
51.105229982563465        353.51303684904997       353.79786582740985       353.97116088459904       354.0856554340706        354.1658417857726
52.38880558616206         356.33263690246054       356.64251177962615       356.8310862043154        356.9557306654654        357.04307421782823
53.67238118976066         359.1522369558711        359.48715773184244       359.69101152403175       359.8258058968602        359.92030664988374
54.955956793359256        361.97183700928167       362.3318036840587        362.55093684374816       362.695881128255         362.79753908193936
56.23953239695784         364.79143706269224       365.176449636275         365.4108621634645        365.56595635964976       365.6747715139949
57.523108000556434        367.82770100188486       368.2405933773303        368.491978373099         368.65837286255265       368.77519666449825
58.806683604155026        370.8639649410775        371.3047371183857        371.5730945827336        371.75078936545555       371.8756218150015
60.09025920775361         373.9002288802701        374.368880859441         374.6542107923681        374.84320586835844       374.97604696550485
61.373834811352204        376.9364928194627        377.4330246004963        377.73532700200263       377.93562237126133       378.0764721160082
62.657410414950796        379.8510677123505        380.3749105560206        380.69382472344563       380.9051936011091        381.0539065332036
63.94098601854939         382.7656426052383        383.31679651154496       383.65232244488857       383.8747648309569        384.031340950399
65.22456162214799         385.6802174981262        386.2586824670693        386.61082016633156       386.8443360608047        387.00877536759435
66.50813722574658         388.594792391014         389.2005684225936        389.56931788777456       389.8139072906525        389.98620978478976
67.79171282934519         391.4626381406604        392.09422763141146       392.4786531283239        392.73369380038673       392.91343353053435
69.07528843294376         394.3304838903067        394.9878868402294        395.38798836887327       395.65348031012104       395.840657276279
70.35886403654234         397.1983296399531        397.88154604904724       398.29732360942256       398.5732668198553        398.7678810220236
71.64243964014094         400.0661753895995        400.77520525786514       401.2066588499719        401.49305332958954       401.69510476776816
72.92601524373954         402.67714215147555       403.40703636342363       403.85102508889054       404.14579957109265       404.3538331039916
74.20959084733813         405.2881089133516        406.0388674689821        406.49539132780916       406.7985458125959        407.01256144021494
75.49316645093671         407.8990756752277        408.6706985745406        409.1397575667278        409.45129205409904       409.67128977643836
76.77674205453532         410.5100424371038        411.3025296800991        411.7841238056464        412.1040382956022        412.3300181126617
78.0603176581339          412.7377597259256        413.5502136466596        414.04364512827226       414.37145378025406       414.60305746324735
79.34389326173248         414.9654770147474        415.79789761322          416.3031664508981        416.63886926490585       416.876096813833
80.62746886533107         417.19319430356927       418.04558157978045       418.562687773524         418.9062847495577        419.1491361644187
81.91104446892965         419.42091159239106       420.29326554634093       420.82220909614983       421.1737002342095        421.4221755150043
83.19462007252824         420.91971281470353       421.807136555383         422.34561669934635       422.7035295602159        422.9566112912404
84.47819567612684         422.41851403701605       423.3210075644251        423.8690243025429        424.2333588862222        424.4910470674764
85.76177127972544         423.9173152593286        424.83487857346717       425.3924319057395        425.76318821222856       426.02548284371244
87.04534688332403         425.4161164816411        426.34874958250924       426.9158395089361        427.29301753823495       427.5599186199485
88.32892248692262         428.29829854315346       429.25144607988744       429.8318473831456        430.21826970871564       430.4916894348911
89.61249809052121         431.1804806046657        432.1541425772657        432.74785525735524       433.14352187919627       433.4234602498337
90.89607369411979         434.062662666178         435.0568390746439        435.66386313156477       436.0687740496769        436.35523106477626
