simulation_id,r_mm,z_mm,T_solid_K,T_gas_K,h_W_m2K
E70,1.6949999999999998,0.9375,1199.0843744673803,299.03999999999996,381.1413126420931
E70,1.6949999999999998,2.8125,1187.2113774827194,1075.1364851309445,319.23981829487514
E70,1.6949999999999998,4.6875,1172.7959960189999,1164.4780624614623,273.1454390433975
E70,1.6949999999999998,6.5625,1157.1499597316897,1170.6621821447525,243.7314129007441
E70,1.6949999999999998,8.4375,1141.3037884946823,1161.161205582927,223.0696150736832
E70,1.6949999999999998,10.312499999999998,1125.8878249292752,1147.829897043772,207.48518242805835
E70,1.6949999999999998,12.1875,1111.2421934232516,1133.6717922725013,195.14572335131464
E70,1.6949999999999998,14.062499999999998,1097.5185849853535,1119.6943186406638,185.03622209635898
E70,1.6949999999999998,17.772727272727273,1072.3839168211375,1106.2982056077274,169.81686833380667
E70,1.6949999999999998,23.31818181818182,1041.7380627132566,1075.1141639851476,154.182744438935
E70,1.6949999999999998,28.863636363636363,1016.0453431765857,1045.103975702118,151.40689321325348
E70,1.6949999999999998,34.40909090909091,993.5062225205734,1019.08101130447,148.9548075892462
E70,1.6949999999999998,39.95454545454545,972.924751414729,996.2628108110284,146.73725384771203
E70,1.6949999999999998,45.5,953.5745643114232,975.512682185854,144.6656877211869
E70,1.6949999999999998,51.04545454545455,935.0346081287781,956.0728663703849,142.68308698247915
E70,1.6949999999999998,56.59090909090909,917.0671217220174,937.4924568728304,140.75581462580885
E70,1.6949999999999998,62.13636363636364,899.5399020280189,919.5136019853317,138.86476043799055
E70,1.6949999999999998,67.68181818181819,882.3800995972911,901.9917370861617,136.99934006290445
E70,1.6949999999999998,73.22727272727273,865.5477514924734,884.8466988597451,135.15383839941316
E70,1.6949999999999998,78.77272727272727,849.0209436333761,868.0342831775771,133.3252790435172
E70,1.6949999999999998,84.31818181818181,832.7875997003357,851.5301397871308,131.5122123593629
E70,1.6949999999999998,89.86363636363637,816.8409686522162,835.3207951428429,129.71403543518244
E70,1.6949999999999998,95.40909090909092,801.1771468407959,819.3986921570117,127.93061286428613
E70,1.6949999999999998,100.95454545454547,785.793704964144,803.7594563438947,126.16206478383505
E70,1.6949999999999998,106.50000000000001,770.6889053539126,788.4003793301739,124.40864634806083
E70,1.6949999999999998,112.04545454545456,755.8612271489002,773.3195579198357,122.67067603935783
E70,1.6949999999999998,117.59090909090911,741.3090483342384,758.5153786721314,120.94848922507288
E70,1.6949999999999998,123.13636363636364,727.0304130546484,743.9861806486869,119.24240461676479
E70,1.6949999999999998,128.6818181818182,713.0228646757976,729.7300141436564,117.55269850696183
E70,1.6949999999999998,134.22727272727275,699.2833494602628,715.7444679461669,115.87958602378029
E70,5.084999999999999,0.9375,1189.4413875811813,299.03999999999996,379.66724271471423
E70,5.084999999999999,2.8125,1178.6329677192784,1066.508247479952,317.9103227668829
E70,5.084999999999999,4.6875,1165.3279826268838,1155.8387535688316,272.0995146284113
E70,5.084999999999999,6.5625,1150.7515409437744,1162.8899323506337,242.88392588834566
E70,5.084999999999999,8.4375,1135.8847282314302,1154.35873181479,222.36949584569746
E70,5.084999999999999,10.312499999999998,1121.335946472902,1141.9602559929242,206.89930938220107
E70,5.084999999999999,12.1875,1107.4404128787535,1128.6551733511228,194.65040679718138
E70,5.084999999999999,14.062499999999998,1094.3545327352517,1115.4358535741999,184.6134975189185
E70,5.084999999999999,17.772727272727273,1070.2688980349492,1102.7004452638848,169.48293434985376
E70,5.084999999999999,23.31818181818182,1040.546293373473,1072.877811206361,154.01302079192334
E70,5.084999999999999,28.863636363636363,1015.374597517177,1043.7989069190826,151.3077174974614
E70,5.084999999999999,34.40909090909091,993.1248654450394,1018.3343264367687,148.89748484138636
E70,5.084999999999999,39.95454545454545,972.7030642352461,995.8319568441262,146.70371930476057
E70,5.084999999999999,45.5,953.4409789500353,975.257619901856,144.64550208355715
E70,5.084999999999999,51.04545454545455,934.9499615930288,955.9152948504752,142.6703774041977
E70,5.084999999999999,56.59090909090909,917.0100727912346,937.3891730384065,140.7473171301845
E70,5.084999999999999,62.13636363636364,899.4988329087971,919.4409220887766,138.85867200055668
E70,5.084999999999999,67.68181818181819,882.3486705868156,901.9367099071986,136.9946668971386
E70,5.084999999999999,73.22727272727273,865.522479038125,884.8022343531383,135.15003200323875
E70,5.084999999999999,78.77272727272727,848.9998878372493,867.9964789984602,133.32203496255104
E70,5.084999999999999,84.31818181818181,832.7696561732304,851.4968238866553,131.50935967798694
E70,5.084999999999999,89.86363636363637,816.8254881976275,835.2907353103324,129.7114764303695
E70,5.084999999999999,95.40909090909092,801.1637325975684,819.3711693252651,127.92829025851165
E70,5.084999999999999,100.95454545454547,785.7821056089209,803.7340356903931,126.15994415275563
E70,5.084999999999999,106.50000000000001,770.6789602607865,788.3767888382422,124.40670684859042
