simulation_id,r_mm,z_mm,T_solid_K,T_gas_K,h_W_m2K
E80,1.6949999999999998,0.9375,717.1259101313417,296.5685,275.40970343578476
E80,1.6949999999999998,2.8125,712.0881137417416,663.4909571102435,222.22366642031542
E80,1.6949999999999998,4.6875,706.5425406242044,702.4862625213855,189.61427282450614
E80,1.6949999999999998,6.5625,700.830094855376,705.5228265678378,169.34192089405713
E80,1.6949999999999998,8.4375,695.1872336551539,702.1971858996601,155.25486109985695
E80,1.6949999999999998,10.312499999999998,689.7474777263238,697.4485844508328,144.6981746073756
E80,1.6949999999999998,12.1875,684.5749513982627,692.4286331418505,136.37458180472345
E80,1.6949999999999998,14.062499999999998,679.6908692545964,687.4784615372048,129.57251142122007
E80,1.6949999999999998,17.772727272727273,670.6343880097905,682.7146620816259,119.25580748005365
E80,1.6949999999999998,23.31818181818182,659.0343819471296,671.5521263165446,110.68477626324994
E80,1.6949999999999998,28.863636363636363,648.805027424072,660.1748992401346,109.33065329059349
E80,1.6949999999999998,34.40909090909091,639.4570379495112,649.8682536571558,108.08973058051663
E80,1.6949999999999998,39.95454545454545,630.6776453477391,640.4541669079224,106.9331714190978
E80,1.6949999999999998,45.5,622.2818928673745,631.6351348270008,105.83173168924982
E80,1.6949999999999998,51.04545454545455,614.164359605438,623.2176700398878,104.7671896563888
E80,1.6949999999999998,56.59090909090909,606.2657748847327,615.0890357400294,103.72907875840752
E80,1.6949999999999998,62.13636363636364,598.552668978644,607.1853369606002,102.71153787480499
E80,1.6949999999999998,67.68181818181819,591.0056979261002,599.4703941079218,101.71130538789471
E80,1.6949999999999998,73.22727272727273,583.6131644520832,591.9233270110739,100.72655227201363
E80,1.6949999999999998,78.77272727272727,576.3674923694708,584.5315831989237,99.75622858619204
E80,1.6949999999999998,84.31818181818181,569.2633303960106,577.2871154070242,98.79970495313268
E80,1.6949999999999998,89.86363636363637,562.296538378007,570.184314426344,97.85657818374214
E80,1.6949999999999998,95.40909090909092,555.4636451389556,563.2188994122545,96.92656646421275
E80,1.6949999999999998,100.95454545454547,548.7615552628355,556.387322880246,96.00945269618757
E80,1.6949999999999998,106.50000000000001,542.1873848375536,549.6864488594856,95.10505331366585
E80,1.6949999999999998,112.04545454545456,535.7383616171982,543.1133735336457,94.21320022742314
E80,1.6949999999999998,117.59090909090911,529.4117553578521,536.665317871218,93.33372920803035
E80,1.6949999999999998,123.13636363636364,523.2048220368771,530.3395546474827,92.46647123619393
E80,1.6949999999999998,128.6818181818182,517.1147583332233,524.1333514864191,91.61124541471656
E80,1.6949999999999998,134.22727272727275,511.13867188657605,518.043924683073,90.76785353255197
