simulation_id,phase,sensor,rmse_K,steady_error_K,t90_error_s,shape_loss
E67,heating,T8,73.43300465195844,-44.963971153384364,-50.0,0.0016845427039871306
E67,heating,T9_pair,137.7383592389175,-136.79680467315177,-100.0,0.00020762809731546223
E67,heating,T10_pair,59.66045344939084,-72.2900579501196,-650.0,5.096983074442563e-5
E67,heating,T3,51.465174900267115,-41.324516053872,-350.0,0.00019047944214643835
E67,heating,T2,3.9899192933393586,-7.359161716310041,-50.0,4.715569308378539e-5
E68,heating,T8,56.00606495008334,-34.03996526691401,-50.0,0.0009543149801984606
E68,heating,T9_pair,115.04539931642854,-116.04832881189691,-150.0,7.739708677590885e-5
E68,heating,T10_pair,42.32996592526183,-34.401349013341814,-700.0,4.949101457808874e-5
E68,heating,T3,54.99244537398695,3.5548054410252234,-250.0,0.0001482635042595799
E68,heating,T2,5.7680802343285835,-9.761538476240105,0.0,2.3406003839006488e-5
E69,heating,T8,35.2399926414613,-9.107121884343996,-100.0,0.0007148587893731523
E69,heating,T9_pair,79.41807628842267,-83.47462186836333,-200.0,3.059076831833909e-5
E69,heating,T10_pair,36.94800918277412,6.254194328425456,-700.0,6.0484338458456674e-5
E69,heating,T3,60.23999055271995,41.491191511132456,-200.0,0.00015703585408610943
E69,heating,T2,5.313120977268115,-5.742266399063283,-50.0,0.00010946678883907506
E70,heating,T8,58.17597170125542,-41.96935557090251,0.0,0.000392713347392303
E70,heating,T9_pair,85.75520774031042,-87.41188363778292,-250.0,1.6862933186636277e-5
E70,heating,T10_pair,56.623171947390425,21.35543122342733,-650.0,5.0254507751389996e-5
E70,heating,T3,82.87673968933562,59.226756189558046,-200.0,0.00010001640701825458
E70,heating,T2,9.226284653330822,-14.417189162349075,100.0,1.599199560154135e-5
E71,heating,T8,43.27168482311939,-2.129615578743824,-50.0,0.0010657296632166746
E71,heating,T9_pair,35.72728383633012,-25.454979995844724,-400.0,8.05759458336342e-5
E71,heating,T10_pair,107.61690438394142,87.4004756662905,-550.0,7.06152447757552e-5
E71,heating,T3,125.84434894961251,116.02726790895053,-150.0,0.00011808916366856771
E71,heating,T2,8.31896175149724,-12.487582918444332,200.0,1.3101561538902551e-5
E72,heating,T8,58.40355951529884,-59.14459287008674,-300.0,0.001588705754612195
E72,heating,T9_pair,121.13845269452405,-132.32961404270156,-200.0,0.00017035687004023388
E72,heating,T10_pair,74.78162708917525,-95.2847821408568,-550.0,5.004876157659925e-5
E72,heating,T3,55.77160858670598,-75.18087041258843,-350.0,0.00015236748854240172
E72,heating,T2,1.8834403593986242,-1.1819392632727954,-150.0,6.024403483657696e-5
E73,heating,T8,52.787315218334925,-46.148892661557284,-150.0,0.0008274770819418416
E73,heating,T9_pair,124.08739139529918,-133.49571988922492,-200.0,6.172179127216621e-5
