variant,simulation_id,phase,sensor,rmse_K,steady_error_K,t90_error_s,shape_loss
M1_no_rad,E67,heating,T8,274.92205678522197,-264.327180081517,-150.0,0.0013802436154982487
M1_no_rad,E67,heating,T9_pair,336.1342709431781,-348.89126070694215,-250.0,0.0005284334605692856
M1_no_rad,E67,heating,T10_pair,224.58317410061204,-265.4694875288875,-800.0,0.0001618725206918981
M1_no_rad,E67,heating,T3,163.5005204301958,-211.4142956781634,-550.0,0.0001963176765648897
M1_no_rad,E67,heating,T2,7.175709548755222,-14.2679514071379,-100.0,7.070206616553699e-5
M1_no_rad,E68,heating,T8,282.6169254509663,-280.82058021109674,-150.0,0.000783370181720106
M1_no_rad,E68,heating,T9_pair,334.0336852353228,-349.92780276594124,-350.0,0.00023761671668569374
M1_no_rad,E68,heating,T10_pair,207.4549656655521,-246.4557848629654,-800.0,7.313087014433246e-5
M1_no_rad,E68,heating,T3,147.11168817288274,-186.39065333785481,-450.0,0.00012346570746837003
M1_no_rad,E68,heating,T2,10.67909059376688,-18.8559901327215,0.0,3.555820687711856e-5
M1_no_rad,E69,heating,T8,267.91289757539687,-273.142766463861,-200.0,0.0005641786149595791
M1_no_rad,E69,heating,T9_pair,308.7600428162116,-330.3749878307618,-400.0,0.00015915400365670973
M1_no_rad,E69,heating,T10_pair,178.69862178756784,-215.33777743946132,-1100.0,4.6897452316417036e-5
M1_no_rad,E69,heating,T3,122.61400837416245,-157.31293719208225,-650.0,8.226964343831445e-5
M1_no_rad,E69,heating,T2,8.543117472013947,-15.056400398721848,200.0,0.00014197560246937872
M1_no_rad,E70,heating,T8,317.7599906809959,-316.89829707013564,-100.0,0.00035946415856482776
M1_no_rad,E70,heating,T9_pair,324.0304792666456,-343.2465979220465,-450.0,9.071317283176391e-5
M1_no_rad,E70,heating,T10_pair,172.5641470100008,-208.5930170090412,-800.0,3.3037770694261836e-5
M1_no_rad,E70,heating,T3,117.8491873676229,-149.46242878660098,-500.0,6.216698179640279e-5
M1_no_rad,E70,heating,T2,15.641608263137215,-25.10305377962044,100.0,2.4074741126646293e-5
M1_no_rad,E71,heating,T8,287.3157260851137,-286.44398873761486,-150.0,0.0009332064313508783
M1_no_rad,E71,heating,T9_pair,266.9678898036718,-287.8612110548312,-600.0,0.0001438061978762638
M1_no_rad,E71,heating,T10_pair,117.53798775778702,-147.15087808246938,-750.0,4.958985978064275e-5
M1_no_rad,E71,heating,T3,77.7111926934013,-97.90636190303849,-450.0,7.396900265556362e-5
M1_no_rad,E71,heating,T2,14.639615873060256,-23.247523700686145,150.0,1.9272969782387933e-5
