variant,simulation_id,z_mm,Tperim_K,Tcore_K,Trear_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_perim_W_m_K,effectiveness,Qgas_W,Qcore_source_W,Qperim_source_W,Qcore_perim_W,Qcore_rear_W,Qperim_rear_W,Qrear_tube_W,Qrear_cavity_W,rear_contact_weight,active_flow_fraction,flange_scale,flange_cool_gain,flange_cool_tau_s,k_core_axial_scale,G_rear_axial_W_K
fitted_energy_accounting,E68,2.74,892.4466952940994,684.636908016938,579.3345368356389,298.7555,684.6369080168702,86.57936175956672,2300.645361862118,6.782364928459565,0.9999999999998241,99.39149396459334,74.23022175048919,7.279932204181957,12.054333801564248,0.17184134418780903,0.00032735974094862607,0.0,0.4345497141856997,0.0016997520250656762,1.0,0.1014799960839941,4.8809313715223235,113.68330754703565,0.04734319105878005,4.521902076815926
fitted_energy_accounting,E68,8.220000000000002,919.4404696090861,850.0545613156694,579.3928549988981,684.6369080168702,850.0545613026712,51.875215216093665,1930.7428082148228,6.782364928459565,0.9999999999214222,45.13349653219598,47.88351872412306,6.8917259167244955,4.024838823293921,0.44168873798256836,0.00035552084459779146,0.0,0.43472531656767094,0.0016997520250656762,1.0,0.1014799960839941,4.8809313715223235,113.68330754703565,0.04734319105878005,4.521902076815926
fitted_energy_accounting,E68,13.700000000000001,944.8805921762867,943.3864250229843,579.4498481784074,850.0545613026712,943.3864248986841,41.740098639368476,1742.2066039106728,6.782364928459565,0.9999999986681917,26.160740504955726,30.888111490631978,6.524220937657668,0.08667151753164198,1.2175003014474983,0.0007832209208082989,0.0,0.8915387050205901,0.003484491651384637,1.0,0.1014799960839941,4.8809313715223235,113.68330754703565,0.04734319105878005,4.521902076815926
fitted_energy_accounting,E68,19.180000000000003,964.1505872292952,990.531217641937,579.4351844598749,943.3864248986841,990.5312172598044,36.46416674062214,1609.7396658055536,6.782364928459565,0.9999999918944891,13.393420511397032,19.92492316520295,6.176313358613817,-1.5302499899369806,2.8049460050460597,0.0016817313479037283,0.0,1.8181677701468861,0.007106852078135713,1.0,0.1014799960839941,4.8809313715223235,113.68330754703565,0.04734319105878005,4.521902076815926
fitted_energy_accounting,E68,24.66,975.6242765727026,1008.5021495853077,579.2031519780638,990.5312172598044,1008.5021490253722,33.19298833665608,1502.2210273426504,6.782364928459565,0.9999999688421564,5.135550004178964,12.852924441808268,5.846958137730848,-1.9071327735435284,4.42213162049272,0.002616160627695501,0.0,2.740477157750794,0.010729212504886787,1.0,0.1014799960839941,4.8809313715223235,113.68330754703565,0.04734319105878005,4.521902076815926
fitted_energy_accounting,E68,30.14,979.2670708859448,1007.891722649146,578.6004966457164,1008.5021490253722,1007.8917227052101,30.96206217652789,1410.4265778140389,6.782364928459565,0.9999999081557681,-0.17470909160508147,8.29100646146203,5.5351659605642,-1.6604179804436165,5.91500965580177,0.003536896767888417,0.0,3.650385994207572,0.014351572931637859,1.0,0.1014799960839941,4.8809313715223235,113.68330754703565,0.04734319105878005,4.521902076815926
fitted_energy_accounting,E68,35.620000000000005,975.8263791475048,995.3955817006301,577.4987133256415,1007.8917227052101,995.3955845354831,29.344471915809006,1330.177849650693,6.782364928459565,0.9999997731417305,-3.5723663256868976,5.348260503298648,5.2400002683923415,-1.1351423958255578,7.211343568513254,0.00440375721320595,0.0,4.536667701019754,0.017973933358388938,1.0,0.1014799960839941,4.8809313715223235,113.68330754703565,0.04734319105878005,4.521902076815926
fitted_energy_accounting,E68,41.1,966.3762557730846,975.3231732694678,575.80754831191,995.3955845354831,975.3231831627081,28.11991839735169,1259.0421828464318,6.782364928459565,0.9999995071224763,-5.721566261107972,3.4499901241302844,4.960574444989746,-0.5189800317374728,8.28355841431352,0.005188196785837273,0.0,5.38626064151393,0.02159629378514001,1.0,0.1014799960839941,4.8809313715223235,113.68330754703565,0.04734319105878005,4.521902076815926
fitted_energy_accounting,E68,46.580000000000005,952.0713914759409,950.5052380772908,573.4782177232788,975.3231831627081,950.5052621675607,27.16281905706497,1195.3713963361797,6.782364928459565,0.999999029320526,-7.045286387156759,2.225477208758892,4.696049153416353,0.09084719299868198,9.12847700622207,0.0058726545518128625,0.0,6.185639200941032,0.02521865421189108,1.0,0.1014799960839941,4.8809313715223235,113.68330754703565,0.04734319105878005,4.521902076815926
fitted_energy_accounting,E68,52.06,934.0220396538439,922.8457071652279,570.5011261185584,950.5052621675607,922.8457560823408,26.39626771928276,1137.9536136273066,6.782364928459565,0.999998231456977,-7.813348623059646,1.4355834737219175,4.445629814824411,0.6483007574391138,9.756231004041304,0.006448811834308912,0.0,6.922027787563198,0.028841014638642158,1.0,0.1014799960839941,4.8809313715223235,113.68330754703565,0.04734319105878005,4.521902076815926
