variant,simulation_id,z_mm,Tsolid_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,UA_over_mcp,effectiveness,Qgas_W
fitted_apparent_nu,E80,2.74,662.5000464514519,296.5685,662.4955378762547,17.92828473645999,467.0341853447869,11.304220380549191,0.9999876791841511,49.70892416730214
fitted_apparent_nu,E80,8.220000000000002,667.7253493545436,662.4955378762547,667.7221306248508,9.469264069100355,317.0956213180509,7.3931437338313435,0.9993845419273499,0.737074804381132
fitted_apparent_nu,E80,13.700000000000001,664.7739353310466,667.7221306248508,664.7757790196214,9.439143351628351,316.4894520328267,7.377180272108312,0.999374638247774,-0.4156092698110505
fitted_apparent_nu,E80,19.180000000000003,658.8988476131192,664.7757790196214,658.9023009980266,9.556817972698845,318.85352376911095,7.4394351524091755,0.9994123829821199,-0.8277104060952618
fitted_apparent_nu,E80,24.66,652.0187925400295,658.9023009980266,652.0224827917665,9.731274891734593,322.33839705284527,7.531189074101765,0.999463899585579,-0.9681825755579037
fitted_apparent_nu,E80,30.14,644.8266662567132,652.0224827917665,644.8301438645225,9.929952094098114,326.2788143750142,7.634910453071791,0.9995167181108249,-1.01061765586328
fitted_apparent_nu,E80,35.620000000000005,637.5693574518936,644.8301438645225,637.5725030640083,10.14104306335221,330.4334424285524,7.7442349209763925,0.9995667670227547,-1.0181992081357158
fitted_apparent_nu,E80,41.1,630.3319860734956,637.5725030640083,630.3347886900732,10.36037505457827,334.71644860710353,7.856894417565805,0.9996129259027757,-1.0138165744963357
fitted_apparent_nu,E80,46.580000000000005,623.140965609756,630.3347886900732,623.1434470377305,10.586637231232537,339.09982408181884,7.972143840613444,0.9996550613009431,-1.0057595600964238
fitted_apparent_nu,E80,52.06,616.0013002248511,623.1434470377305,616.0034903422409,10.819616218404414,343.5774205795151,8.089813539159715,0.9996933530705531,-0.9970420839621779
fitted_apparent_nu,E80,57.54,608.9100712107778,616.0034903422409,608.9120001364047,11.05954159978427,348.15167659659744,8.209959572422028,0.9997280682853921,-0.9887734322616298
fitted_apparent_nu,E80,63.02,601.8613101916515,608.9120001364047,601.86300597626,11.306845124251524,352.82874279182613,8.332735225922988,0.9997594867138129,-0.9813757778170802
fitted_apparent_nu,E80,68.50000000000001,594.8477572420954,601.86300597626,594.8492453370121,11.562075013912159,357.6167286201608,8.458344726928233,0.9997878770984401,-0.9750237492757317
fitted_apparent_nu,E80,73.98000000000002,587.861492369243,594.8492453370121,587.8627956525115,11.82586891996265,362.5251149538658,8.587027648029945,0.9998134903631374,-0.9698031317841956
fitted_apparent_nu,E80,79.46000000000002,580.8941595818167,587.8627956525115,580.8952985467417,12.098949551470891,367.56460803788053,8.719054909426738,0.9998365584149466,-0.9657681542585448
fitted_apparent_nu,E80,84.94000000000001,573.93704383859,580.8952985467417,573.9380368179908,12.382129628121744,372.7471668415583,8.85472932105267,0.9998572947610402,-0.9629621381150708
fitted_apparent_nu,E80,90.42000000000002,566.9810952161099,573.9380368179908,566.9819586025982,12.676321298154429,378.08610567105774,8.994388077151692,0.9998758956826594,-0.9614248900658466
fitted_apparent_nu,E80,95.90000000000002,560.016934618564,566.9819586025982,560.0176830692557,12.982548370498801,383.5962372609659,9.138406283203025,0.9998925415485455,-0.9611952812751533
fitted_apparent_nu,E80,101.38000000000001,553.0348536499264,560.0176830692557,553.0355002729882,13.301960947072962,389.2940454400845,9.287201222582816,0.9999073981300418,-0.9623120610694703
fitted_apparent_nu,E80,106.86000000000001,546.0248134267811,553.0355002729882,546.025369950016,13.635852548192696,395.1978857427786,9.441237313239528,0.9999206178727963,-0.9648140053659132
fitted_apparent_nu,E80,112.34,538.9764442865638,546.025369950016,538.9769212090468,13.985680067776299,401.3282162719818,9.60103180670636,0.9999323411104332,-0.9687397960162172
fitted_apparent_nu,E80,117.82000000000002,531.8790473394224,538.9769212090468,531.8794540673617,14.353087053062705,407.70786317473926,9.767161334040157,0.9999426972151406,-0.9741277728717311
fitted_apparent_nu,E80,123.30000000000003,524.721598464811,531.8794540673617,524.7219434327758,14.739930945977509,414.3623265800212,9.940269440258442,0.9999518056826066,-0.9810156083216753
fitted_apparent_nu,E80,128.78,517.4927552461653,524.7219434327758,517.4930460247266,15.148315080947794,421.3201342942244,10.121075284190859,0.9999597771487261,-0.9894399208376604
fitted_apparent_nu,E80,134.26000000000002,510.18086730905134,517.4930460247266,510.1811106997858,15.580626424709765,428.61325219443376,10.310383720601452,0.9999667143345493,-0.9994358331270321
