variant,simulation_id,z_mm,Tsolid_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,UA_over_mcp,effectiveness,Qgas_W
initial_apparent_nu,E80,2.74,844.6830842238991,296.5685,312.4533508136635,0.041440199455918154,1.2362778727033916,0.0294091345412135,0.028980894270776745,2.1955776502931488
initial_apparent_nu,E80,8.220000000000002,825.9285105618861,312.4533508136635,327.3447906809666,0.0415375701991695,1.2367981435202315,0.029430134910077864,0.029001285816055666,2.0576669058494286
initial_apparent_nu,E80,13.700000000000001,799.452429953437,327.3447906809666,341.0756668789593,0.04193637531952774,1.238926887861583,0.029515536149971187,0.029084206769355286,1.8950691512652864
initial_apparent_nu,E80,19.180000000000003,771.7980100219663,341.0756668789593,353.6463747413538,0.04242823181282516,1.2415475709922728,0.02961953649127234,0.029185177092660903,1.7325135865534276
initial_apparent_nu,E80,24.66,745.1946778147807,353.6463747413538,365.11420904694063,0.04293838304146413,1.244260176059145,0.029725897100297223,0.029288428057460625,1.5782996107132325
initial_apparent_nu,E80,30.14,720.3144223883528,365.11420904694063,375.5530316857763,0.04344015616011553,1.246922678342993,0.029829055142015008,0.02938855959751942,1.4347735252022096
initial_apparent_nu,E80,35.620000000000005,697.2769109321978,375.5530316857763,385.03872034201214,0.04392466392221938,1.2494882861596728,0.029927331874602503,0.02948394343141168,1.3021615400247726
initial_apparent_nu,E80,41.1,676.0128237346449,385.03872034201214,393.64408041407955,0.04438966240190104,1.2519456442416814,0.030020454232860566,0.029574315967409517,1.1799648501117106
initial_apparent_nu,E80,46.580000000000005,656.3944871601915,393.64408041407955,401.4372298239078,0.0448353883982978,1.2542965441935574,0.03010864497071422,0.029659894750832996,1.0674654478180037
initial_apparent_nu,E80,52.06,638.2824616385545,401.4372298239078,408.48125633686954,0.04526298560211342,1.2565475220962072,0.030192287096132166,0.029741052665456756,0.9639082477611238
initial_apparent_nu,E80,57.54,621.541772113025,408.48125633686954,414.83433683373795,0.045673899439188315,1.2587066408529446,0.03027179958572529,0.029818197302887595,0.8685652522056342
initial_apparent_nu,E80,63.02,606.0471403755857,414.83433683373795,420.5500176453068,0.0460696384141762,1.260782229379165,0.030347591467096018,0.02989172642049538,0.7807565324264696
initial_apparent_nu,E80,68.50000000000001,591.6842187188636,420.5500176453068,425.67754264013206,0.04645167708414209,1.2627823758854246,0.03042004541705628,0.029962012050538837,0.6998552886598824
initial_apparent_nu,E80,73.98000000000002,578.3493752934512,425.67754264013206,430.2621855103607,0.04682141592277226,1.2647147229617282,0.030489512757113306,0.03002939566880849,0.6252870152951584
initial_apparent_nu,E80,79.46000000000002,565.9489740280322,430.2621855103607,434.34556920262077,0.0471801654860489,1.2665863908588335,0.03055631299843656,0.030094187775166016,0.5565265222314837
initial_apparent_nu,E80,84.94000000000001,554.3985054489643,434.34556920262077,437.965965897876,0.047529141832311134,1.2684039595989767,0.030620735257976116,0.030156669286508408,0.4930942555287163
initial_apparent_nu,E80,90.42000000000002,543.6217066248822,437.965965897876,441.15857531210116,0.04786946760322678,1.2701734802483282,0.030683040439715162,0.030217093669091297,0.43455249449316713
initial_apparent_nu,E80,95.90000000000002,533.5497246653717,441.15857531210116,443.95578104714536,0.04820217612305805,1.2719005013863682,0.03074346369007283,0.03027568933414502,0.38050166543109454
initial_apparent_nu,E80,101.38000000000001,524.1203443946213,443.95578104714536,446.3873856570688,0.048528217123111,1.2735901034533808,0.03080221689225048,0.030332662068944458,0.3305768735725226
initial_apparent_nu,E80,106.86000000000001,515.2772863129935,446.3873856570688,448.4808255562467,0.04884846328378346,1.2752469367694421,0.030859491080371327,0.030388197388086426,0.2844446930491444
initial_apparent_nu,E80,112.34,506.9695743507622,448.4808255562467,450.26136711249546,0.049163717096459086,1.27687526066188,0.03091545871250061,0.030442462746197257,0.24180022513468066
initial_apparent_nu,E80,117.82000000000002,499.1509698102139,450.26136711249546,451.75228534909667,0.04947471773089198,1.2784789821072422,0.030970275773635876,0.03049560958430101,0.20236441973327027
initial_apparent_nu,E80,123.30000000000003,491.7794664792012,451.75228534909667,452.97502668015585,0.04978214771130145,1.280061692911308,0.031024083698453598,0.030547775200176593,0.16588164711375455
initial_apparent_nu,E80,128.78,484.816841373318,452.97502668015585,453.9493570567975,0.05008663928313007,1.2816267048608994,0.031077011114792517,0.030599084443854438,0.13211750287294022
initial_apparent_nu,E80,134.26000000000002,478.22825552206933,453.9493570567975,454.6934968273906,0.05038878040613948,1.283177082558341,0.031129175415495407,0.030649651245812766,0.10085682740984271
