variant,simulation_id,z_mm,Tsolid_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,UA_over_mcp,effectiveness,Qgas_W
fitted_apparent_nu,E67,2.74,850.1591757293419,296.33849999999995,850.1591757293419,155.9955703946098,4670.132827223401,47.94239571980598,1.0,177.38237876295526
fitted_apparent_nu,E67,8.220000000000002,881.9487222513997,850.1591757293419,881.9487222513851,72.44110401612176,2946.9977979347186,28.41539774309284,0.9999999999995436,10.840322770581581
fitted_apparent_nu,E67,13.700000000000001,890.0580544169671,881.9487222513851,890.0580544169588,69.47471911043678,2874.1899599894487,27.60201294606079,0.9999999999989706,2.776461217590833
fitted_apparent_nu,E67,19.180000000000003,889.4878929333665,890.0580544169588,889.4878929333672,68.9344119333524,2860.7920178403456,27.45266803012841,0.9999999999988047,-0.1953580949880323
fitted_apparent_nu,E67,24.66,885.746695878876,889.4878929333672,885.7466958788801,69.24263218252989,2868.4401942724817,27.53790794707992,0.9999999999989024,-1.2813189472064181
fitted_apparent_nu,E67,30.14,880.8353917536712,885.7466958788801,880.8353917536757,69.867356837883,2883.8992895701654,27.710308210885255,0.9999999999990762,-1.6806116533867292
fitted_apparent_nu,E67,35.620000000000005,875.4727746841054,880.8353917536757,875.4727746841094,70.62001338836097,2902.448857557994,27.91735773686516,0.999999999999249,-1.833153614260282
fitted_apparent_nu,E67,41.1,869.9092239299588,875.4727746841094,869.9092239299621,71.4336967890859,2922.411358411472,28.140396407355478,0.9999999999993991,-1.8997436406114059
fitted_apparent_nu,E67,46.580000000000005,864.2225558543305,869.9092239299621,864.2225558543332,72.28614504619553,2943.225086862656,28.373178651242135,0.9999999999995239,-1.939568724800302
fitted_apparent_nu,E67,52.06,858.4250923231343,864.2225558543332,858.4250923231365,73.17204338523436,2964.7492386483136,28.614147669924584,0.9999999999996259,-1.9750449600146776
fitted_apparent_nu,E67,57.54,852.5020065731402,858.4250923231365,852.5020065731419,74.09301885742146,2987.012869008832,28.863643949314014,0.9999999999997085,-2.0154209284216793
fitted_apparent_nu,E67,63.02,846.424608695645,852.5020065731419,846.4246086956464,75.05412502636013,3010.1263550707718,29.12292095045574,0.9999999999997751,-2.065376700927882
fitted_apparent_nu,E67,68.50000000000001,840.1544217689861,846.4246086956464,840.1544217689872,76.06275433532164,3034.253220590262,29.39383291734972,0.9999999999998285,-2.1281777455806865
fitted_apparent_nu,E67,73.98000000000002,833.6437904690597,840.1544217689872,833.6437904690605,77.12849903435709,3059.6051551010664,29.67878156269436,0.999999999999871,-2.206857175713339
fitted_apparent_nu,E67,79.46000000000002,826.8350926498931,833.6437904690605,826.8350926498938,78.26343186879545,3086.4468738049427,29.980773132679957,0.9999999999999046,-2.3046864405588914
fitted_apparent_nu,E67,84.94000000000001,819.659294426788,826.8350926498938,819.6592944267885,79.48263314516531,3115.106285982332,30.303535537374465,0.9999999999999309,-2.425390071078035
fitted_apparent_nu,E67,90.42000000000002,812.0341130903363,819.6592944267885,812.0341130903366,80.80492972463155,3145.9887985182077,30.65168268737291,0.9999999999999513,-2.5732669138724473
fitted_apparent_nu,E67,95.90000000000002,803.8618909000579,812.0341130903366,803.8618909000581,82.2538740572733,3179.59598199106,31.03092884117275,0.9999999999999666,-2.753272131546567
fitted_apparent_nu,E67,101.38000000000001,795.0272431063235,803.8618909000581,795.0272431063237,83.85903096301632,3216.5495789138217,31.448364192739263,0.999999999999978,-2.971072426860434
fitted_apparent_nu,E67,106.86000000000001,785.3945585663839,795.0272431063237,785.394558566384,85.65767896653885,3257.6224532262295,31.912809835304323,0.9999999999999862,-3.233068097051622
fitted_apparent_nu,E67,112.34,774.8054812505445,785.394558566384,774.8054812505446,87.69708434276014,3303.778811544418,32.435278297329084,0.9999999999999918,-3.546363620034791
fitted_apparent_nu,E67,117.82000000000002,763.0765841088661,774.8054812505446,763.0765841088661,90.03758157909327,3356.227047406919,33.029576934513436,0.9999999999999954,-3.9186575162967974
fitted_apparent_nu,E67,123.30000000000003,749.9975685380334,763.0765841088661,749.9975685380334,92.75681021358946,3416.4900775613096,33.71310770156612,0.9999999999999977,-4.358010190581615
fitted_apparent_nu,E67,128.78,735.3304895802303,749.9975685380334,735.3304895802303,95.95564168514048,3486.5003672438015,34.50794136350837,0.999999999999999,-4.8724355441813065
fitted_apparent_nu,E67,134.26000000000002,718.8107204491785,735.3304895802303,718.8107204491785,99.76662687650315,3568.7304956980565,35.44228219398258,0.9999999999999996,-5.469251006357122
