Clock Time,Time (s),MFC H2 SP (lpm),MFC CH4 SP (lpm),MFC CO2 SP (lpm),MFC He SP (lpm),MFC H2 (lpm),MFC CH4 (lpm),MFC CO2 (lpm),MFC He (lpm),P1 Limit (mbarg),P2 Limit (mbarg),DP1 Limit (mbar),DP2 Limit (mbar),P1 (mbarg),P2 (mbarg),DP1 (mbar),DP2 (mbar),T1 Limit (°C),T2 Limit (°C),T3 Limit (°C),T4 Limit (°C),T5 Limit (°C),T6 Limit (°C),T7 Limit (°C),T8 Limit (°C),T9 Limit (°C),T10 Limit (°C),T11 Limit (°C),T12 Limit (°C),T13 Limit (°C),T14 Limit (°C),T15 Limit (°C),T16 Limit (°C),T1 (°C),T2 (°C),T3 (°C),T4 (°C),T5 (°C),T6 (°C),T7 (°C),T8 (°C),T09 (°C),T10 (°C),T11 (°C),T12 (°C),T13 (°C),T14 (°C),T15 (°C),T16 (°C),Flow Module,Pressure Module,Temperature Module,Program Started,MFCs Manual,Alarm Triggered,Overpressure,Overtemperature,Emergency User Input,Flows Emergency Stop,Flow Module Comm Error,Pressure Module Comm Error,Temperature Module Comm Error
12:32:28,0.000,2.000,2.000,2.000,2.000,1.983,2.867,2.794,1.381,500.000,200.000,200.000,100.000,0.692,0.399,-0.229,-0.296,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,20.984,20.729,20.938,20.842,18.898,25.095,24.839,22.411,21.041,20.975,20.907,21.093,20.882,20.708,20.847,20.731,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12:32:28,1.000,2.000,2.000,2.000,2.000,1.983,2.867,2.794,1.381,500.000,200.000,200.000,100.000,0.692,0.399,-0.229,-0.296,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,20.984,20.729,20.938,20.842,18.898,25.095,24.839,22.411,21.041,20.975,20.907,21.093,20.882,20.708,20.847,20.731,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12:32:29,2.000,2.000,2.000,2.000,2.000,1.983,2.867,2.794,1.381,500.000,200.000,200.000,100.000,0.692,0.399,-0.229,-0.296,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,20.984,20.729,20.938,20.842,18.898,25.095,24.839,22.411,21.041,20.975,20.907,21.093,20.882,20.708,20.847,20.731,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12:32:30,3.000,2.000,2.000,2.000,2.000,1.981,2.865,2.785,1.383,500.000,200.000,200.000,100.000,0.694,0.398,-0.224,-0.301,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,20.981,20.725,20.940,20.831,18.889,25.026,24.794,22.402,21.036,20.976,20.886,21.087,20.876,20.707,20.840,20.731,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12:32:31,4.000,2.000,2.000,2.000,2.000,1.981,2.865,2.785,1.383,500.000,200.000,200.000,100.000,0.694,0.398,-0.224,-0.301,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,20.981,20.725,20.940,20.831,18.889,25.026,24.794,22.402,21.036,20.976,20.886,21.087,20.876,20.707,20.840,20.731,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12:32:32,5.000,2.000,2.000,2.000,2.000,1.981,2.865,2.785,1.383,500.000,200.000,200.000,100.000,0.694,0.398,-0.224,-0.301,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,20.981,20.725,20.940,20.831,18.889,25.026,24.794,22.402,21.036,20.976,20.886,21.087,20.876,20.707,20.840,20.731,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12:32:33,6.000,2.000,2.000,2.000,2.000,1.981,2.873,2.781,1.381,500.000,200.000,200.000,100.000,0.698,0.383,-0.233,-0.317,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,20.971,20.718,20.951,20.830,18.889,24.991,24.759,22.398,21.032,20.963,20.910,21.073,20.884,20.704,20.826,20.736,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12:32:34,7.000,2.000,2.000,2.000,2.000,1.981,2.873,2.781,1.381,500.000,200.000,200.000,100.000,0.698,0.383,-0.233,-0.317,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,20.971,20.718,20.951,20.830,18.889,24.991,24.759,22.398,21.032,20.963,20.910,21.073,20.884,20.704,20.826,20.736,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12:32:35,8.000,2.000,2.000,2.000,2.000,1.981,2.873,2.781,1.381,500.000,200.000,200.000,100.000,0.698,0.383,-0.233,-0.317,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,20.971,20.718,20.951,20.830,18.889,24.991,24.759,22.398,21.032,20.963,20.910,21.073,20.884,20.704,20.826,20.736,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12:32:36,9.000,2.000,2.000,2.000,2.000,1.981,2.873,2.781,1.381,500.000,200.000,200.000,100.000,0.698,0.383,-0.233,-0.317,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,20.971,20.718,20.951,20.830,18.889,24.991,24.759,22.398,21.032,20.963,20.910,21.073,20.884,20.704,20.826,20.736,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12:32:37,10.000,2.000,2.000,2.000,2.000,1.984,2.864,2.777,1.379,500.000,200.000,200.000,100.000,0.701,0.404,-0.210,-0.304,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,21.201,20.714,20.957,20.822,18.879,24.943,24.721,22.611,21.032,20.974,21.513,21.871,20.875,20.696,20.833,20.729,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12:32:38,11.000,2.000,2.000,2.000,2.000,1.984,2.864,2.777,1.379,500.000,200.000,200.000,100.000,0.701,0.404,-0.210,-0.304,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,21.201,20.714,20.957,20.822,18.879,24.943,24.721,22.611,21.032,20.974,21.513,21.871,20.875,20.696,20.833,20.729,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12:32:39,12.000,2.000,2.000,2.000,2.000,1.984,2.864,2.777,1.379,500.000,200.000,200.000,100.000,0.701,0.404,-0.210,-0.304,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,21.201,20.714,20.957,20.822,18.879,24.943,24.721,22.611,21.032,20.974,21.513,21.871,20.875,20.696,20.833,20.729,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12:32:40,13.000,2.000,2.000,2.000,2.000,1.982,2.862,2.789,1.383,500.000,200.000,200.000,100.000,0.694,0.398,-0.206,-0.309,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,29.309,20.723,21.374,20.830,18.871,24.927,24.695,28.417,21.130,21.117,22.485,22.909,20.874,20.702,20.836,20.728,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12:32:41,14.000,2.000,2.000,2.000,2.000,1.982,2.862,2.789,1.383,500.000,200.000,200.000,100.000,0.694,0.398,-0.206,-0.309,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,29.309,20.723,21.374,20.830,18.871,24.927,24.695,28.417,21.130,21.117,22.485,22.909,20.874,20.702,20.836,20.728,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12:32:42,15.000,2.000,2.000,2.000,2.000,1.982,2.862,2.789,1.383,500.000,200.000,200.000,100.000,0.694,0.398,-0.206,-0.309,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,29.309,20.723,21.374,20.830,18.871,24.927,24.695,28.417,21.130,21.117,22.485,22.909,20.874,20.702,20.836,20.728,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
