Clock Time,Time (s),MFC H2 SP (lpm),MFC CH4 SP (lpm),MFC CO2 SP (lpm),MFC He SP (lpm),MFC H2 (lpm),MFC CH4 (lpm),MFC CO2 (lpm),MFC He (lpm),P1 Limit (mbarg),P2 Limit (mbarg),DP1 Limit (mbar),DP2 Limit (mbar),P1 (mbarg),P2 (mbarg),DP1 (mbar),DP2 (mbar),T1 Limit (°C),T2 Limit (°C),T3 Limit (°C),T4 Limit (°C),T5 Limit (°C),T6 Limit (°C),T7 Limit (°C),T8 Limit (°C),T9 Limit (°C),T10 Limit (°C),T11 Limit (°C),T12 Limit (°C),T13 Limit (°C),T14 Limit (°C),T15 Limit (°C),T16 Limit (°C),T1 (°C),T2 (°C),T3 (°C),T4 (°C),T5 (°C),T6 (°C),T7 (°C),T8 (°C),T09 (°C),T10 (°C),T11 (°C),T12 (°C),T13 (°C),T14 (°C),T15 (°C),T16 (°C),Flow Module,Pressure Module,Temperature Module,Program Started,MFCs Manual,Alarm Triggered,Overpressure,Overtemperature,Emergency User Input,Flows Emergency Stop,Flow Module Comm Error,Pressure Module Comm Error,Temperature Module Comm Error
09:03:39,0.000,3.700,2.000,1.000,1.700,3.658,2.864,1.397,1.174,500.000,200.000,200.000,100.000,0.680,0.391,-0.227,-0.303,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,20.500,20.341,20.586,20.383,18.367,24.624,24.407,21.796,20.490,20.581,20.389,20.508,20.348,20.138,20.410,20.257,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
09:03:39,1.000,3.700,2.000,1.000,1.700,3.658,2.864,1.397,1.174,500.000,200.000,200.000,100.000,0.680,0.391,-0.227,-0.303,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,20.500,20.341,20.586,20.383,18.367,24.624,24.407,21.796,20.490,20.581,20.389,20.508,20.348,20.138,20.410,20.257,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
09:03:40,2.000,3.700,2.000,1.000,1.700,3.658,2.864,1.397,1.174,500.000,200.000,200.000,100.000,0.680,0.391,-0.227,-0.303,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,20.500,20.341,20.586,20.383,18.367,24.624,24.407,21.796,20.490,20.581,20.389,20.508,20.348,20.138,20.410,20.257,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
09:03:41,3.000,3.700,2.000,1.000,1.700,3.658,2.864,1.397,1.174,500.000,200.000,200.000,100.000,0.680,0.391,-0.227,-0.303,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,20.500,20.341,20.586,20.383,18.367,24.624,24.407,21.796,20.490,20.581,20.389,20.508,20.348,20.138,20.410,20.257,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
09:03:42,4.000,3.700,2.000,1.000,1.700,3.663,2.867,1.397,1.172,500.000,200.000,200.000,100.000,0.673,0.401,-0.230,-0.304,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,20.509,20.357,20.603,20.393,18.372,24.648,24.429,21.808,20.500,20.595,20.399,20.507,20.349,20.147,20.414,20.266,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
09:03:43,5.000,3.700,2.000,1.000,1.700,3.663,2.867,1.397,1.172,500.000,200.000,200.000,100.000,0.673,0.401,-0.230,-0.304,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,20.509,20.357,20.603,20.393,18.372,24.648,24.429,21.808,20.500,20.595,20.399,20.507,20.349,20.147,20.414,20.266,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
09:03:44,6.000,3.700,2.000,1.000,1.700,3.663,2.867,1.397,1.172,500.000,200.000,200.000,100.000,0.673,0.401,-0.230,-0.304,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,20.509,20.357,20.603,20.393,18.372,24.648,24.429,21.808,20.500,20.595,20.399,20.507,20.349,20.147,20.414,20.266,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
09:03:45,7.000,3.700,2.000,1.000,1.700,3.663,2.867,1.397,1.172,500.000,200.000,200.000,100.000,0.673,0.401,-0.230,-0.304,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,20.509,20.357,20.603,20.393,18.372,24.648,24.429,21.808,20.500,20.595,20.399,20.507,20.349,20.147,20.414,20.266,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
09:03:46,8.000,3.700,2.000,1.000,1.700,3.664,2.865,1.398,1.171,500.000,200.000,200.000,100.000,0.682,0.405,-0.222,-0.309,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,20.518,20.356,20.604,20.399,18.348,24.673,24.448,21.798,20.500,20.605,20.408,20.516,20.355,20.139,20.420,20.267,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
09:03:47,9.000,3.700,2.000,1.000,1.700,3.664,2.865,1.398,1.171,500.000,200.000,200.000,100.000,0.682,0.405,-0.222,-0.309,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,20.518,20.356,20.604,20.399,18.348,24.673,24.448,21.798,20.500,20.605,20.408,20.516,20.355,20.139,20.420,20.267,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
09:03:48,10.000,3.700,2.000,1.000,1.700,3.664,2.865,1.398,1.171,500.000,200.000,200.000,100.000,0.682,0.405,-0.222,-0.309,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,20.518,20.356,20.604,20.399,18.348,24.673,24.448,21.798,20.500,20.605,20.408,20.516,20.355,20.139,20.420,20.267,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
09:03:49,11.000,3.700,2.000,1.000,1.700,3.665,2.869,1.394,1.171,500.000,200.000,200.000,100.000,0.680,0.397,-0.210,-0.312,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,20.509,20.351,20.583,20.381,18.355,24.685,24.463,21.786,20.493,20.584,20.548,20.862,20.338,20.133,20.416,20.262,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
09:03:50,12.000,3.700,2.000,1.000,1.700,3.665,2.869,1.394,1.171,500.000,200.000,200.000,100.000,0.680,0.397,-0.210,-0.312,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,20.509,20.351,20.583,20.381,18.355,24.685,24.463,21.786,20.493,20.584,20.548,20.862,20.338,20.133,20.416,20.262,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
09:03:51,13.000,3.700,2.000,1.000,1.700,3.665,2.869,1.394,1.171,500.000,200.000,200.000,100.000,0.680,0.397,-0.210,-0.312,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,20.509,20.351,20.583,20.381,18.355,24.685,24.463,21.786,20.493,20.584,20.548,20.862,20.338,20.133,20.416,20.262,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
09:03:52,14.000,3.700,2.000,1.000,1.700,3.665,2.869,1.394,1.171,500.000,200.000,200.000,100.000,0.680,0.397,-0.210,-0.312,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,20.509,20.351,20.583,20.381,18.355,24.685,24.463,21.786,20.493,20.584,20.548,20.862,20.338,20.133,20.416,20.262,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
09:03:53,15.000,3.700,2.000,1.000,1.700,3.665,2.871,1.400,1.173,500.000,200.000,200.000,100.000,0.675,0.402,-0.197,-0.303,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,28.376,20.358,21.188,20.392,18.354,24.702,24.478,28.677,20.597,20.789,23.153,23.316,20.340,20.132,20.404,20.259,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
09:03:54,16.000,3.700,2.000,1.000,1.700,3.665,2.871,1.400,1.173,500.000,200.000,200.000,100.000,0.675,0.402,-0.197,-0.303,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,28.376,20.358,21.188,20.392,18.354,24.702,24.478,28.677,20.597,20.789,23.153,23.316,20.340,20.132,20.404,20.259,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
09:03:55,17.000,3.700,2.000,1.000,1.700,3.665,2.871,1.400,1.173,500.000,200.000,200.000,100.000,0.675,0.402,-0.197,-0.303,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,28.376,20.358,21.188,20.392,18.354,24.702,24.478,28.677,20.597,20.789,23.153,23.316,20.340,20.132,20.404,20.259,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
09:03:56,18.000,3.700,2.000,1.000,1.700,3.664,2.869,1.399,1.171,500.000,200.000,200.000,100.000,0.684,0.399,-0.197,-0.288,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,38.100,20.356,21.623,20.392,18.337,24.720,24.486,42.834,21.222,20.980,23.351,26.562,20.346,20.121,20.403,20.258,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
