Clock Time,Time (s),MFC H2 SP (lpm),MFC CH4 SP (lpm),MFC CO2 SP (lpm),MFC He SP (lpm),MFC H2 (lpm),MFC CH4 (lpm),MFC CO2 (lpm),MFC He (lpm),P1 Limit (mbarg),P2 Limit (mbarg),DP1 Limit (mbar),DP2 Limit (mbar),P1 (mbarg),P2 (mbarg),DP1 (mbar),DP2 (mbar),T1 Limit (°C),T2 Limit (°C),T3 Limit (°C),T4 Limit (°C),T5 Limit (°C),T6 Limit (°C),T7 Limit (°C),T8 Limit (°C),T9 Limit (°C),T10 Limit (°C),T11 Limit (°C),T12 Limit (°C),T13 Limit (°C),T14 Limit (°C),T15 Limit (°C),T16 Limit (°C),T1 (°C),T2 (°C),T3 (°C),T4 (°C),T5 (°C),T6 (°C),T7 (°C),T8 (°C),T09 (°C),T10 (°C),T11 (°C),T12 (°C),T13 (°C),T14 (°C),T15 (°C),T16 (°C),Flow Module,Pressure Module,Temperature Module,Program Started,MFCs Manual,Alarm Triggered,Overpressure,Overtemperature,Emergency User Input,Flows Emergency Stop,Flow Module Comm Error,Pressure Module Comm Error,Temperature Module Comm Error
16:17:57,0.000,3.700,3.700,3.700,1.700,3.667,5.297,5.142,1.174,500.000,200.000,200.000,100.000,0.674,0.393,0.146,-0.313,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,22.326,20.248,23.536,22.014,18.637,25.115,24.896,23.472,23.075,23.284,23.203,23.100,20.262,20.087,20.283,20.154,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
16:17:57,1.000,3.700,3.700,3.700,1.700,3.667,5.297,5.142,1.174,500.000,200.000,200.000,100.000,0.674,0.393,0.146,-0.313,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,22.326,20.248,23.536,22.014,18.637,25.115,24.896,23.472,23.075,23.284,23.203,23.100,20.262,20.087,20.283,20.154,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
16:17:58,2.000,3.700,3.700,3.700,1.700,3.667,5.297,5.142,1.174,500.000,200.000,200.000,100.000,0.674,0.393,0.146,-0.313,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,22.326,20.248,23.536,22.014,18.637,25.115,24.896,23.472,23.075,23.284,23.203,23.100,20.262,20.087,20.283,20.154,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
16:17:59,3.000,3.700,3.700,3.700,1.700,3.669,5.291,5.145,1.176,500.000,200.000,200.000,100.000,0.678,0.397,0.145,-0.304,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,22.313,20.254,23.522,22.009,18.632,25.116,24.902,23.462,23.072,23.267,23.204,23.100,20.263,20.096,20.298,20.167,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
16:18:00,4.000,3.700,3.700,3.700,1.700,3.669,5.291,5.145,1.176,500.000,200.000,200.000,100.000,0.678,0.397,0.145,-0.304,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,22.313,20.254,23.522,22.009,18.632,25.116,24.902,23.462,23.072,23.267,23.204,23.100,20.263,20.096,20.298,20.167,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
16:18:01,5.000,3.700,3.700,3.700,1.700,3.669,5.291,5.145,1.176,500.000,200.000,200.000,100.000,0.678,0.397,0.145,-0.304,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,22.313,20.254,23.522,22.009,18.632,25.116,24.902,23.462,23.072,23.267,23.204,23.100,20.263,20.096,20.298,20.167,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
16:18:02,6.000,3.700,3.700,3.700,1.700,3.669,5.291,5.145,1.176,500.000,200.000,200.000,100.000,0.678,0.397,0.145,-0.304,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,22.313,20.254,23.522,22.009,18.632,25.116,24.902,23.462,23.072,23.267,23.204,23.100,20.263,20.096,20.298,20.167,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
16:18:03,7.000,3.700,3.700,3.700,1.700,3.666,5.289,5.155,1.173,500.000,200.000,200.000,100.000,0.678,0.397,0.144,-0.308,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,22.270,20.248,23.474,21.997,18.616,25.096,24.895,23.437,23.035,23.232,23.159,23.065,20.264,20.083,20.273,20.139,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
16:18:04,8.000,3.700,3.700,3.700,1.700,3.666,5.289,5.155,1.173,500.000,200.000,200.000,100.000,0.678,0.397,0.144,-0.308,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,22.270,20.248,23.474,21.997,18.616,25.096,24.895,23.437,23.035,23.232,23.159,23.065,20.264,20.083,20.273,20.139,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
16:18:05,9.000,3.700,3.700,3.700,1.700,3.666,5.289,5.155,1.173,500.000,200.000,200.000,100.000,0.678,0.397,0.144,-0.308,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,22.270,20.248,23.474,21.997,18.616,25.096,24.895,23.437,23.035,23.232,23.159,23.065,20.264,20.083,20.273,20.139,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
