variant,simulation_id,phase,sensor,rmse_K,steady_error_K,t90_error_s,shape_loss
fitted_energy_accounting,E67,heating,T8,306.3887965427911,-281.75773356570346,400.0,0.0007026198073227199
fitted_energy_accounting,E67,heating,T12_perim,338.4801033774419,-334.16312348291285,300.0,0.0005369882690384592
fitted_energy_accounting,E67,heating,T11_perim,220.6988380956734,-251.12152330595188,-300.0,0.00020419052094299695
fitted_energy_accounting,E67,heating,T9_core,389.96466443325005,-410.6928196544585,-400.0,0.0005431172614527757
fitted_energy_accounting,E67,heating,T10_core,210.58939963038722,-262.82066720280955,-1150.0,0.0002273848897135073
fitted_energy_accounting,E67,heating,T3,192.09477024457044,-246.85432916513753,-650.0,0.0002169900638173175
fitted_energy_accounting,E67,heating,T2,7.176141947568317,-14.185888304680816,-50.0,6.112228760019107e-5
fitted_energy_accounting,E68,heating,T8,351.35882135613724,-341.9138705826929,400.0,0.00044671126388533993
fitted_energy_accounting,E68,heating,T12_perim,357.86722024793215,-364.8862543607638,250.0,0.0002845074767687721
fitted_energy_accounting,E68,heating,T11_perim,208.44178303401813,-245.29647357070417,-750.0,9.09739636837122e-5
fitted_energy_accounting,E68,heating,T9_core,385.5670450192853,-410.32646203771094,-550.0,0.0002644893209691062
fitted_energy_accounting,E68,heating,T10_core,185.31895489782653,-234.52113534702028,-1650.0,0.00020899404657626503
fitted_energy_accounting,E68,heating,T3,173.58864546474885,-219.55118401580307,-550.0,0.00014622394232209182
fitted_energy_accounting,E68,heating,T2,11.339351258069033,-19.833782289205374,0.0,3.279907145264444e-5
fitted_energy_accounting,E69,heating,T8,368.03275747888426,-367.06284880780845,250.0,0.00042602045826213954
fitted_energy_accounting,E69,heating,T12_perim,347.21112898056913,-361.6893843267429,50.0,0.00028006401434356015
fitted_energy_accounting,E69,heating,T11_perim,180.61416222898598,-216.4139118584485,-900.0,0.00011393072988152462
fitted_energy_accounting,E69,heating,T9_core,353.581914582474,-381.7887606998603,-550.0,0.00021703326751939807
fitted_energy_accounting,E69,heating,T10_core,144.69246825416366,-187.05575266489723,-1650.0,0.00036333497426137225
fitted_energy_accounting,E69,heating,T3,146.35088100804606,-184.4385104560347,-600.0,0.0002121036058354928
fitted_energy_accounting,E69,heating,T2,9.279060489343149,-16.62294536844024,400.0,0.00012822298388296527
fitted_energy_accounting,E70,heating,T8,451.40186023702773,-446.1006287096783,400.0,0.0003879630705749869
fitted_energy_accounting,E70,heating,T12_perim,377.43779861996,-392.6318450611325,0.0,0.00017760327846363607
fitted_energy_accounting,E70,heating,T11_perim,173.85023076812757,-213.48109638732353,-1250.0,5.170039130352242e-5
fitted_energy_accounting,E70,heating,T9_core,351.25603796616116,-380.7329258160984,-700.0,0.00014131951727868461
fitted_energy_accounting,E70,heating,T10_core,120.69591369761056,-158.81881722673393,-2100.0,0.0002707596018142829
fitted_energy_accounting,E70,heating,T3,134.47097525206053,-169.98197984346905,-400.0,0.00010659100431424277
fitted_energy_accounting,E70,heating,T2,17.365511443044312,-27.574967560533196,150.0,2.3511713045980234e-5
fitted_energy_accounting,E71,heating,T8,464.9177803699331,-463.6967171137378,350.0,0.0005132326479935276
fitted_energy_accounting,E71,heating,T12_perim,330.0396692912138,-350.600579928113,-200.0,0.0001854867830073085
fitted_energy_accounting,E71,heating,T11_perim,106.77563679264019,-142.41460934885174,-1600.0,5.814644409493312e-5
fitted_energy_accounting,E71,heating,T9_core,252.47206239544215,-284.0396394023868,-950.0,0.00011875169706635757
fitted_energy_accounting,E71,heating,T10_core,71.9602821923887,-44.634932963264646,-2400.0,0.0003600020970852441
fitted_energy_accounting,E71,heating,T3,79.58168838524493,-102.27383140679717,-150.0,9.687343517995902e-5
fitted_energy_accounting,E71,heating,T2,16.660685078580496,-26.16693267193017,200.0,1.861250610911579e-5
fitted_energy_accounting,E72,heating,T8,149.96477288684613,-154.61061139784852,200.0,0.0003663660447438315
fitted_energy_accounting,E72,heating,T12_perim,211.57492413066765,-215.58547535058108,300.0,0.0005060152493174019
fitted_energy_accounting,E72,heating,T11_perim,156.28623488871628,-177.29426217893104,-200.0,0.00027170510692853484
fitted_energy_accounting,E72,heating,T9_core,265.24725595250993,-291.79391645740293,-300.0,0.0006594325200094847
fitted_energy_accounting,E72,heating,T10_core,158.49242755015325,-199.4455361085836,-900.0,0.00028492299142106027
fitted_energy_accounting,E72,heating,T3,153.8455700876944,-197.11059446286146,-550.0,0.0002693467419228088
fitted_energy_accounting,E72,heating,T2,1.557050539520292,-3.1279246295631538,-150.0,5.4225057241326625e-5
fitted_energy_accounting,E73,heating,T8,228.3975940907394,-227.1056088489354,250.0,0.00035878058935485117
fitted_energy_accounting,E73,heating,T12_perim,269.7100741526956,-279.3275919658463,150.0,0.00032183762851656426
fitted_energy_accounting,E73,heating,T11_perim,170.25423277333604,-201.53410613778703,-600.0,0.00013297125951516322
fitted_energy_accounting,E73,heating,T9_core,295.391409792445,-321.7093130285863,-550.0,0.00030479245173249214
fitted_energy_accounting,E73,heating,T10_core,153.98708772338742,-196.93928857739786,-1450.0,0.00027254586026244436
