% Model:              Cav_Hex_Unif_flux_v5.1.1 - Lin. Distn.mph
% Version:            COMSOL 5.5.0.359
% Date:               Nov 28 2021, 14:21
% Dimension:          1
% Nodes:              245
% Expressions:        3
% Description:        Line graph
% x                       Height                   Height                   Height
0                         931.4366868438841        931.8194445584705        932.303490604437
0.12427552056513635       930.2772624638704        930.659778534137         931.1435247195348
0.2485510411302727        929.1178380838568        929.5001125098033        929.9835588346325
0.37282656169540906       927.9584137038431        928.3404464854698        928.8235929497303
0.4971020822605454        926.7989893238295        927.1807804611361        927.663627064828
0.661489575622759         925.426780520831         925.8087186121371        926.291817508354
0.8258770689849727        924.0545717178326        924.4366567631381        924.9200079518799
0.9902645623471864        922.6823629148341        923.0645949141391        923.548198395406
1.1546520557094           921.3101541118357        921.6925330651401        922.1763888389319
1.3194176242349704        920.0889177759449        920.4719148603612        920.9566516061503
1.484183192760541         918.8676814400541        919.2512966555823        919.7369143733688
1.6489487612861113        917.6464451041633        918.0306784508034        918.5171771405871
1.8137143298116818        916.4252087682725        916.8100602460246        917.2974399078056
1.9787328698931137        915.2931233035632        915.6792686218314        916.1682501907038
2.1437514099745454        914.161037838854         914.5484769976383        915.039060473602
2.308769950055977         913.0289523741448        913.4176853734451        913.9098707565003
2.4737884901374088        911.8968669094355        912.2868937492519        912.7806810393985
2.6390646507185127        910.8427049372909        911.2348619379992        911.7310814348831
2.8043408112996167        909.7885429651465        910.1828301267465        910.6814818303678
2.9696169718807206        908.7343809930019        909.1307983154938        909.6318822258525
3.134893132461824         907.6802190208573        908.0787665042411        908.5822826213372
3.3004056892178695        906.7010059411982        907.1030416597273        907.6105258541272
3.4659182459739153        905.7217928615393        906.1273168152135        906.6387690869171
3.6314308027299607        904.7425797818803        905.1515919706997        905.6670123197072
3.7969433594860065        903.7633667022212        904.1758671261858        904.6952555524972
3.9624103245171556        902.8516966347272        903.2692011228228        903.7947368338574
4.127877289548306         901.940026567233         902.3625351194596        902.8942181152177
4.293344254579455         901.0283564997388        901.4558691160966        901.993699396578
4.458811219610604         900.1166864322447        900.5492031127335        901.0931806779382
4.624145635835475         899.2699569082484        899.7093686257224        900.2623241065718
4.789480052060346         898.4232273842523        898.8695341387112        899.4314675352052
4.954814468285217         897.576497860256         898.0296996517           898.6006109638388
5.120148884510087         896.7297683362599        897.1898651646889        897.7697543924722
5.285350858108138         895.948071172254         896.4152100086482        896.9982962419676
5.450552831706189         895.1663740082481        895.6405548526075        896.2268380914632
5.61575480530424          894.3846768442422        894.8658996965669        895.4553799409587
5.780956778902292         893.6029796802363        894.0912445405262        894.6839217904541
5.946026415967697         892.8850112074349        893.3766175895282        893.9586507101897
6.111096053033104         892.1670427346334        892.6619906385301        893.2333796299251
6.27616569009851          891.4490742618318        891.9473636875322        892.5081085496606
6.441235327163916         890.7311057890304        891.2327367365342        891.7828374693962
6.606172733706396         890.067238098532         890.5662621597354        891.1005782448043
6.771110140248877         889.4033704080334        889.8997875829366        890.4183190202125
6.936047546791357         888.739502717535         889.2333130061379        889.7360597956206
7.100984953333838         888.0756350270365        888.5668384293391        889.0538005710288
7.265814966285488         887.4679265634002        887.953313473749         888.4290032431709
7.430644979237138         886.8602180997641        887.3397885181587        887.8042059153131
7.595474992188787         886.2525096361279        886.7262635625684        887.1794085874552
7.760305005140437         885.6448011724917        886.1127386069782        886.5546112595973
7.9251110807096925        885.08769598597          885.5491534693149        885.9853367183116
8.08991715627895          884.530590799448         884.9855683316517        885.416062177026
8.254723231848208         883.9734856129262        884.4219831939886        884.8467876357404
8.419529307417463         883.4163804264043        883.8583980563253        884.2775130944547
8.584318055474597         882.9116782179814        883.3484463116157        883.7648550719555
8.74910680353173          882.4069760095584        882.8384945669061        883.2521970494562
