% Model:              Cav_Hex_Unif_flux_v5.1.1 - Lin. Distn.mph
% Version:            COMSOL 5.5.0.359
% Date:               Nov 28 2021, 14:22
% Dimension:          1
% Nodes:              328
% Expressions:        3
% Description:        Line graph
% x                       Height                   Height                   Height
0                         940.4698625338536        940.4538971335434        940.4738367604483
0.18780482037821303       938.7235560231948        938.7076053907376        938.7275269231781
0.37560964075642606       936.9772495125358        936.9613136479318        936.9812170859078
0.5634144611346391        935.2309430018768        935.2150219051259        935.2349072486376
0.8068635410003073        933.217550588822         933.2016285813438        933.2215177576732
1.0503126208659754        931.204158175767         931.1882352575616        931.2081282667086
1.2937617007316438        929.1907657627121        929.1748419337795        929.1947387757441
1.5393430219716662        927.397861845863         927.3819244934211        927.4018475035812
1.7849243432116884        925.6049579290137        925.5890070530627        925.608956231418
2.0305056644517103        923.8120540121645        923.7960896127042        923.816064959255
2.2761504111886164        922.1790386987626        922.163055181843         922.1830822475476
2.521795157925522         920.5460233853607        920.5300207509817        920.5500995358402
2.7674399046624276        918.9130080719589        918.8969863201205        918.9171168241328
3.0123695413971587        917.4165756928477        917.4005336623991        917.4207431311851
3.2572991781318903        915.9201433137364        915.9040810046776        915.9243694382371
3.5022288148666223        914.4237109346251        914.4076283469561        914.4279957452893
3.746445423395359         913.0402931811423        913.024193739759         913.0446580991729
3.990662031924096         911.6568754276593        911.6407591325617        911.6613204530563
4.234878640452832         910.2734576741765        910.2573245253644        910.2779828069398
4.478767348165965         908.9972997925136        908.9811794167839        909.0019592327233
4.722656055879097         907.7211419108506        907.7050343082033        907.7259356585066
4.966544763592228         906.4449840291877        906.4288891996227        906.44991208429
5.211150561491264         905.262214989271         905.2461912752021        905.2673858396722
5.4557563593903           904.0794459493543        904.0634933507813        904.0848595950544
5.7003621572893355        902.8966769094376        902.8807954263606        902.9023333504366
5.945746356384952         901.8051945280856        901.7894231953017        901.8111825293183
6.191130555480569         900.7137121467337        900.6980509642425        900.7200317081999
6.436514754576185         899.6222297653817        899.6066787331833        899.6288808870816
6.682679831949569         898.6267798313459        898.6113383405873        898.6338028980626
6.92884490932295          897.6313298973099        897.6159979479911        897.6387249090437
7.175009986696333         896.635879963274         896.6206575553949        896.6436469200248
7.421958427311435         895.7317746648058        895.7168037056443        895.7401227417744
7.6689068679265375        894.8276693663374        894.8129498558936        894.8365985635238
7.91585530854164          893.9235640678692        893.9090960061429        893.9330743852732
8.163589605270205         893.1020892481074        893.0883781031492        893.1128830918046
8.411323901998772         892.2806144283455        892.2676602001554        892.2926917983359
8.659058198727339         891.4591396085838        891.4469422971617        891.4725005048673
8.90757490583376          890.7123991051632        890.7013234845684        890.7274523769817
9.15609161294018          889.9656586017425        889.9557046719749        889.9824042490959
9.404608320046602         889.2189180983219        889.2100858593814        889.2373561212103
9.653213951254001         888.5399935463121        888.5327530143081        888.5599261607647
9.901819582461401         887.8610689943022        887.8554201692348        887.8824962003189
10.1504252136688          887.1821444422923        887.1780873241615        887.2050662398731
10.398644190475975        886.5700019362755        886.5681436068008        886.5928885347977
10.646863167283149        885.9578594302586        885.95819988944          885.9807108297222
10.895082144090322        885.3457169242419        885.3482561720792        885.3685331246467
11.142915067857684        884.7957829536748        884.8002369216061        884.8179697384517
11.390747991625048        884.2458489831076        884.2522176711329        884.2674063522566
11.63858091539241         883.6959150125405        883.7041984206597        883.7168429660614
11.886028386545142        883.2023351481134        883.2117108604508        883.2228387336107
12.133475857697876        882.7087552836863        882.7192233002417        882.7288345011599
12.380923328850608        882.2151754192591        882.2267357400325        882.2348302687092
12.627985946880422        881.7711920675848        881.7828232484769        881.789897357553
12.875048564910234        881.3272087159104        881.3389107569212        881.3449644463965
13.122111182940046        880.883225364236         880.8949982653655        880.9000315352401
13.368789546405845        880.4833838151571        880.4947477814484        880.4989829670657
13.615467909871642        880.0835422660781        880.094497297531         880.097934398891
13.86214627333744         879.683700716999         879.6942468136136        879.6968858307164
14.108440979867408        879.3238616589401        879.3341180978074        879.3359376500393
14.354735686397373        878.9640226008811        878.9739893820009        878.9749894693622
14.601030392927342        878.604183542822         878.6138606661946        878.614041288685
14.8469420392199          878.2809303682193        878.2903913840828        878.2900038692119
15.092853685512456        877.9576771936163        877.9669221019709        877.9659664497386
15.338765331805012        877.6344240190134        877.6434528198591        877.6419290302655
15.58429417867122         877.343515135788         877.3523552337574        877.3507636518125
15.829823025537426        877.0526062525624        877.0612576476556        877.0595982733593
16.07535187240363         876.7616973693368        876.7701600615538        876.768432894906
16.320649987797434        876.5016860185449        876.5101709181714        876.5084625168062
16.565948103191232        876.2416746677528        876.2501817747888        876.2484921387062
16.811246218585033        875.9816633169609        875.9901926314062        875.9885217606062
17.05645793643198         875.7486186020569        875.7571639865841        875.755517707841
17.30166965427892         875.515573887153         875.5241353417618        875.5225136550756
17.546881372125867        875.282529172249         875.2911066969397        875.2895096023103
17.792006722854932        875.0732948819091        875.0818086768122        875.0802456937971
18.037132073583994        874.864060591569         874.8725106566847        874.8709817852838
18.282257424313055        874.654826301229         874.6632126365571        874.6617178767705
18.527296438345235        874.4659694168988        874.4740256451829        874.472570272545
18.77233545237741         874.2771125325684        874.2848386538086        874.2834226683194
19.017374466409585        874.0882556482379        874.0956516624344        874.094275064094
19.26232717415284         873.9178862932146        873.9241624064566        873.9228248971689
19.5072798818961          873.747516938191         873.7526731504786        873.7513747302436
19.752232589639355        873.5771475831675        873.5811838945006        873.5799245633183
19.997099021492513        873.4232162656252        873.426528325528         873.4253054109182
20.241965453345664        873.2692849480828        873.2718727565554        873.270686258518
20.486831885198818        873.1153536305405        873.1172171875828        873.1160671061178
20.73161207155025         872.9772275301082        872.9789172309887        872.9778000115798
20.976392257901676        872.8391014296757        872.8406172743946        872.8395329170415
21.221172444253103        872.7009753292433        872.7023173178005        872.7012658225033
21.465866415478295        872.5769339370063        872.5782137102925        872.5771915047872
21.71056038670348         872.452892544769         872.4541101027844        872.4531171870709
21.95525435792867         872.3288511525318        872.3300064952763        872.3290428693548
22.199862144395244        872.2170254186411        872.2181446440154        872.217207084183
22.444469930861818        872.1051996847503        872.1062827927544        872.1053712990112
22.689077717328388        871.9933739508596        871.9944209414936        871.9935355138393
22.93375023974073         871.8926652373642        871.8936835500564        871.8928212430059
23.178422762153073        871.7919565238687        871.7929461586191        871.7921069721723
23.423095284565413        871.6912478103733        871.6922087671819        871.6913927013387
23.668067573231227        871.6006516531164        871.6015871633653        871.6007914988295
23.913039861897037        871.5100554958595        871.5109655595484        871.5101902963202
24.15801215056285         871.4194593386027        871.4203439557316        871.4195890938108
24.40328723568037         871.3382360373023        871.3390967523287        871.3383597100094
24.648562320797886        871.2570127360018        871.2578495489256        871.2571303262077
24.893837405915406        871.1757894347013        871.1766023455226        871.1759009424062
25.139415661754562        871.1031568674238        871.1039465931412        871.1032606485081
