% Model:              Cav_Hex_Unif_flux_v5.1.1 - Lin. Distn.mph
% Version:            COMSOL 5.5.0.359
% Date:               Nov 28 2021, 14:22
% Dimension:          1
% Nodes:              490
% Expressions:        3
% Description:        Line graph
% x                       Height                   Height                   Height
0                         315.55942678743133       315.5594893242377        315.5594111327866
0.16246887210360422       313.5619075044806        313.56202121639546       313.5618789776947
0.32493774420720845       311.56438822152984       311.56455310855324       311.5643468226027
0.4874066163108127        309.5668689385791        309.567085000711         309.56681466751076
0.6498754884144169        313.4613252786975        313.46144114711313       313.4612957927684
0.8123443605180211        317.3557816188158        317.3557972935152        317.355776918026
0.9748132326216252        321.2502379589342        321.2501534399173        321.2502580432836
1.1377131042067612        327.6961600168929        327.6959100172746        327.69622138576767
1.3006129757918965        334.1420820748516        334.14166659463194       334.14218472825166
1.4635128473770322        340.58800413281034       340.58742317198926       340.58814807073566
1.6264699225526433        344.30885219555955       344.3081768319221        344.3090194312086
1.7894269977282542        348.0297002583087        348.02893049185485       348.0298907916815
1.952384072903865         351.75054832105786       351.7496841517876        351.75076215215444
2.1156873216810643        364.86903894497726       364.8678349500366        364.8693370228368
2.278990570458263         377.9875295688966        377.98598574828554       377.98791189351914
2.442293819235462         391.10602019281595       391.1041365465345        391.10648676420146
2.6056043954401167        399.98028399831946       399.9781714076744        399.9808071500499
2.7689149716447705        408.85454780382287       408.8522062688142        408.85512753589825
2.9322255478494257        417.7288116093263        417.726241129954         417.7294479217466
3.095535181730837         427.2430864209547        427.24026777951656       427.24378467892353
3.2588448156122483        436.757361232583         436.75429442907904       436.7581214361004
3.42215444949366          446.2716360442113        446.2683210786415        446.27245819327726
3.585464083375072         457.67106508718194       457.6674496489455        457.67196116765354
3.748773717256484         469.0704941301525        469.0665782192493        469.07146414202975
3.912083351137896         480.4699231731231        480.46570678955317       480.470967116406
4.075485184610999         487.48164569285905       487.47724281555855       487.4827365619055
4.238887018084101         494.4933682125949        494.4887788415639        494.4945060074049
4.402288851557204         501.50509073233076       501.5003148675693        501.50627545290433
4.565690685030306         512.3109727214834        512.305905862043         512.312231664899
4.729092518503409         523.1168547106358        523.1114968565167        523.1181878768934
4.892494351976511         533.9227366997884        533.9170878509905        533.9241440888879
5.055791682177762         540.1743023522614        540.1684834157506        540.17575122417
5.219089012379015         546.4258680047343        546.4198789805109        546.4273583594521
5.382386342580267         552.6774336572072        552.6712745452711        552.6789654947341
5.545567089101965         558.9529896588615        558.9466560739919        558.9545643134762
5.7087478356236625        565.2285456605159        565.2220376027126        565.2301631322183
5.87192858214536          571.5041016621702        571.4974191314334        571.5057619509604
6.035109328667058         578.2075287137158        578.2006589215046        578.2092391610541
6.198290075188755         584.9109557652613        584.9038987115758        584.9127163711479
6.361470821710453         591.6143828168068        591.607138501647         591.6161935812416
6.524583053598745         599.0508802185982        599.0434272344554        599.0527598351589
6.6876952854870355        606.4873776203895        606.4797159672638        606.489326089076
6.850807517375327         613.9238750221807        613.9160047000722        613.9258923429933
7.013919749263619         618.8183560672919        618.8103462557561        618.82041289573
7.1770319811519085        623.712837112403         623.70468781144          623.7149334484666
7.340144213040199         628.6073181575142        628.5990293671239        628.6094540012033
7.503273386082296         635.9701515222836        635.9616593080597        635.9723790816013
7.66640255912439          643.3329848870528        643.3242892489956        643.3353041619991
7.829531732166486         650.6958182518222        650.6869191899314        650.6982292423971
7.992936509963241         656.1120857785407        656.1030379637357        656.1145761095331
8.156341287759993         661.5283533052592        661.5191567375399        661.5309229766691
8.319746065556746         666.9446208319778        666.9352755113441        666.9472698438051
8.483235674997182         670.9743324005433        670.9648774093605        670.9770506114554
8.646725284437615         675.0040439691087        674.9944793073768        675.0068313791056
8.810214893878047         679.0337555376741        679.0240812053931        679.0366121467559
8.973704503318482         682.8851108564264        682.8753322974916        682.8880454122672
9.137194112758912         686.7364661751786        686.7265833895899        686.7394786777783
9.300683722199347         690.5878214939308        690.5778344816882        690.5909119432894
9.464258163283459         693.6662383681318        693.6561641516543        693.6693856248089
9.62783260436757          696.7446552423326        696.7344938216202        696.7478593063283
9.791407045451685         699.8230721165335        699.8128234915862        699.8263329878479
9.954892209215073         702.9830540961577        702.9726995753773        702.9863503290885
10.11837737297846         706.1430360757819        706.1325756591683        706.1463676703289
10.281862536741848        709.3030180554061        709.2924517429593        709.3063850115694
10.445347700505236        713.2074033224028        713.1967676873651        713.2109570676038
10.608832864268624        717.1117885893993        717.1010836317708        717.115529123638
10.772318028032013        721.0161738563959        721.0053995761766        721.0201011796722
10.935720905182528        725.4724905881583        725.4617440602744        725.4768531532237
11.099123782333043        729.9288073199206        729.9180885443723        729.9336051267751
11.262526659483559        734.3851240516829        734.3744330284701        734.3903571003266
11.426019665146791        737.5484892053059        737.5378832204384        737.5542418708906
11.589512670810022        740.7118543589289        740.7013334124066        740.7181266414544
11.753005676473256        743.875219512552         743.8647836043748        743.8820114120184
11.916498682136488        746.7560596495676        746.745781288508         746.7633700085655
12.07999168779972         749.6368997865832        749.6267789726411        749.6447286051125
12.243484693462953        752.5177399235987        752.5077766567742        752.5260872016595
12.407131298492377        755.2084867716723        755.1987294077541        755.2173355957693
12.570777903521797        757.8992336197457        757.8896821587338        757.908583989879
12.734424508551221        760.5899804678193        760.5806349097136        760.5998323839888
12.898071113580645        762.9832406393475        762.9741438556186        762.9934153147511
13.061717718610067        765.3765008108755        765.3676528015236        765.3869982455134
13.225364323639491        767.7697609824037        767.7611617474287        767.7805811762757
13.389122029000406        770.1485613553217        770.1403348640368        770.1597501496675
13.55287973436132         772.5273617282395        772.519507980645         772.5389191230591
13.71663743972223         774.9061621011574        774.8986810972532        774.9180880964508
13.880252313954992        776.6737191081827        776.6665268200919        776.6859558281624
14.043867188187752        778.4412761152079        778.4343725429305        778.4538235598737
14.20748206242051         780.208833122233         780.2022182657691        780.2216912915851
14.37102086095993         782.2041205962354        782.1978620399655        782.2172183159967
14.53455965949935         784.1994080702375        784.1935058141617        784.2127453404081
14.698098458038768        786.1946955442397        786.189149588358         786.2082723648197
14.861637256578188        788.1518651928658        788.1466943803407        788.165664968766
15.025176055117607        790.1090348414917        790.1042391723232        790.1230575727122
15.188714853657025        792.0662044901177        792.0617839643058        792.0804501766586
15.352210659723653        794.0271667229077        794.0231383039285        794.0415118835466
15.515706465790279        795.9881289556977        795.984492643551         796.0025735904345
15.679202271856905        797.9490911884877        797.9458469831735        797.9636352973224
15.842698077923531        799.8138330304753        799.8109596997033        799.828428577199
16.006193883990157        801.6785748724626        801.676072416233         801.6932218570755
16.169689690056785        803.5433167144499        803.5411851327626        803.558015136952
16.333219195024633        805.3799436589404        805.3781762848482        805.3946501937012
16.496748699992477        807.2165706034308        807.2151674369336        807.2312852504502
16.66027820496032         809.0531975479213        809.0521585890191        809.0679203071994
16.823869901664498        810.2920468752244        810.2912620206805        810.3067620829326
16.987461598368668        811.5308962025274        811.5303654523418        811.5456038586657
17.151053295072845        812.7697455298305        812.7694688840032        812.7844456343988
17.314702661458874        813.9462426106141        813.9461603467091        813.9608445587966
17.478352027844906        815.1227396913976        815.1228518094149        815.1372434831942
17.642001394230938        816.2992367721811        816.2995432721208        816.3136424075918
17.805705477762846        817.3394375589165        817.3399158750784        817.3537537473795
17.96940956129475         818.3796383456518        818.3802884780358        818.3938650871671
18.133113644826654        819.4198391323871        819.4206610809932        819.4339764269547
18.296817728358562        820.2795090932123        820.2804877276593        820.2935920448156
18.460521811890466        821.1391790540372        821.1403143743253        821.1532076626763
18.62422589542237         821.9988490148621        822.0001410209912        822.0128232805371
18.787780869369204        823.1080899839567        823.1095725826233        823.1219652890402
18.951335843316045        824.2173309530511        824.2190041442552        824.2311072975433
19.114890817262882        825.3265719221457        825.3284357058872        825.3402493060464
19.278445791209716        826.4763131431722        826.478346251303         826.4898636236558
19.44200076515655         827.6260543641987        827.6282567967188        827.6394779412651
19.605555739103384        828.7757955852252        828.7781673421346        828.7890922588745
19.769061613786473        829.8094480219195        829.8119601615629        829.8226100418514
19.932567488469566        830.8431004586137        830.845752980991         830.8561278248281
20.096073363152655        831.8767528953078        831.8795458004194        831.8896456078049
20.25957795633561         832.5134035590817        832.5163274408694        832.5262540899682
20.42308254951857         833.1500542228553        833.1531090813195        833.1628625721313
20.586587142701525        833.786704886629         833.7898907217696        833.7994710542945
20.75017489509651         834.8284981929604        834.8317492564196        834.8410425789261
20.913762647491495        835.8702914992917        835.8736077910695        835.8826141035577
21.077350399886484        836.9120848056231        836.9154663257194        836.9241856281893
21.240938152281473        837.5570451927669        837.5604640432613        837.5690071828407
21.404525904676458        838.2020055799104        838.2054617608029        838.2138287374919
21.56811365707145         838.846965967054         838.8504594783446        838.8586502921432
21.731774243204285        839.5515864982527        839.5550604893248        839.5630573332381
21.895434829337116        840.2562070294514        840.2596615003047        840.2674643743328
22.059095415469947        840.96082756065          840.9642625112847        840.9718714154275
22.222776241470026        841.5624762864646        841.5658870606231        841.5733298891669
22.3864570674701          842.164125012279         842.1675116099615        842.1747883629062
22.55013789347018         842.7657737380935        842.7691361592998        842.7762468366456
22.713886224872674        843.3002349991835        843.3035808951857        843.3105467686247
22.87763455627517         843.8346962602735        843.8380256310714        843.8448467006037
23.041382887677667        844.3691575213635        844.3724703669573        844.3791466325828
23.205168305359834        845.0450562365029        845.0483274408115        845.0548209095543
23.368953723041997        845.7209549516422        845.7241845146655        845.7304951865258
23.532739140724157        846.3968536667815        846.4000415885195        846.4061694634972
23.696590146887583        846.8390835161223        846.8422394558455        846.8482472630812
23.860441153051           847.281313365463         847.2844373231715        847.290325062665
24.024292159214415        847.7235432148038        847.7266351904974        847.7324028622489
24.18814316537783         848.1723104354542        848.1753658466178        848.1810104002053
24.351994171541246        848.6210776561045        848.6240965027379        848.6296179381615
24.515845177704662        849.0698448767548        849.072827158858         849.0782254761176
