% Model:              Cav_Hex_Unif_flux_v5.1.1 - Lin. Distn.mph
% Version:            COMSOL 5.5.0.359
% Date:               Nov 28 2021, 14:21
% Dimension:          1
% Nodes:              385
% Expressions:        3
% Description:        Line graph
% x                       Height                   Height                   Height
0                         317.7993725470673        317.7992473640294        317.7990890906847
0.10386588508925346       316.7963997695225        316.7956488016814        316.7946989258943
0.2077317701785069        315.79342699197775       315.7920502393335        315.7903087611039
0.31159765526776034       314.79045421443294       314.7884516769856        314.7859185963135
0.4154635403570138        313.78748143688813       313.7848531146376        313.7815284315231
0.5193714295111865        313.94713486803875       313.9446037221369        313.94140188680615
0.6232793186653592        314.10678829918936       314.1043543296362        314.10127534208925
0.7271872078195319        314.26644173034          314.26410493713547       314.2611487973723
0.8310950969737045        314.4260951614906        314.42385554463476       314.42102225265535
0.9351408040190087        314.95763258600743       314.95571171257194       314.9532815951129
1.039186511064313         315.4891700105243        315.4875678805091        315.4855409375705
1.143232218109617         316.0207074350411        316.0194240484463        316.01780028002804
1.247277925154921         316.55224485955796       316.5512802163835        316.5500596224856
1.3514755602124457        320.12734546701114       320.12859817612986       320.1301825336154
1.4556731952699702        323.7024460744643        323.70591613587624       323.71030544474525
1.5598708303274946        327.2775466819175        327.2832340956227        327.2904283558751
1.664068465385019         330.8526472893707        330.86055205536906       330.87055126700494
1.7683694665911514        336.60932457761817       336.62083761927886       336.6354032582312
1.8726704677972839        342.36600186586566       342.3811231831886        342.4002552494574
1.9769714690034161        348.1226791541132        348.14140874709835       348.16510724068365
2.081272470209549         353.8793564423607        353.90169431100816       353.9299592319099
2.1855734714156814        358.2240028025477        358.24903063533066       358.2806952411744
2.289874472621814         362.5686491627347        362.5963669596532        362.6314312504388
2.3941754738279464        366.9132955229217        366.94370328397576       366.98216725970326
2.498476475034079         371.25794188310874       371.2910396082983        371.33290326896775
2.602725227626553         378.7847828155337        378.8226446348354        378.8705423718178
2.706973980219028         386.3116237479586        386.3542496613726        386.4081814746679
2.8112227328115025        393.8384646803836        393.88585468790967       393.945820577518
2.9154714854039767        401.3653056128085        401.4174597144468        401.4834596803681
3.019720237996451         410.43452599271575       410.4924562740304        410.56577606139854
3.1239689905889256        419.5037463726229        419.56745283361397       419.64809244242895
3.2282177431814003        428.57296675253014       428.6424493931976        428.7304088234593
3.3324664957738745        437.64218713243736       437.7174459527812        437.8127252044897
3.4366613306643923        443.1964494283129        443.27526641229775       443.3750589795509
3.5408561655549096        448.75071172418853       448.8330868718143        448.9373927546121
3.645051000445426         454.30497402006415       454.3909073313308        454.4997265296733
3.7492458353359437        459.8592363159397        459.9487277908474        460.0620603047345
3.8536703957121357        465.43969970895375       465.5327401497513        465.6505721012716
3.958094956088329         471.0201631019678        471.1167525086553        471.23908389780877
4.062519516464521         476.60062649498184       476.7007648675592        476.827595694346
4.166944076840713         482.1810898879959        482.2847772264631        482.4161074908831
4.271368637216906         487.55409327730825       487.66123035818316       487.7969288692443
4.375793197593097         492.9270966666206        493.0376834899032        493.17775024760556
4.480217757969291         498.30010005593294       498.4141366216233        498.5585716259668
4.584642318345483         503.6731034452453        503.79058975334334       503.939393004328
4.6890513174561965        511.22965391293474       511.3523274529615        511.50766835214336
4.793460316566911         518.7862043806242        518.9140651525797        519.0759436999587
4.8978693156776245        526.3427548483136        526.4758028521978        526.6442190477741
5.002278314788338         533.899305316003         534.037540551816         534.2124943955894
5.106614519651187         537.8431210784252        537.9840756795559        538.1624307411362
5.210950724514035         541.7869368408471        541.9306108072958        542.112367086683
5.315286929376883         545.7307526032691        545.8771459350356        546.0623034322298
5.419623134239733         549.6745683656911        549.8236810627754        550.0122397777766
5.52395933910258          553.4351699909489        553.5870580625923        553.7791804390375
5.628295543965429         557.1957716162067        557.3504350624091        557.5461211002985
5.732631748828277         560.9563732414645        561.113812062226         561.3130617615595
5.836967953691126         564.7169748667222        564.8771890620428        565.0800024228205
5.941221742296627         568.9375100463155        569.1007966715799        569.307631496373
6.045475530902129         573.158045225909         573.324404281117         573.5352605699254
6.14972931950763          577.3785804055024        577.548011890654         577.7628896434779
6.2539831081131325        581.5991155850957        581.7716195001912        581.9905187170305
6.358195592712486         587.2335462909264        587.4109209210051        587.6361939044549
6.4624080773118395        592.8679769967572        593.0502223418189        593.2818690918793
6.5666205619111935        598.502407702588         598.6895237626328        598.9275442793039
6.6708330465105465        604.1368384084187        604.3288251834467        604.5732194667283
6.775058715967599         608.892869608206         609.0890356185005        609.3393196191187
6.87928438542465          613.6489008079931        613.8492460535541        614.105419771509
6.983510054881702         618.4049320077802        618.6094564886077        618.8715199238993
7.087735724338754         623.1609632075674        623.3696669236615        623.6376200762896
7.1920026821116           625.6479861432227        625.8589971966711        626.1302850237084
7.296269639884445         628.135009078878         628.3483274696807        628.6229499711272
7.400536597657291         630.6220320145334        630.8376577426903        631.115614918546
7.504803555430137         633.1090549501887        633.3269880157           633.6082798659648
7.609070513202983         637.1721671868769        637.3943595719193        637.6801802579942
7.713337470975828         641.2352794235651        641.4617311281386        641.7520806500235
7.817604428748674         645.2983916602533        645.529102684358         645.8239810420528
7.92187138652152          649.3615038969415        649.5964742405773        649.8958814340821
8.026127683714085         652.3938051380985        652.632118985586         652.9347532442059
8.130383980906648         655.4261063792555        655.6677637305945        655.9736250543297
8.234640278099212         658.4584076204125        658.703408475603         659.0124968644535
8.338896575291777         661.4907088615695        661.7390532206116        662.0513686745774
8.44295245695011          665.0810634053227        665.333395973287         665.6491292670227
8.547008338608444         668.6714179490758        668.9277387259625        669.246889859468
8.65106422026678          672.261772492829         672.522081478638         672.8446504519134
8.755120101925115         675.8521270365821        676.1164242313134        676.4424110443587
8.85916646052581          677.8759238277939        678.1423701578645        678.4699590656937
8.963212819126504         679.8997206190058        680.1683160844157        680.4975070870289
9.067259177727198         681.9235174102176        682.1942620109668        682.5250551083641
9.17130553632789          683.9473142014294        684.2202079375179        684.5526031296993
9.275351894928587         685.9000215116619        686.1747748244968        686.5083478130346
9.379398253529281         687.8527288218942        688.1293417114757        688.4640924963701
9.483444612129976         689.8054361321265        690.0839085984545        690.4198371797054
9.58749097073067          691.7581434423589        692.0384754854334        692.3755818630408
9.69153791345871          693.3198394399409        693.6019158815197        693.9402352414583
9.79558485618675          694.8815354375231        695.165356277606         695.5048886198756
9.899631798914788         696.4432314351051        696.7287966736923        697.0695419982931
10.003678741642828        698.0049274326872        698.2922370697786        698.6341953767104
10.107902530785227        701.4158933889106        701.7061203844521        702.0496603874533
10.212126319927625        704.826859345134         705.1200036991258        705.465125398196
10.316350109070024        708.2378253013575        708.5338870137995        708.8805904089389
10.420573898212423        711.6487912575809        711.9477703284731        712.2960554196818
10.52481989863272         714.4900572514116        714.7912563349429        715.1406531613192
10.629065899053016        717.3313232452424        717.6347423414127        717.9852509029563
10.733311899473314        720.1725892390731        720.4782283478824        720.8298486445937
10.83755789989361         723.0138552329038        723.3217143543521        723.6744463862309
10.942112959288735        724.5073625438897        724.8164448589232        725.1697717916397
11.046668018683862        726.0008698548754        726.3111753634942        726.6650971970487
11.151223078078988        727.4943771658614        727.8059058680652        728.1604226024576
