variant,simulation_id,z_mm,Tsolid_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,UA_over_mcp,effectiveness,Qgas_W
per_irradiance_power_fit,E67,2.74,853.4614064811996,296.33849999999995,853.4613820563889,54.5962158814807,1638.0747219296452,16.942696984456287,0.9999999561590263,177.10628356150508
per_irradiance_power_fit,E67,8.220000000000002,885.2327078352646,853.4613820563889,885.2320838618301,27.355825073608887,1115.9868599876959,10.83796694132627,0.9999803604848327,10.75647262708682
per_irradiance_power_fit,E67,13.700000000000001,893.2466700457851,885.2320838618301,893.2446963005154,20.70834700627309,859.0199048140844,8.309085543528704,0.9997537308571641,2.7236791285926003
per_irradiance_power_fit,E67,19.180000000000003,892.5453531833792,893.2446963005154,892.546165364021,16.804345842950386,699.1906095855351,6.7581739886403565,0.9988386521266596,-0.23762037241714912
per_irradiance_power_fit,E67,24.66,888.6503247150201,892.546165364021,888.6637136718043,14.127027731911053,586.6761064762329,5.6732345161459055,0.996563268883285,-1.3200960578668475
per_irradiance_power_fit,E67,30.14,883.5668199434795,888.6637136718043,883.6061330112208,12.148353081630148,502.6278612876438,4.864829584166359,0.9922868574789189,-1.7181202386138434
per_irradiance_power_fit,E67,35.620000000000005,878.0150912857953,883.6061330112208,878.095634436118,10.624080114630887,437.6187082755353,4.240127834295996,0.9855942498235313,-1.8699915022220106
per_irradiance_power_fit,E67,41.1,872.2460672238498,878.095634436118,872.3842036763176,9.41955828258374,386.168966192829,3.74588097405096,0.9763851841588971,-1.9359766773352094
per_irradiance_power_fit,E67,46.580000000000005,866.3378540192926,872.3842036763176,866.5503351794812,8.451422142312891,344.7816997536214,3.348356679955462,0.9648579436781887,-1.9751538791586702
per_irradiance_power_fit,E67,52.06,860.3029882105982,866.5503351794812,860.6064371238614,7.663858705602513,311.0786656096137,3.0246988966284563,0.9514275556048651,-2.009977706525656
per_irradiance_power_fit,E67,57.54,854.1268072355365,860.6064371238614,854.5374641483206,7.017428407484644,283.36631359830375,2.7586605679099994,0.9366233998142333,-2.0497314543968033
per_irradiance_power_fit,E67,63.02,847.780739117349,854.5374641483206,848.3145375540719,6.483168635532228,260.3962841509232,2.5382752803888797,0.9209974604152087,-2.099048866444615
per_irradiance_power_fit,E67,68.50000000000001,841.2264246239403,848.3145375540719,841.8993855592113,6.03919891750043,241.2234852234494,2.354487142438332,0.9050578141312822,-2.1610361120546426
per_irradiance_power_fit,E67,73.98000000000002,834.4164381299881,841.8993855592113,835.2453276087753,5.668629376752078,225.11710208689735,2.2002952071598,0.889229546695722,-2.2384424047716873
per_irradiance_power_fit,E67,79.46000000000002,827.2936863923696,835.2453276087753,828.2968768778431,5.358202084582129,211.50215436622202,2.0701929430006794,0.8738385626097184,-2.3341231336803947
per_irradiance_power_fit,E67,84.94000000000001,819.7902306280316,828.2968768778431,820.9887196329141,5.0973705914216065,199.91960247887022,1.9597861689203575,0.8591114559502169,-2.4512430951112365
per_irradiance_power_fit,E67,90.42000000000002,811.8258022440534,820.9887196329141,813.2443601504364,4.8776547405383095,189.99821117253578,1.8655238235132992,0.845184907144593,-2.593379213488885
per_irradiance_power_fit,E67,95.90000000000002,803.3061237288723,813.2443601504364,804.9745599778556,4.692175615033797,181.43414249369926,1.7845027726506493,0.8321194849658495,-2.764576511712801
per_irradiance_power_fit,E67,101.38000000000001,794.121108136389,804.9745599778556,796.0756589963285,4.535312438707655,173.9757928530242,1.714322743578859,0.8199143564196003,-2.9693707128958766
per_irradiance_power_fit,E67,106.86000000000001,784.1430247550669,796.0756589963285,786.4278759929477,4.402444461022457,167.4122872508495,1.6529761014332103,0.8085208017203677,-3.212773367199759
per_irradiance_power_fit,E67,112.34,773.224763127591,786.4278759929477,775.8937267532522,4.2897535486950025,161.56458801607786,1.5987623830461555,0.7978534567659281,-3.5002054115077263
per_irradiance_power_fit,E67,117.82000000000002,761.1983979885633,775.8937267532522,764.3167633001394,4.194071080990133,156.27851781162312,1.5502207462549673,0.787798873947678,-3.837357047697491
per_irradiance_power_fit,E67,123.30000000000003,747.8743551171806,764.3167633001394,751.5209297807392,4.112757787214861,151.4192205249721,1.5060755834128172,0.7782213759090382,-4.229944102527342
per_irradiance_power_fit,E67,128.78,733.0416036774947,751.5209297807392,737.3109496936047,4.043608483398246,146.86673638336825,1.4651919415829526,0.7689663577417737,-4.683323967810095
per_irradiance_power_fit,E67,134.26000000000002,716.4694499218865,737.3109496936047,721.4743018115546,3.9847759047225684,142.51247697598578,1.4265383604536808,0.7598612410581111,-5.201929994818078
