variant,simulation_id,z_mm,Tperim_K,Tcore_K,Tgas_in_K,Tgas_out_K,Nu,h_W_m2K,k_perim_W_m_K,effectiveness,Qgas_W,Qcore_source_W,Qperim_source_W,Qcore_perim_W,Qrear_core_sink_W,Qrear_perim_sink_W,active_flow_fraction,flange_scale,rear_sink_shape,k_core_axial_scale
initial_energy_accounting,E80,2.74,1102.5233019027505,1349.3093965592934,296.5685,1349.3092995603888,18.350248205339728,718.9903460257826,13.955496173539478,0.9999999078606095,153.6251401361624,175.31663648085257,2.1184023538082593,-21.69835599754316,0.0,0.0,1.0,0.1013817714666468,0.9997676098325551,0.0
initial_energy_accounting,E80,8.220000000000002,1110.798837610142,1264.0355832878913,1349.3092995603888,1264.0358229383485,10.99561477388941,614.7092346295846,14.272110535698221,0.9999971896327786,-13.483730501873609,0.0,2.0975862518155908,-13.47314752173632,0.0,0.0,1.0,0.1013817714666468,0.9997676098325551,0.0
initial_energy_accounting,E80,13.700000000000001,1108.5978868409443,1206.6442191626063,1264.0358229383485,1206.6456603745917,9.452845024667306,504.62062255004145,14.18744170416321,0.9999748881039998,-8.989786182325805,0.0,2.0769746955275794,-8.6206000622914,0.3562560318346197,0.0,1.0,0.1013817714666468,0.9997676098325551,0.0
initial_energy_accounting,E80,19.180000000000003,1099.7809325090707,1163.7860353325955,1206.6456603745917,1163.7897620701074,8.567561890289255,442.36980671895606,13.851618068258892,0.9999130478274539,-6.666673751386105,0.0,2.056565675012361,-5.627567909192874,1.0281418910450701,0.0,1.0,0.1013817714666468,0.9997676098325551,0.0
initial_energy_accounting,E80,24.66,1086.5003804664448,1128.9510826078422,1163.7897620701074,1128.9580675736843,7.965751597682165,400.5807478235118,13.355852033882508,0.9997995054362016,-5.387979549445702,0.0,2.03635720008847,-3.732424424851151,1.6476327813093374,0.0,1.0,0.1013817714666468,0.9997676098325551,0.0
initial_energy_accounting,E80,30.14,1070.0171598442507,1098.3099886907235,1128.9580675736843,1098.321378538193,7.520540722128416,369.7125745597257,12.757165164873815,0.9996283666746973,-4.715660897806077,0.0,2.0163473001304686,-2.4876112786772344,2.223296541170113,0.0,1.0,0.1013817714666468,0.9997676098325551,0.0
initial_energy_accounting,E80,35.620000000000005,1051.1037589495884,1069.6501477652953,1098.321378538193,1069.6674449149712,7.174822072487558,345.41856904517266,12.092573016515665,0.9993967071098947,-4.389968732277955,0.0,1.9965340238768923,-1.6306678362576537,2.7572571973816307,0.0,1.0,0.1013817714666468,0.9997676098325551,0.0
initial_energy_accounting,E80,41.1,1030.2584289959423,1041.7263659975806,1069.6674449149712,1041.7514386570135,6.898012668335332,325.41529182838514,11.38729259296469,0.9991026595820782,-4.257246667455522,0.0,1.9769154392401622,-1.0083038915351195,3.248815192762784,0.0,1.0,0.1013817714666468,0.9997676098325551,0.0
initial_energy_accounting,E80,46.580000000000005,1007.8246993975665,1013.8693795178418,1041.7514386570135,1013.9043833865494,6.671744803742142,308.3864104565338,10.659502696780498,0.9987445737585992,-4.226799458502003,0.0,1.957489633117859,-0.5314708728769462,3.6962792479280244,0.0,1.0,0.1013817714666468,0.9997676098325551,0.0
initial_energy_accounting,E80,52.06,984.060329424294,985.7516541775112,1013.9043833865494,985.7989310998578,6.484081707468167,293.52013552567524,9.923094423103842,0.9983206984304945,-4.245235154452436,0.0,1.9382547112064163,-0.1487075949471124,4.097863176772792,0.0,1.0,0.1013817714666468,0.9997676098325551,0.0
