simulation_id,z_mm,Tperim_K,Tcore_K,Trear_K,Tgas_in_K,Tgas_out_K,h_W_m2K,Qgas_W,Qcore_source_W,Qperim_source_W
E74,2.74,961.7245310047663,940.9574781805679,555.2652626582023,592.679080364718,938.4844707816874,296.2968387859459,68.07332782314032,62.8372655130554,95.36753600000002
E74,8.220000000000002,944.5558644978825,961.3321239709928,555.2564126752809,938.4844707816874,958.7446391920975,135.38540369810184,4.140001879738894,10.640912392337906,0.0
E74,13.700000000000001,928.5131537949111,958.143818834942,555.2278902251081,958.7446391920975,958.2845999166722,90.33381970978412,-0.09415544832615907,3.1870834876226777,0.0
E74,19.180000000000003,913.2283948862004,947.5823168643255,555.1704118037997,958.2845999166722,951.1202465784812,68.8358721237351,-1.464808470617962,0.9545705088589125,0.0
E74,24.66,898.5427177084666,934.6689475245782,555.0765146193893,951.1202465784812,941.3394733682403,56.03000230225465,-1.995981035002319,0.28590554967320797,0.0
E74,30.14,884.3744362393936,920.8751653660553,554.9403892178692,941.3394733682403,930.3865270255532,47.449925017561945,-2.230177465488042,0.08563221110995026,0.0
E74,35.620000000000005,870.6790665900295,906.6939141558064,554.7577736529475,930.3865270255532,918.8434035339668,41.26074501699469,-2.344657724889855,0.0256478952156074,0.0
E74,41.1,857.435213255656,892.3544659995426,554.5258958665237,918.8434035339668,906.9889843415979,36.563547308006896,-2.4018113076546372,0.007681858502359072,0.0
E74,46.580000000000005,844.6378909877789,878.0089948327786,554.2434226969823,906.9889843415979,894.9868457055348,32.86412850404078,-2.4254503458964427,0.002300810633940707,0.0
E74,52.06,832.2943690105228,863.7793048072466,553.9103978025241,894.9868457055348,882.95112830281,29.86740964901182,-2.425861229935764,0.0006891209427547953,0.0
E74,57.54,820.4212079936868,849.7688663028832,553.5281649815234,882.95112830281,870.9709221876576,27.38585585675369,-2.4083169475135575,0.00020640015598758575,0.0
E74,63.02,809.0420703939468,836.066938130271,553.0992784776015,870.9709221876576,859.1201217270134,25.29429757188716,-2.376054319038251,6.181937269443597e-5,0.0
E74,68.50000000000001,798.1861158696628,822.7510556735662,552.627402955742,859.1201217270134,847.4620043170227,23.505827865464674,-2.331354351601808,1.8515658682755147e-5,0.0
E74,73.98000000000002,787.8868610349152,809.889186037626,552.1172055922168,847.4620043170227,836.0517943666244,21.958116207579526,-2.275955497164774,5.545666374695263e-6,0.0
E74,79.46000000000002,778.1814112165589,797.5418032803948,551.5742421284727,836.0517943666244,824.9384130668494,20.605230580288733,-2.2112220272170995,1.6609949484578282e-6,0.0
E74,84.94000000000001,769.1099883968755,785.764004798248,551.0048380688094,824.9384130668494,814.165899844028,19.41253940914714,-2.1382137268072774,4.974883147300802e-7,0.0
E74,90.42000000000002,760.7156889795187,774.607853227266,550.4159654583536,814.165899844028,803.7747506506666,18.353418421402576,-2.057706243098851,1.4900383864668972e-7,0.0
E74,95.90000000000002,753.04440702309,764.1252517930429,549.8151147584157,803.7747506506666,793.8033565525312,17.407059300575938,-1.9701750229228105,4.46284732205112e-8,0.0
E74,101.38000000000001,746.1448507295185,754.3718552086781,549.2101600512627,793.8033565525312,784.2897487469672,16.556976184136335,-1.8757388321279547,1.3366773903835483e-8,0.0
E74,106.86000000000001,740.068557553642,745.4128402518667,548.609213841165,784.2897487469672,775.2739430507181,15.789970445123057,-1.774046177550212,4.003512370083511e-9,0.0
E74,112.34,734.8697678725408,737.3319086799095,548.0204645375368,775.2739430507181,766.8013433675504,15.09540905369771,-1.6640723960905257,1.1991009508145086e-9,0.0
E74,117.82000000000002,730.6049338856537,730.2458382265038,547.4519843810809,766.8013433675504,758.9279542962195,14.464729881203347,-1.5437708916112014,3.591454096629321e-10,0.0
E74,123.30000000000003,727.3314934840789,724.3285315512284,546.9114864788218,758.9279542962195,751.7286533379009,13.891126213613745,-1.409480799269336,1.075684455043922e-10,0.0
E74,128.78,725.1052832540836,719.851379128831,546.4059938727803,751.7286533379009,745.3106409090221,13.369393107514757,-1.2549205452118097,3.2218065877804435e-11,0.0
E74,134.26000000000002,723.9755216192103,717.2518772481961,545.9413560350634,745.3106409090221,739.8357208234701,12.895947993653161,-1.0694630791882735,9.649705023060443e-12,0.0
