simulation_id,z_mm,Tperim_K,Tcore_K,Trear_K,Tgas_in_K,Tgas_out_K,h_W_m2K,Qgas_W,Qcore_source_W,Qperim_source_W
E81,2.74,869.8925083341284,951.8882000175489,495.61444455860516,623.4748455090767,951.6005022073857,212.30334199345887,32.528297815535225,37.17487793177428,56.419968000000004
E81,8.220000000000002,857.1498396655898,944.6106333073418,495.599383119916,951.6005022073857,944.933553033185,95.77699681276279,-0.6827504135566481,6.295223320716897,0.0
E81,13.700000000000001,843.5583062748038,921.8278101247173,495.5551031139341,944.933553033185,924.848227412812,63.19946947032498,-2.0511659709479155,1.8854964270545889,0.0
E81,19.180000000000003,829.3193453170265,895.9998801679328,495.4705558605856,924.848227412812,902.1594406798641,47.74656539746204,-2.306774957449454,0.5647292550744266,0.0
E81,24.66,814.6921462382458,870.6693484990309,495.3376134966646,902.1594406798641,879.6578507149133,38.58493719771509,-2.276902271379663,0.16914332319107842,0.0
E81,30.14,799.9116634617881,846.6694894080749,495.150615988297,879.6578507149133,858.0969816462101,32.47375019926461,-2.1714873922860822,0.05066049531354819,0.0
E81,35.620000000000005,785.174147593301,824.1017215996548,494.9060231263152,858.0969816462101,837.6355148387246,28.08489730046258,-2.051426292200135,0.015173438342078197,0.0
E81,41.1,770.6400209943183,802.8995592489359,494.60215660993043,837.6355148387246,818.2623477180397,24.76875785107265,-1.933877100822176,0.004544630479743408,0.0
E81,46.580000000000005,756.4400021182635,782.9772026928357,494.2389896436955,818.2623477180397,799.9266091671477,22.168595913051046,-1.8227204573698506,0.0013611724469949021,0.0
E81,52.06,742.6809195666581,764.2624816515789,493.81795953870983,799.9266091671477,782.5759241605767,20.071640661167418,-1.7179755296542791,0.0004076878062400122,0.0
E81,57.54,729.4505491095416,746.6999150054961,493.3417921878732,782.5759241605767,766.1658831686598,18.342822804497086,-1.618730368111192,0.00012210748735308206,0.0
E81,63.02,716.8215259919328,730.2474216169456,492.8143338354506,766.1658831686598,750.6608466852182,16.892103188724843,-1.5240124090048324,3.657268684387684e-5,0.0
E81,68.50000000000001,704.8545167580627,714.872692116743,492.2403883897525,750.6608466852182,736.03253563306,15.657048256579868,-1.4330048982760204,1.0953967295327495e-5,0.0
E81,73.98000000000002,693.6008229203926,700.5504944630601,491.62555964919216,736.03253563306,722.258412830467,14.59293904581852,-1.3450629210006004,3.280847262311388e-6,0.0
E81,79.46000000000002,683.1045508002612,687.261009896701,490.97609815389393,722.258412830467,709.3204206804293,13.666863701698905,-1.2596746717721123,9.826539068824461e-7,0.0
E81,84.94000000000001,673.4044456051968,674.9890785470305,490.2987523161686,709.3204206804293,697.2041926973495,12.854037001048415,-1.1764125999743902,2.9431687107282565e-7,0.0
E81,90.42000000000002,664.5354574024301,663.7242656405397,489.6006231603524,697.2041926973495,685.8987406284922,12.135424553318503,-1.0948856388013928,8.815150480896768e-8,0.0
E81,95.90000000000002,656.5300803428836,653.4617609265671,488.8890214361649,685.8987406284922,675.3966180557582,11.496162710043269,-1.0146923337774054,2.6402454510202497e-8,0.0
E81,101.38000000000001,649.419481020924,644.2042647100549,488.1713250016235,675.3966180557582,665.6946079075722,10.924481393176645,-0.9353701277110743,7.907858245573557e-9,0.0
E81,106.86000000000001,643.2344030671552,635.9652090172907,487.4548330579445,665.6946079075722,656.7950604647948,10.410955585150939,-0.8563330039851165,2.3685003228741896e-9,0.0
E81,112.34,638.0057974082579,628.7739515630338,486.74661179536406,656.7950604647948,648.7081279174952,9.947979141932986,-0.776785895820328,7.093948329935268e-10,0.0
E81,117.82000000000002,633.7650729625445,622.6840318744462,486.0533228190641,648.7081279174952,641.4553248575573,9.529395346228092,-0.695598180207805,2.124724342309685e-10,0.0
E81,123.30000000000003,630.5437782457672,617.786309952527,485.3810205945425,641.4553248575573,635.075134747824,9.150244557864049,-0.6111082296925491,6.363809434237194e-11,0.0
E81,128.78,628.3723900357194,614.2300232096387,484.73489676886726,635.075134747824,629.6318575030269,8.8066074107837,-0.5208130464164074,1.9060388074277376e-11,0.0
E81,134.26000000000002,627.277667048913,612.2568703291182,484.11893534012637,629.6318575030269,625.2296929909295,8.495536679409062,-0.4208650913557226,5.7088194939891225e-12,0.0
