simulation_id,z_mm,Tperim_K,Tcore_K,Trear_K,Tgas_in_K,Tgas_out_K,h_W_m2K,Qgas_W,Qcore_source_W,Qperim_source_W
E72,2.74,758.1317734449257,648.5789229778348,447.9716343920544,451.48708479903416,640.0523270021822,364.73388703002814,71.98568865719163,62.8372655130554,95.36753600000002
E72,8.220000000000002,737.991428233885,669.1131365504644,447.9685204026047,640.0523270021822,661.7849861186148,163.52785493170902,8.480742160930252,10.640912392337906,0.0
E72,13.700000000000001,720.6694008661332,674.3980227600013,447.95713605198614,661.7849861186148,669.3771164063992,109.65355492648058,2.971409784480882,3.1870834876226777,0.0
E72,19.180000000000003,705.5476053257097,674.483237496836,447.93258361383687,669.3771164063992,671.9601239457851,83.98798269663567,1.0117857001354063,0.9545705088589125,0.0
E72,24.66,692.2017854965924,672.5902807831985,447.89049301510227,671.9601239457851,672.2362727091692,68.70682190998662,0.10817793698657738,0.28590554967320797,0.0
E72,30.14,680.3085129667289,669.6139316565617,447.8269862195876,672.2362727091692,671.2191010835791,58.464850045241306,-0.3983472038948536,0.08563221110995026,0.0
E72,35.620000000000005,669.6131901649004,665.8622983661702,447.7386965049786,671.2191010835791,669.3504762532353,51.07080580378562,-0.731414534742433,0.0256478952156074,0.0
E72,41.1,659.9147214960091,661.5077270528136,447.6228141176983,669.3504762532353,666.8600489604127,45.4528699633563,-0.9741380802361963,0.007681858502359072,0.0
E72,46.580000000000005,651.0551981411948,656.6861230943422,447.47712406904816,666.8600489604127,663.8908273006842,41.022354262291444,-1.1604947512224804,0.002300810633940707,0.0
E72,52.06,642.9118177060517,651.5146960412095,447.30002533891314,663.8908273006842,660.5454244737608,37.42794198167441,-1.3063636816120594,0.0006891209427547953,0.0
E72,57.54,635.3903425142196,646.0946659748955,447.0905319718504,660.5454244737608,656.9042923244729,34.44639475005714,-1.420490262773801,0.00020640015598758575,0.0
E72,63.02,628.4198192970053,640.5127141678778,446.848259556575,656.9042923244729,653.0337049907795,31.928705542052125,-1.5084951610109092,6.181937269443597e-5,0.0
E72,68.50000000000001,621.9483554651422,634.8429884724483,446.57340051654165,653.0337049907795,648.9898070990326,29.771398192607485,-1.5744118060382322,1.8515658682755147e-5,0.0
E72,73.98000000000002,615.9397689160223,629.149402664725,446.2666908180689,648.9898070990326,644.8210373439133,27.90024033407508,-1.6213204124530167,5.545666374695263e-6,0.0
E72,79.46000000000002,610.3709503116728,623.487929350476,445.9293698631798,644.8210373439133,640.569813321006,26.260514748842603,-1.6516363470843287,1.6609949484578282e-6,0.0
E72,84.94000000000001,605.2298004892889,617.9088026369445,445.5631346141715,640.569813321006,636.2738492360779,24.810955212261693,-1.6672539141940892,4.974883147300802e-7,0.0
E72,90.42000000000002,600.5136267030155,612.4587201295415,445.17008834259343,636.2738492360779,631.967293867498,23.519828831092298,-1.6696175052439937,1.4900383864668972e-7,0.0
E72,95.90000000000002,596.2278963744145,607.1832713995706,444.7526836916476,631.967293867498,627.6818185940047,22.362328121507616,-1.6597426183511463,4.46284732205112e-8,0.0
E72,101.38000000000001,592.3852532862135,602.1299762108066,444.3136588249393,627.6818185940047,623.4477854120602,21.31879221525156,-1.6381868653894458,1.3366773903835483e-8,0.0
E72,106.86000000000001,589.0046953305888,597.3525518944163,443.8559640617896,623.4477854120602,619.2956642628359,20.373472096476913,-1.6049559485529832,4.003512370083511e-9,0.0
E72,112.34,586.110789372873,592.9174244359621,443.38267417164064,619.2956642628359,615.2579522960667,19.513667421622998,-1.5593127295176836,1.1991009508145086e-9,0.0
E72,117.82000000000002,583.7327475387249,588.9141758448375,442.8968777384648,615.2579522960667,611.3719963836569,18.72913123239122,-1.4994323891746235,3.591454096629321e-10,0.0
E72,123.30000000000003,581.9030927013931,585.4727940471533,442.4015285308029,611.3719963836569,607.6843771290453,18.01168464430126,-1.4218049347805355,1.075684455043922e-10,0.0
E72,128.78,580.6554683212839,582.7926459670526,441.89923254743474,607.6843771290453,604.2579572709678,17.3550188900139,-1.3202135370127042,3.2218065877804435e-11,0.0
E72,134.26000000000002,580.0208448508683,581.1917613340187,441.3919246505707,604.2579572709678,601.1834804733147,16.754696162026335,-1.1839849529638324,9.649705023060443e-12,0.0
